Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.002889,8.875989,[20  8] ; [28 45],[13.30693069 14.69306931] ; [34.69306931 38.30693069],0
r1,1,0.03273,4.559863,[25  5] ; [47 29],[20.37735849  9.62264151] ; [51.62264151 24.37735849],0
a5,1,0.035303,4.430482,[23  7] ; [42 35],[18.22429907 11.77570093] ; [46.77570093 30.22429907],0
n3,1,0.062577,3.467743,[3 4] ; [19  5],[4.96774194 2.03225806] ; [17.03225806  6.96774194],0
n2,1,0.073654,3.199643,[4 3] ; [21  3],[5.64516129 1.35483871] ; [19.35483871  4.64516129],0
v1,1,0.105458,2.620992,[18 12] ; [31 42],[14.27184466 15.72815534] ; [34.72815534 38.27184466],0
u2,1,0.139696,2.181302,[9 1] ; [17  9],[7.22222222 2.77777778] ; [18.77777778  7.22222222],0
p1,1,0.150507,2.067104,[ 4 26] ; [ 4 73],[ 2.24299065 27.75700935] ; [ 5.75700935 71.24299065],0
s5,1,0.150541,2.066758,[ 4 26] ; [19 53],[ 6.76470588 23.23529412] ; [16.23529412 55.76470588],0
a8,1,0.169848,1.884286,[ 1 25] ; [10 63],[ 2.88888889 23.11111111] ; [ 8.11111111 64.88888889],0
u3,1,0.184711,1.759309,[4 5] ; [18  8],[5.65714286 3.34285714] ; [16.34285714  9.65714286],0
b5,1,0.200389,1.639535,[18 12] ; [56 21],[20.74766355  9.25233645] ; [53.25233645 23.74766355],0
s3,1,0.226737,1.461217,[12 17] ; [42 35],[14.77358491 14.22641509] ; [39.22641509 37.77358491],0
b4,1,0.236856,1.39921,[19 11] ; [39 38],[16.26168224 13.73831776] ; [41.73831776 35.26168224],0
p8,1,0.256731,1.286298,[15 14] ; [30 46],[12.42857143 16.57142857] ; [32.57142857 43.42857143],0
p10,1,0.278097,1.176367,[25  4] ; [59 18],[22.98113208  6.01886792] ; [61.01886792 15.98113208],0
s4,1,0.298375,1.081444,[ 3 27] ; [14 63],[ 4.76635514 25.23364486] ; [12.23364486 64.76635514],0
p12,1,0.300436,1.072258,[ 2 27] ; [ 2 75],[ 1.09433962 27.90566038] ; [ 2.90566038 74.09433962],0
d1,1,0.328575,0.954506,[16 14] ; [33 44],[13.73831776 16.26168224] ; [35.26168224 41.73831776],0
p11,1,0.340427,0.908824,[19 11] ; [56 21],[21.02803738  8.97196262] ; [53.97196262 23.02803738],0
a1,1,0.366557,0.815304,[ 3 27] ; [ 4 73],[ 1.96261682 28.03738318] ; [ 5.03738318 71.96261682],0
a2,1,0.369818,0.804275,[ 3 27] ; [13 64],[ 4.48598131 25.51401869] ; [11.51401869 65.48598131],0
p3,1,0.382379,0.763041,[ 9 20] ; [31 46],[10.94339623 18.05660377] ; [29.05660377 47.94339623],0
d2,1,0.405556,0.691791,[ 8 22] ; [27 50],[ 9.81308411 20.18691589] ; [25.18691589 51.81308411],0
d5,1,0.42223,0.644101,[23  7] ; [53 24],[21.30841121  8.69158879] ; [54.69158879 22.30841121],0
a7,1,0.42223,0.644101,[23  7] ; [53 24],[21.30841121  8.69158879] ; [54.69158879 22.30841121],0
b1,1,0.423375,0.640927,[13 17] ; [40 37],[14.85981308 15.14018692] ; [38.14018692 38.85981308],0
p6,1,0.424875,0.636793,[ 6 23] ; [21 53],[ 7.60194175 21.39805825] ; [19.39805825 54.60194175],0
n5,1,0.458392,0.549818,[16 14] ; [34 41],[14.28571429 15.71428571] ; [35.71428571 39.28571429],0
s8,1,0.461826,0.541465,[12 18] ; [25 52],[10.37383178 19.62616822] ; [26.62616822 50.37383178],0
p7,1,0.474153,0.512282,[15 15] ; [41 30],[16.63366337 13.36633663] ; [39.36633663 31.63366337],0
s7,1,0.487828,0.481313,[ 9 20] ; [28 45],[10.51960784 18.48039216] ; [26.48039216 46.51960784],0
s6,1,0.504578,0.445294,[15 15] ; [44 33],[16.54205607 13.45794393] ; [42.45794393 34.54205607],0
p5,1,0.535618,0.383722,[ 3 27] ; [ 5 72],[ 2.24299065 27.75700935] ; [ 5.75700935 71.24299065],0
s2,1,0.558847,0.341704,[11 19] ; [33 44],[12.3364486 17.6635514] ; [31.6635514 45.3364486],0
p2,1,0.574614,0.315024,[21  8] ; [59 17],[22.0952381  6.9047619] ; [57.9047619 18.0952381],0
r4,1,0.584,0.299813,[23  7] ; [55 22],[21.86915888  8.13084112] ; [56.13084112 20.86915888],0
d3,1,0.588371,0.292895,[21  9] ; [49 27],[19.81132075 10.18867925] ; [50.18867925 25.81132075],0
d4,1,0.614356,0.253881,[22  8] ; [60 17],[22.99065421  7.00934579] ; [59.00934579 17.99065421],0
r2,1,0.639435,0.219482,[27  3] ; [65 10],[26.28571429  3.71428571] ; [65.71428571  9.28571429],0
a4,1,0.679657,0.170512,[11 19] ; [25 52],[10.09345794 19.90654206] ; [25.90654206 51.09345794],0
n4,1,0.711295,0.136987,[16 14] ; [38 39],[15.14018692 14.85981308] ; [38.85981308 38.14018692],0
u1,1,0.84239,0.039536,[ 2 28] ; [ 6 71],[ 2.24299065 27.75700935] ; [ 5.75700935 71.24299065],0
b2,1,0.853964,0.033879,[ 4 10] ; [12 34],[ 3.73333333 10.26666667] ; [12.26666667 33.73333333],0
b3,1,0.853964,0.033879,[ 4 10] ; [12 34],[ 3.73333333 10.26666667] ; [12.26666667 33.73333333],0
a6,1,0.865671,0.028615,[20 10] ; [50 27],[19.62616822 10.37383178] ; [50.37383178 26.62616822],0
p4,1,0.910295,0.012694,[13 16] ; [35 41],[13.25714286 15.74285714] ; [34.74285714 41.25714286],0
v4,1,0.936205,0.006406,[27  3] ; [68  8],[26.88679245  3.11320755] ; [68.11320755  7.88679245],0
r3,1,0.961942,0.002277,[26  4] ; [67 10],[26.07476636  3.92523364] ; [66.92523364 10.07476636],0
a3,1,0.966044,0.001812,[20 10] ; [51 26],[19.90654206 10.09345794] ; [51.09345794 25.90654206],0
