Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,45.887045,[ 94 164] ; [80 26],[123.32967033 134.67032967] ; [50.67032967 55.32967033],1
d2,1,0.229691,1.442771,[100 165] ; [48 60],[105.14745308 159.85254692] ; [42.85254692 65.14745308],0
p1,1,0.273751,1.197852,[ 18 248] ; [11 98],[ 20.57066667 245.42933333] ; [  8.42933333 100.57066667],0
b4,1,0.298227,1.082106,[151 116] ; [68 41],[155.51329787 111.48670213] ; [63.48670213 45.51329787],0
u1,1,0.321978,0.980895,[ 23 244] ; [13 96],[ 25.56382979 241.43617021] ; [10.43617021 98.56382979],0
b1,1,0.399836,0.70882,[108 159] ; [39 70],[104.3856383 162.6143617] ; [42.6143617 66.3856383],0
n1,1,0.422865,0.642338,[33 54] ; [ 6 15],[31.41666667 55.58333333] ; [ 7.58333333 13.41666667],0
a2,1,0.459286,0.547635,[ 43 224] ; [21 88],[ 45.44680851 221.55319149] ; [18.55319149 90.44680851],0
d5,1,0.486003,0.485364,[194  73] ; [83 26],[196.69946809  70.30053191] ; [80.30053191 28.69946809],0
s3,1,0.492178,0.471761,[ 53 210] ; [25 82],[ 55.44324324 207.55675676] ; [22.55675676 84.44324324],0
s4,1,0.553719,0.350698,[ 28 238] ; [ 9 97],[ 26.45698925 239.54301075] ; [10.54301075 95.45698925],0
p2,1,0.554038,0.350133,[196  70] ; [82 25],[198.25201072  67.74798928] ; [79.74798928 27.25201072],0
a1,1,0.557639,0.343809,[ 11 256] ; [  6 103],[ 12.07180851 254.92819149] ; [  4.92819149 104.07180851],0
s5,1,0.562628,0.335174,[ 43 221] ; [15 93],[ 41.16129032 222.83870968] ; [16.83870968 91.16129032],0
n3,1,0.577399,0.310458,[57 27] ; [17  6],[58.09345794 25.90654206] ; [15.90654206  7.09345794],0
s1,1,0.652155,0.203195,[  7 258] ; [  2 106],[  6.39410188 258.60589812] ; [  2.60589812 105.39410188],0
u2,1,0.708646,0.139633,[49 60] ; [17 18],[49.95833333 59.04166667] ; [16.04166667 18.95833333],0
u3,1,0.73897,0.111034,[48 61] ; [17 19],[48.86206897 60.13793103] ; [16.13793103 19.86206897],0
b5,1,0.781395,0.077007,[160 107] ; [67 42],[161.19414894 105.80585106] ; [65.80585106 43.19414894],0
n2,1,0.830173,0.046002,[54 32] ; [15  8],[54.44036697 31.55963303] ; [14.55963303  8.44036697],0
u4,1,0.867766,0.027721,[  2 265] ; [  1 108],[  2.13031915 264.86968085] ; [  0.86968085 108.13031915],0
b2,1,0.886181,0.020488,[47 96] ; [22 47],[46.54245283 96.45754717] ; [22.45754717 46.54245283],0
b3,1,0.886181,0.020488,[47 96] ; [22 47],[46.54245283 96.45754717] ; [22.45754717 46.54245283],0
a5,1,0.890579,0.018926,[167 100] ; [69 40],[167.58510638  99.41489362] ; [68.41489362 40.58510638],0
a8,1,0.892022,0.018427,[ 22 225] ; [ 9 87],[ 22.32361516 224.67638484] ; [ 8.67638484 87.32361516],0
a4,1,0.930642,0.007575,[103 161] ; [42 67],[102.62734584 161.37265416] ; [42.37265416 66.62734584],0
d4,1,0.966019,0.001815,[194  72] ; [79 29],[194.1657754  71.8342246] ; [78.8342246 29.1657754],0
