Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,1.9e-05,18.25382,[338 193] ; [25 43],[321.79131886 209.20868114] ; [41.20868114 26.79131886],1
n6,1,7.8e-05,15.606347,[489  40] ; [52 15],[480.18288591  48.81711409] ; [60.81711409  6.18288591],1
d2,1,0.000246,13.442566,[280 248] ; [20 48],[265.77181208 262.22818792] ; [34.22818792 33.77181208],1
p3,1,0.000453,12.30065,[305 223] ; [24 44],[291.46308725 236.53691275] ; [37.53691275 30.46308725],1
a5,1,0.000724,11.426618,[418 113] ; [41 27],[406.89315526 124.10684474] ; [52.10684474 15.89315526],1
d5,1,0.002693,9.004577,[443  85] ; [47 21],[434.09395973  93.90604027] ; [55.90604027 12.09395973],0
r1,1,0.002702,8.998631,[432  97] ; [45 23],[422.66834171 106.33165829] ; [54.33165829 13.66834171],0
r2,1,0.003425,8.566127,[500  24] ; [59  9],[494.79054054  29.20945946] ; [64.20945946  3.79054054],0
v3,1,0.004529,8.058504,[233 277] ; [18 48],[222.23958333 287.76041667] ; [28.76041667 37.23958333],0
s7,1,0.004628,8.019367,[288 217] ; [25 40],[277.30701754 227.69298246] ; [35.69298246 29.30701754],0
p4,1,0.004914,7.910985,[362 166] ; [35 33],[351.70469799 176.29530201] ; [45.29530201 22.70469799],0
p6,1,0.005855,7.594511,[231 294] ; [18 50],[220.44688027 304.55311973] ; [28.55311973 39.44688027],0
n1,1,0.007879,7.060693,[48 46] ; [ 6 21],[41.95041322 52.04958678] ; [12.04958678 14.95041322],0
d4,1,0.008903,6.842191,[441  87] ; [48 20],[433.20805369  94.79194631] ; [55.79194631 12.20805369],0
a3,1,0.009364,6.752081,[403 125] ; [42 26],[394.22818792 133.77181208] ; [50.77181208 17.22818792],0
a4,1,0.009716,6.686241,[267 262] ; [23 45],[256.9681742 272.0318258] ; [33.0318258 34.9681742],0
u1,1,0.01535,5.875896,[113 418] ; [ 6 62],[105.49081803 425.50918197] ; [13.50918197 54.49081803],0
s4,1,0.019771,5.431998,[ 80 443] ; [18 50],[ 86.72419628 436.27580372] ; [11.27580372 56.72419628],0
p5,1,0.02545,4.992998,[ 85 441] ; [ 4 64],[ 78.81144781 447.18855219] ; [10.18855219 57.81144781],0
a8,1,0.028261,4.812047,[ 81 400] ; [ 4 60],[ 75.01834862 405.98165138] ; [ 9.98165138 54.01834862],0
r4,1,0.033888,4.500354,[487  44] ; [57 11],[482.24373957  48.75626043] ; [61.75626043  6.24373957],0
s3,1,0.035156,4.43756,[316 207] ; [32 36],[307.95939086 215.04060914] ; [40.04060914 27.95939086],0
s6,1,0.03631,4.382471,[375 142] ; [41 27],[367.64444444 149.35555556] ; [48.35555556 19.64444444],0
s2,1,0.037485,4.328232,[294 231] ; [29 39],[285.96121417 239.03878583] ; [37.03878583 30.96121417],0
p12,1,0.037666,4.320043,[ 58 469] ; [ 2 66],[ 53.14285714 473.85714286] ; [ 6.85714286 61.14285714],0
s5,1,0.044918,4.021713,[193 316] ; [17 50],[185.57291667 323.42708333] ; [24.42708333 42.57291667],0
p2,1,0.066561,3.365859,[461  66] ; [54 14],[456.14285714  70.85714286] ; [58.85714286  9.14285714],0
s8,1,0.0946,2.794296,[266 261] ; [27 41],[259.51428571 267.48571429] ; [33.48571429 34.51428571],0
p1,1,0.126705,2.332414,[ 54 476] ; [ 3 65],[ 50.51839465 479.48160535] ; [ 6.48160535 61.51839465],0
p10,1,0.159204,1.98177,[493  37] ; [60  8],[490.11705686  39.88294314] ; [62.88294314  5.11705686],0
p8,1,0.166368,1.915369,[307 215] ; [34 34],[301.69830508 220.30169492] ; [39.30169492 28.69830508],0
v2,1,0.167289,1.907066,[304 205] ; [33 32],[298.83797909 210.16202091] ; [38.16202091 26.83797909],0
p7,1,0.180113,1.79669,[355 165] ; [39 26],[350.22222222 169.77777778] ; [43.77777778 21.22222222],0
r3,1,0.235966,1.404536,[505  22] ; [63  5],[503.08571429  23.91428571] ; [64.91428571  3.08571429],0
a2,1,0.237465,1.395581,[145 386] ; [14 54],[140.94991653 390.05008347] ; [18.05008347 49.94991653],0
u3,1,0.345895,0.888462,[72 56] ; [12 14],[69.81818182 58.18181818] ; [14.18181818 11.81818182],0
n3,1,0.357272,0.847459,[71 23] ; [18  9],[69.14049587 24.85950413] ; [19.85950413  7.14049587],0
b3,1,0.420377,0.649262,[138 196] ; [12 23],[135.77235772 198.22764228] ; [14.22764228 20.77235772],0
b2,1,0.420377,0.649262,[138 196] ; [12 23],[135.77235772 198.22764228] ; [14.22764228 20.77235772],0
b5,1,0.444197,0.585417,[318 213] ; [44 24],[320.9048414 210.0951586] ; [41.0951586 26.9048414],0
d3,1,0.462406,0.540064,[363 166] ; [43 24],[360.3590604 168.6409396] ; [45.6409396 21.3590604],0
n2,1,0.471826,0.517696,[75 20] ; [23  4],[76.31147541 18.68852459] ; [21.68852459  5.31147541],0
v1,1,0.490837,0.47469,[314 200] ; [38 29],[311.40791738 202.59208262] ; [40.59208262 26.40791738],0
p11,1,0.549143,0.358854,[452  79] ; [56 12],[450.33055092  80.66944908] ; [57.66944908 10.33055092],0
u2,1,0.723737,0.12494,[69 59] ; [15 11],[69.81818182 58.18181818] ; [14.18181818 11.81818182],0
b4,1,0.759721,0.093543,[302 229] ; [40 28],[303.17529215 227.82470785] ; [38.82470785 29.17529215],0
a7,1,0.780347,0.077767,[375 155] ; [47 21],[374.01337793 155.98662207] ; [47.98662207 20.01337793],0
