Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,6.8e-05,15.877838,[18 60] ; [27 19],[28.30645161 49.69354839] ; [16.69354839 29.30645161],1
v3,1,0.002785,8.94331,[24 55] ; [26 19],[31.85483871 47.14516129] ; [18.14516129 26.85483871],0
u2,1,0.03273,4.559855,[12 19] ; [9 3],[15.13953488 15.86046512] ; [5.86046512 6.13953488],0
b1,1,0.055921,3.654405,[36 43] ; [13 33],[30.968 48.032] ; [18.032 27.968],0
b4,1,0.071683,3.244048,[54 25] ; [24 22],[49.296 29.704] ; [28.704 17.296],0
a3,1,0.094138,2.802144,[48 31] ; [34 11],[52.24193548 26.75806452] ; [29.75806452 15.24193548],0
a4,1,0.09942,2.714831,[39 39] ; [16 30],[34.59677419 43.40322581] ; [20.40322581 25.59677419],0
n3,1,0.11998,2.417582,[16  2] ; [10  5],[14.18181818  3.81818182] ; [11.81818182  3.18181818],0
v2,1,0.12205,2.390814,[38 40] ; [29 17],[42.14516129 35.85483871] ; [24.85483871 21.14516129],0
p3,1,0.125584,2.346262,[44 35] ; [32 14],[48.032 30.968] ; [27.968 18.032],0
p5,1,0.13764,2.204147,[ 8 71] ; [ 9 37],[10.744 68.256] ; [ 6.256 39.744],0
n6,1,0.165703,1.921394,[65 14] ; [42  4],[67.624 11.376] ; [39.376  6.624],0
p4,1,0.185761,1.750924,[59 20] ; [39  7],[61.936 17.064] ; [36.064  9.936],0
v4,1,0.203632,1.616134,[73  6] ; [45  1],[74.576  4.424] ; [43.424  2.576],0
n2,1,0.217597,1.520149,[14  5] ; [8 7],[12.29411765  6.70588235] ; [9.70588235 5.29411765],0
p10,1,0.23529,1.408595,[58 19] ; [38  7],[60.59016393 16.40983607] ; [35.40983607  9.59016393],0
n4,1,0.238252,1.390908,[62 17] ; [40  6],[64.464 14.536] ; [37.536  8.464],0
u3,1,0.241032,1.374545,[14 16] ; [8 4],[15.71428571 14.28571429] ; [6.28571429 5.71428571],0
p8,1,0.256873,1.285532,[58 21] ; [28 16],[55.23577236 23.76422764] ; [30.76422764 13.23577236],0
d3,1,0.258938,1.274428,[50 28] ; [34 12],[52.83870968 25.16129032] ; [31.16129032 14.83870968],0
d2,1,0.313673,1.015146,[40 39] ; [19 27],[37.288 41.712] ; [21.712 24.288],0
b5,1,0.348899,0.877457,[48 31] ; [24 22],[45.504 33.496] ; [26.496 19.504],0
p12,1,0.415264,0.663679,[ 4 74] ; [ 4 41],[ 5.07317073 72.92682927] ; [ 2.92682927 42.07317073],0
p9,1,0.416578,0.65995,[66 13] ; [40  5],[67.53225806 11.46774194] ; [38.46774194  6.53225806],0
n5,1,0.426681,0.63184,[56 22] ; [36 10],[57.87096774 20.12903226] ; [34.12903226 11.87096774],0
r1,1,0.462559,0.539695,[59 20] ; [37  9],[60.672 18.328] ; [35.328 10.672],0
p7,1,0.504032,0.446438,[64 14] ; [39  6],[65.31707317 12.68292683] ; [37.68292683  7.31707317],0
d1,1,0.510802,0.432424,[46 33] ; [24 22],[44.24 34.76] ; [25.76 20.24],0
a6,1,0.546667,0.363322,[49 30] ; [31 15],[50.56 28.44] ; [29.44 16.56],0
d4,1,0.561863,0.336489,[60 19] ; [37  9],[61.304 17.696] ; [35.696 10.304],0
s5,1,0.573913,0.316179,[16 58] ; [12 34],[17.26666667 56.73333333] ; [10.73333333 35.26666667],0
r3,1,0.57794,0.309576,[77  2] ; [44  2],[76.472  2.528] ; [44.528  1.472],0
d5,1,0.582331,0.302481,[65 14] ; [36 10],[63.832 15.168] ; [37.168  8.832],0
s6,1,0.592746,0.286076,[36 37] ; [25 21],[37.42016807 35.57983193] ; [23.57983193 22.42016807],0
a1,1,0.618918,0.247391,[ 3 76] ; [ 1 45],[ 2.528 76.472] ; [ 1.472 44.528],0
p2,1,0.633839,0.22689,[70  9] ; [42  4],[70.784  8.216] ; [41.216  4.784],0
n1,1,0.691801,0.157143,[ 6 12] ; [6 9],[ 6.54545455 11.45454545] ; [5.45454545 9.54545455],0
r2,1,0.722782,0.125843,[74  4] ; [42  3],[73.56097561  4.43902439] ; [42.43902439  2.56097561],0
v1,1,0.744058,0.106592,[44 35] ; [27 19],[44.872 34.128] ; [26.128 19.872],0
u1,1,0.746109,0.10483,[12 67] ; [ 8 38],[12.64 66.36] ; [ 7.36 38.64],0
a7,1,0.802378,0.062636,[55 24] ; [33 13],[55.616 23.384] ; [32.384 13.616],0
r4,1,0.822866,0.050113,[73  6] ; [43  3],[73.312  5.688] ; [42.688  3.312],0
a8,1,0.829818,0.046197,[ 8 62] ; [ 5 34],[ 8.34862385 61.65137615] ; [ 4.65137615 34.34862385],0
p1,1,0.842557,0.039452,[11 68] ; [ 7 39],[11.376 67.624] ; [ 6.624 39.376],0
s4,1,0.868444,0.027435,[11 67] ; [ 6 40],[10.69354839 67.30645161] ; [ 6.30645161 39.69354839],0
a5,1,0.887943,0.019855,[54 25] ; [32 14],[54.352 24.648] ; [31.648 14.352],0
b2,1,0.907931,0.013375,[20 26] ; [17 21],[20.26190476 25.73809524] ; [16.73809524 21.26190476],0
b3,1,0.907931,0.013375,[20 26] ; [17 21],[20.26190476 25.73809524] ; [16.73809524 21.26190476],0
s3,1,0.914132,0.011627,[20 59] ; [11 34],[19.75 59.25] ; [11.25 33.75],0
a2,1,0.926116,0.008599,[16 63] ; [ 9 37],[15.8 63.2] ; [ 9.2 36.8],0
p11,1,0.96271,0.002186,[65 14] ; [38  8],[65.096 13.904] ; [37.904  8.096],0
