Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
b5,1,0.019477,5.458215,[44 12] ; [52 35],[37.59440559 18.40559441] ; [58.40559441 28.59440559],0
s4,1,0.033305,4.530044,[18 37] ; [15 72],[12.78169014 42.21830986] ; [20.21830986 66.78169014],0
p5,1,0.042308,4.122841,[ 7 49] ; [ 3 82],[ 3.97163121 52.02836879] ; [ 6.02836879 78.97163121],0
s6,1,0.055001,3.682054,[52  4] ; [70 16],[48.11267606  7.88732394] ; [73.88732394 12.11267606],0
r3,1,0.080741,3.049917,[50  6] ; [84  3],[52.47552448  3.52447552] ; [81.52447552  5.47552448],0
n2,1,0.089258,2.887701,[16  2] ; [18  9],[13.6  4.4] ; [20.4  6.6],0
r1,1,0.121983,2.391672,[38 17] ; [70 17],[41.83098592 13.16901408] ; [66.16901408 20.83098592],0
b4,1,0.13051,2.286433,[41 15] ; [53 34],[36.81118881 19.18881119] ; [57.18881119 29.81118881],0
p12,1,0.13727,2.208303,[ 9 47] ; [ 7 80],[ 6.26573427 49.73426573] ; [ 9.73426573 77.26573427],0
v4,1,0.13789,2.201355,[54  2] ; [78  9],[51.69230769  4.30769231] ; [80.30769231  6.69230769],0
d4,1,0.160838,1.966331,[50  6] ; [70 17],[46.99300699  9.00699301] ; [73.00699301 13.99300699],0
r2,1,0.166789,1.911571,[55  1] ; [81  6],[53.25874126  2.74125874] ; [82.74125874  4.25874126],0
v1,1,0.168483,1.896387,[34 22] ; [39 41],[30.05882353 25.94117647] ; [42.94117647 37.05882353],0
p6,1,0.17194,1.865948,[14 41] ; [14 73],[10.84507042 44.15492958] ; [17.15492958 69.84507042],0
a4,1,0.174941,1.840088,[29 27] ; [35 52],[25.06293706 30.93706294] ; [38.93706294 48.06293706],0
n4,1,0.22641,1.463274,[38 18] ; [67 20],[41.11888112 14.88111888] ; [63.88111888 23.11888112],0
u4,1,0.248794,1.330061,[ 1 55] ; [ 5 82],[ 2.34965035 53.65034965] ; [ 3.65034965 83.34965035],0
s1,1,0.271183,1.210754,[ 6 49] ; [ 5 81],[ 4.29078014 50.70921986] ; [ 6.70921986 79.29078014],0
a8,1,0.279547,1.169292,[ 3 48] ; [ 9 69],[ 4.74418605 46.25581395] ; [ 7.25581395 70.74418605],0
s7,1,0.284399,1.145946,[35 18] ; [46 35],[32.03731343 20.96268657] ; [48.96268657 32.03731343],0
a3,1,0.288811,1.125155,[42 14] ; [58 29],[39.16083916 16.83916084] ; [60.83916084 26.16083916],0
p9,1,0.29841,1.081286,[47  7] ; [69 17],[44.74285714  9.25714286] ; [71.25714286 14.74285714],0
n5,1,0.30398,1.05665,[36 20] ; [63 24],[38.76923077 17.23076923] ; [60.23076923 26.76923077],0
p8,1,0.306856,1.044162,[11 44] ; [24 63],[13.55633803 41.44366197] ; [21.44366197 65.55633803],0
s3,1,0.320269,0.987849,[48  6] ; [72 15],[45.95744681  8.04255319] ; [74.04255319 12.95744681],0
p10,1,0.332487,0.939186,[45 11] ; [63 23],[42.5915493 13.4084507] ; [65.4084507 20.5915493],0
a2,1,0.343394,0.89772,[14 42] ; [16 71],[11.74825175 44.25174825] ; [18.25174825 68.74825175],0
r4,1,0.380318,0.769673,[51  5] ; [75 12],[49.34265734  6.65734266] ; [76.65734266 10.34265734],0
u2,1,0.380564,0.768879,[9 5] ; [14 14],[7.66666667 6.33333333] ; [15.33333333 12.66666667],0
d5,1,0.396224,0.719756,[47  9] ; [68 19],[45.03496503 10.96503497] ; [69.96503497 17.03496503],0
p11,1,0.424188,0.638683,[35 21] ; [60 27],[37.2027972 18.7972028] ; [57.7972028 29.2027972],0
b1,1,0.463856,0.536575,[21 35] ; [38 49],[23.1048951 32.8951049] ; [35.8951049 51.1048951],0
n6,1,0.470858,0.519962,[47  9] ; [68 18],[45.35211268 10.64788732] ; [69.64788732 16.35211268],0
d3,1,0.480613,0.497472,[38 18] ; [54 33],[36.02797203 19.97202797] ; [55.97202797 31.02797203],0
n3,1,0.591208,0.288462,[12  6] ; [20  7],[12.8  5.2] ; [19.2  7.8],0
v2,1,0.676004,0.174658,[27 27] ; [44 38],[28.19117647 25.80882353] ; [42.80882353 39.19117647],0
d1,1,0.713123,0.135178,[35 21] ; [57 30],[36.02797203 19.97202797] ; [55.97202797 31.02797203],0
n1,1,0.714393,0.133929,[9 9] ; [12 15],[8.4 9.6] ; [12.6 14.4],0
p3,1,0.747708,0.103467,[23 33] ; [33 53],[22.08450704 33.91549296] ; [33.91549296 52.08450704],0
v3,1,0.750308,0.101273,[22 31] ; [31 49],[21.12030075 31.87969925] ; [31.87969925 48.12030075],0
u1,1,0.752879,0.099128,[11 45] ; [19 68],[11.74825175 44.25174825] ; [18.25174825 68.74825175],0
b2,1,0.821235,0.051056,[12 23] ; [15 32],[11.52439024 23.47560976] ; [15.47560976 31.52439024],0
b3,1,0.821235,0.051056,[12 23] ; [15 32],[11.52439024 23.47560976] ; [15.47560976 31.52439024],0
p1,1,0.856066,0.0329,[ 7 49] ; [10 77],[ 6.65734266 49.34265734] ; [10.34265734 76.65734266],0
d2,1,0.870605,0.026533,[33 22] ; [51 36],[32.53521127 22.46478873] ; [51.46478873 35.53521127],0
p4,1,0.887552,0.019995,[29 27] ; [44 43],[28.58741259 27.41258741] ; [44.41258741 42.58741259],0
p2,1,0.898056,0.016414,[40 16] ; [63 24],[40.33566434 15.66433566] ; [62.66433566 24.33566434],0
a7,1,0.916445,0.011007,[41 15] ; [63 24],[40.72727273 15.27272727] ; [63.27272727 23.72727273],0
u3,1,0.946189,0.004555,[10  4] ; [21  8],[10.09302326  3.90697674] ; [20.90697674  8.09302326],0
s8,1,0.951459,0.003706,[30 25] ; [47 40],[29.82394366 25.17605634] ; [47.17605634 39.82394366],0
