Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,115.911357,[ 58 166] ; [285 119],[122.34394904 101.65605096] ; [220.65605096 183.34394904],1
p6,1,0.0,71.991014,[ 37 185] ; [207 197],[ 86.53035144 135.46964856] ; [157.46964856 246.53035144],1
p2,1,0.0,56.559482,[155  69] ; [375  32],[188.14580032  35.85419968] ; [341.85419968  65.14580032],1
p3,1,0.0,50.301226,[ 74 150] ; [255 153],[116.60759494 107.39240506] ; [212.39240506 195.60759494],1
p4,1,0.0,38.899378,[104 119] ; [292 115],[140.17142857  82.82857143] ; [255.82857143 151.17142857],1
r4,1,0.0,29.778244,[185  39] ; [390  18],[203.79746835  20.20253165] ; [371.20253165  36.79746835],1
p10,1,0.0,29.667246,[161  60] ; [364  42],[185.04784689  35.95215311] ; [339.95215311  66.04784689],1
v1,1,4e-06,21.386397,[ 91 123] ; [248 152],[118.15309446  95.84690554] ; [220.84690554 179.15309446],1
p9,1,4.4e-05,16.682204,[172  46] ; [367  38],[188.60674157  29.39325843] ; [350.39325843  54.60674157],1
p11,1,6.2e-05,16.030478,[163  61] ; [350  58],[181.82278481  42.17721519] ; [331.17721519  76.82278481],1
r1,1,0.000118,14.817764,[164  60] ; [348  58],[182.04444444  41.95555556] ; [329.95555556  76.04444444],1
s5,1,0.000586,11.820845,[ 58 153] ; [164 230],[ 77.42479339 133.57520661] ; [144.57520661 249.42479339],1
r3,1,0.001197,10.494366,[208  16] ; [397   8],[215.45310016   8.54689984] ; [389.54689984  15.45310016],0
p5,1,0.002109,9.452444,[ 16 206] ; [ 64 342],[ 28.28025478 193.71974522] ; [ 51.71974522 354.28025478],0
s7,1,0.002654,9.031606,[ 91 121] ; [219 174],[108.62809917 103.37190083] ; [201.37190083 191.62809917],0
v3,1,0.003235,8.669725,[ 72 142] ; [182 214],[ 89.10819672 124.89180328] ; [164.89180328 231.10819672],0
a3,1,0.003824,8.365415,[155  69] ; [322  83],[169.86963434  54.13036566] ; [307.13036566  97.86963434],0
a8,1,0.004518,8.062808,[ 19 188] ; [ 66 302],[ 30.6 176.4] ; [ 54.4 313.6],0
v4,1,0.004543,8.052971,[207  17] ; [394  11],[214.02861685   9.97138315] ; [386.97138315  18.02861685],0
s8,1,0.00608,7.526543,[ 87 135] ; [205 200],[103.38755981 118.61244019] ; [188.61244019 216.38755981],0
v2,1,0.006944,7.287385,[111 104] ; [249 147],[126.67757774  88.32242226] ; [233.32242226 162.67757774],0
r2,1,0.00747,7.156228,[204  18] ; [388  13],[210.95345104  11.04654896] ; [381.04654896  19.95345104],0
s6,1,0.010577,6.535036,[139  82] ; [289 108],[153.05501618  67.94498382] ; [274.94498382 122.05501618],0
s3,1,0.024432,5.063724,[109 113] ; [235 167],[122.38461538  99.61538462] ; [221.61538462 180.38461538],0
n3,1,0.027032,4.888749,[42 26] ; [56 15],[47.94244604 20.05755396] ; [50.05755396 20.94244604],0
s2,1,0.027255,4.874591,[103 117] ; [227 178],[116.16 103.84] ; [213.84 191.16],0
n5,1,0.027969,4.829978,[166  57] ; [334  74],[176.70364501  46.29635499] ; [323.29635499  84.70364501],0
b5,1,0.048374,3.896944,[147  77] ; [235 173],[135.39240506  88.60759494] ; [246.60759494 161.39240506],0
n4,1,0.050179,3.83548,[173  51] ; [341  67],[182.17721519  41.82278481] ; [331.82278481  76.17721519],0
a5,1,0.060339,3.528029,[165  59] ; [327  81],[174.37974684  49.62025316] ; [317.62025316  90.37974684],0
b4,1,0.061479,3.497032,[145  79] ; [233 175],[133.97468354  90.02531646] ; [244.02531646 163.97468354],0
u2,1,0.204983,1.606508,[42 27] ; [42 41],[38.13157895 30.86842105] ; [45.86842105 37.13157895],0
a1,1,0.215711,1.532678,[  9 215] ; [ 26 382],[ 12.40506329 211.59493671] ; [ 22.59493671 385.40506329],0
u3,1,0.305479,1.050121,[43 26] ; [46 39],[39.87662338 29.12337662] ; [49.12337662 35.87662338],0
n1,1,0.31142,1.024644,[28 40] ; [23 47],[25.13043478 42.86956522] ; [25.86956522 44.13043478],0
d2,1,0.335754,0.926578,[128  93] ; [220 188],[122.27027027  98.72972973] ; [225.72972973 182.27027027],0
d5,1,0.379499,0.772325,[194  30] ; [363  45],[197.41772152  26.58227848] ; [359.58227848  48.41772152],0
a4,1,0.391178,0.735276,[117 106] ; [199 208],[111.85396825 111.14603175] ; [204.14603175 202.85396825],0
s1,1,0.412842,0.670602,[  8 214] ; [ 10 396],[  6.36305732 215.63694268] ; [ 11.63694268 394.36305732],0
a2,1,0.499491,0.456018,[ 57 167] ; [114 294],[ 60.60759494 163.39240506] ; [110.39240506 297.60759494],0
b1,1,0.55579,0.347046,[ 86 138] ; [147 261],[ 82.58227848 141.41772152] ; [150.41772152 257.58227848],0
d3,1,0.557039,0.344856,[170  54] ; [318  90],[172.96202532  51.03797468] ; [315.03797468  92.96202532],0
n2,1,0.591393,0.288174,[48 20] ; [53 18],[49.41007194 18.58992806] ; [51.58992806 19.41007194],0
b2,1,0.605569,0.266677,[52 78] ; [109 146],[54.36363636 75.63636364] ; [106.63636364 148.36363636],0
b3,1,0.605569,0.266677,[52 78] ; [109 146],[54.36363636 75.63636364] ; [106.63636364 148.36363636],0
u4,1,0.619959,0.245926,[  7 217] ; [ 10 397],[  6.03486529 217.96513471] ; [ 10.96513471 396.03486529],0
a6,1,0.673079,0.178021,[151  73] ; [281 126],[153.35657686  70.64342314] ; [278.64342314 128.35657686],0
a7,1,0.673855,0.177126,[168  56] ; [299 108],[165.78129952  58.21870048] ; [301.21870048 105.78129952],0
s4,1,0.834435,0.043688,[ 37 183] ; [ 65 337],[ 36.07717042 183.92282958] ; [ 65.92282958 336.07717042],0
p12,1,0.882895,0.021697,[ 19 204] ; [ 36 370],[ 19.49920509 203.50079491] ; [ 35.50079491 370.49920509],0
d1,1,0.885768,0.020638,[158  66] ; [290 118],[158.78481013  65.21518987] ; [289.21518987 118.78481013],0
u1,1,0.939384,0.005783,[ 50 174] ; [ 90 318],[ 49.62025316 174.37974684] ; [ 90.37974684 317.62025316],0
p1,1,0.962798,0.002176,[ 19 205] ; [ 34 372],[ 18.84444444 205.15555556] ; [ 34.15555556 371.84444444],0
