Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.063847,3.434514,[13 27] ; [10  7],[16.14035088 23.85964912] ; [ 6.85964912 10.14035088],0
p3,1,0.095591,2.777607,[14 26] ; [10  7],[16.84210526 23.15789474] ; [7.15789474 9.84210526],0
p11,1,0.706969,0.141323,[21 19] ; [8 9],[20.35087719 19.64912281] ; [8.64912281 8.35087719],0
b1,1,0.738472,0.111474,[24 16] ; [11  6],[24.56140351 15.43859649] ; [10.43859649  6.56140351],0
