Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,47.290639,[23 39] ; [116  20],[43.52525253 18.47474747] ; [95.47474747 40.52525253],1
s8,1,0.370157,0.803137,[22 40] ; [57 78],[24.86294416 37.13705584] ; [54.13705584 80.86294416],0
p12,1,0.401146,0.70489,[ 3 59] ; [ 11 124],[ 4.40609137 57.59390863] ; [  9.59390863 125.40609137],0
n3,1,0.407961,0.684734,[11  4] ; [17 11],[9.76744186 5.23255814] ; [18.23255814  9.76744186],0
d2,1,0.475185,0.509894,[24 38] ; [60 76],[26.3030303 35.6969697] ; [57.6969697 78.3030303],0
v2,1,0.500772,0.453301,[23 37] ; [57 74],[25.13089005 34.86910995] ; [54.86910995 76.13089005],0
r3,1,0.583734,0.300237,[57  5] ; [126   8],[57.8877551  4.1122449] ; [125.1122449   8.8877551],0
s5,1,0.607373,0.264018,[16 44] ; [40 92],[17.5 42.5] ; [38.5 93.5],0
d1,1,0.673679,0.177329,[33 29] ; [68 68],[31.62626263 30.37373737] ; [69.37373737 66.62626263],0
b5,1,0.673679,0.177329,[33 29] ; [68 68],[31.62626263 30.37373737] ; [69.37373737 66.62626263],0
a1,1,0.694284,0.154487,[ 2 60] ; [  6 130],[ 2.50505051 59.49494949] ; [  5.49494949 130.50505051],0
r2,1,0.697468,0.151119,[55  6] ; [124  11],[55.70918367  5.29081633] ; [123.29081633  11.70918367],0
d4,1,0.712568,0.135726,[48 14] ; [102  34],[46.96969697 15.03030303] ; [103.03030303  32.96969697],0
p7,1,0.727541,0.121382,[48 12] ; [105  30],[47.07692308 12.92307692] ; [105.92307692  29.07692308],0
u2,1,0.766707,0.088022,[17 15] ; [26 20],[17.64102564 14.35897436] ; [25.35897436 20.64102564],0
a7,1,0.792774,0.069017,[44 18] ; [94 42],[43.21212121 18.78787879] ; [94.78787879 41.21212121],0
s1,1,0.902044,0.015148,[ 3 59] ; [  6 129],[ 2.83248731 59.16751269] ; [  6.16751269 128.83248731],0
v3,1,0.914542,0.011516,[16 44] ; [37 98],[16.30769231 43.69230769] ; [36.69230769 98.30769231],0
u3,1,0.96146,0.002335,[15 16] ; [22 24],[14.8961039 16.1038961] ; [22.1038961 23.8961039],0
