Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,46.324625,[ 17 115] ; [71 66],[43.18215613 88.81784387] ; [44.81784387 92.18215613],1
v1,1,1.1e-05,19.364004,[42 88] ; [80 55],[59.8490566 70.1509434] ; [62.1509434 72.8490566],1
d1,1,0.004064,8.254881,[51 82] ; [78 62],[62.84615385 70.15384615] ; [66.15384615 73.84615385],0
d4,1,0.004308,8.149408,[95 38] ; [119  20],[104.63970588  28.36029412] ; [109.36029412  29.63970588],0
s8,1,0.006755,7.336915,[35 97] ; [59 81],[45.61764706 86.38235294] ; [48.38235294 91.61764706],0
r2,1,0.007624,7.119849,[118  15] ; [132   4],[123.60594796   9.39405204] ; [126.39405204   9.60594796],0
r1,1,0.00798,7.038018,[89 43] ; [114  26],[98.51470588 33.48529412] ; [104.48529412  35.51470588],0
r3,1,0.013666,6.080818,[120  12] ; [134   3],[124.6394052   7.3605948] ; [129.3605948   7.6394052],0
s7,1,0.026932,4.895143,[41 89] ; [60 74],[49.73484848 80.26515152] ; [51.26515152 82.73484848],0
a3,1,0.034712,4.459272,[81 51] ; [102  37],[89.13653137 42.86346863] ; [93.86346863 45.13653137],0
a5,1,0.036866,4.356569,[78 55] ; [99 41],[86.23076923 46.76923077] ; [90.76923077 49.23076923],0
d5,1,0.048527,3.891638,[93 39] ; [113  27],[99.97058824 32.02941176] ; [106.02941176  33.97058824],0
b4,1,0.050516,3.824238,[69 64] ; [89 51],[76.97435897 56.02564103] ; [81.02564103 58.97435897],0
s4,1,0.059279,3.557431,[ 26 106] ; [ 16 124],[ 20.38235294 111.61764706] ; [ 21.61764706 118.38235294],0
n6,1,0.067289,3.347934,[98 34] ; [115  23],[104.13333333  27.86666667] ; [108.86666667  29.13333333],0
n3,1,0.077042,3.126231,[30 16] ; [29  6],[33.50617284 12.49382716] ; [25.49382716  9.50617284],0
a7,1,0.085299,2.960934,[82 50] ; [100  39],[88.64944649 43.35055351] ; [93.35055351 45.64944649],0
p3,1,0.107181,2.595296,[ 26 107] ; [ 39 101],[ 31.66666667 101.33333333] ; [ 33.33333333 106.66666667],0
p7,1,0.115594,2.476026,[64 65] ; [80 55],[70.36363636 58.63636364] ; [73.63636364 61.36363636],0
d3,1,0.118547,2.436413,[73 58] ; [91 49],[79.27675277 51.72324723] ; [84.72324723 55.27675277],0
a6,1,0.124445,2.360468,[79 54] ; [95 44],[85.08088235 47.91911765] ; [88.91911765 50.08088235],0
p9,1,0.139932,2.178708,[102  28] ; [117  20],[106.62921348  23.37078652] ; [112.37078652  24.62921348],0
