Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,5e-05,16.436544,[22 51] ; [47 27],[34.26530612 38.73469388] ; [34.73469388 39.26530612],1
v3,1,0.00142,10.180068,[17 57] ; [36 39],[26.32214765 47.67785235] ; [26.67785235 48.32214765],0
p9,1,0.003783,8.385093,[50 25] ; [65 10],[57.5 17.5] ; [57.5 17.5],0
p5,1,0.019425,5.462816,[ 6 71] ; [16 60],[11.07189542 65.92810458] ; [10.92810458 65.07189542],0
s4,1,0.021588,5.278658,[25 50] ; [13 63],[18.87417219 56.12582781] ; [19.12582781 56.87417219],0
n4,1,0.026122,4.947911,[47 30] ; [59 17],[53.34640523 23.65359477] ; [52.65359477 23.34640523],0
p3,1,0.02854,4.795127,[27 50] ; [40 36],[33.71895425 43.28104575] ; [33.28104575 42.71895425],0
d4,1,0.050112,3.837705,[51 26] ; [61 15],[56.36601307 20.63398693] ; [55.63398693 20.36601307],0
p10,1,0.057233,3.615817,[52 25] ; [60 14],[57.11258278 19.88741722] ; [54.88741722 19.11258278],0
n1,1,0.071183,3.255534,[ 6 16] ; [9 7],[ 8.68421053 13.31578947] ; [6.31578947 9.68421053],0
v4,1,0.093394,2.814886,[70  7] ; [73  2],[72.44078947  4.55921053] ; [70.55921053  4.44078947],0
p7,1,0.136728,2.214398,[41 34] ; [48 24],[45.40816327 29.59183673] ; [43.59183673 28.40816327],0
p4,1,0.166422,1.914879,[37 40] ; [45 31],[41.26797386 35.73202614] ; [40.73202614 35.26797386],0
a4,1,0.17187,1.866559,[10 67] ; [16 59],[13.17105263 63.82894737] ; [12.82894737 62.17105263],0
r2,1,0.200721,1.637122,[67 10] ; [69  5],[69.35099338  7.64900662] ; [66.64900662  7.35099338],0
s2,1,0.217679,1.519605,[50 26] ; [42 33],[46.30463576 29.69536424] ; [45.69536424 29.30463576],0
p12,1,0.220031,1.504167,[ 4 73] ; [ 8 68],[ 6.03921569 70.96078431] ; [ 5.96078431 70.03921569],0
d1,1,0.275482,1.189243,[22 55] ; [28 48],[25.16339869 51.83660131] ; [24.83660131 51.16339869],0
b1,1,0.275714,1.188098,[34 43] ; [27 49],[30.69934641 46.30065359] ; [30.30065359 45.69934641],0
u2,1,0.298827,1.07942,[22 18] ; [24 12],[24.21052632 15.78947368] ; [21.78947368 14.21052632],0
r3,1,0.312142,1.021591,[70  6] ; [72  3],[71.47019868  4.52980132] ; [70.52980132  4.47019868],0
a7,1,0.327242,0.959783,[55 22] ; [48 27],[52.17763158 24.82236842] ; [50.82236842 24.17763158],0
p6,1,0.342151,0.902354,[25 52] ; [28 42],[27.76190476 49.23809524] ; [25.23809524 44.76190476],0
p2,1,0.346996,0.884411,[58 19] ; [62 14],[60.39215686 16.60784314] ; [59.60784314 16.39215686],0
n5,1,0.368977,0.807105,[56 21] ; [60 16],[58.37908497 18.62091503] ; [57.62091503 18.37908497],0
b4,1,0.372701,0.794638,[49 28] ; [43 33],[46.30065359 30.69934641] ; [45.69934641 30.30065359],0
d5,1,0.417429,0.657542,[50 27] ; [54 22],[52.33986928 24.66013072] ; [51.66013072 24.33986928],0
d2,1,0.451107,0.567868,[18 59] ; [14 62],[16.10457516 60.89542484] ; [15.89542484 60.10457516],0
b3,1,0.469312,0.523595,[ 7 32] ; [11 34],[ 8.35714286 30.64285714] ; [ 9.64285714 35.35714286],0
b2,1,0.469312,0.523595,[ 7 32] ; [11 34],[ 8.35714286 30.64285714] ; [ 9.64285714 35.35714286],0
u3,1,0.521034,0.411846,[27 13] ; [23 15],[25.64102564 14.35897436] ; [24.35897436 13.64102564],0
p8,1,0.571516,0.320152,[34 42] ; [37 38],[35.73509934 40.26490066] ; [35.26490066 39.73509934],0
a3,1,0.629377,0.232907,[36 41] ; [38 37],[37.48684211 39.51315789] ; [36.51315789 38.48684211],0
s3,1,0.641521,0.216758,[56 20] ; [52 22],[54.72 21.28] ; [53.28 20.72],0
u1,1,0.660042,0.193472,[ 3 74] ; [ 2 74],[ 2.51633987 74.48366013] ; [ 2.48366013 73.51633987],0
a1,1,0.660042,0.193472,[ 3 74] ; [ 2 74],[ 2.51633987 74.48366013] ; [ 2.48366013 73.51633987],0
s7,1,0.738786,0.111197,[36 38] ; [36 34],[37. 37.] ; [35. 35.],0
s1,1,0.778232,0.079312,[ 5 71] ; [ 4 69],[ 4.59060403 71.40939597] ; [ 4.40939597 68.59060403],0
