Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,33.476741,[103  65] ; [27 79],[79.7080292 88.2919708] ; [50.2919708 55.7080292],1
v2,1,0.0,28.253671,[123  46] ; [44 64],[101.88808664  67.11191336] ; [65.11191336 42.88808664],1
s8,1,0.002008,9.541785,[130  40] ; [65 45],[118.39285714  51.60714286] ; [76.60714286 33.39285714],0
n5,1,0.017044,5.691795,[152  18] ; [87 23],[145.10714286  24.89285714] ; [93.89285714 16.10714286],0
p6,1,0.036545,4.371501,[105  65] ; [54 56],[96.53571429 73.46428571] ; [62.46428571 47.53571429],0
u4,1,0.037981,4.30588,[ 10 162] ; [  1 109],[  6.70921986 165.29078014] ; [  4.29078014 105.70921986],0
d3,1,0.040303,4.205086,[140  32] ; [78 32],[132.96453901  39.03546099] ; [85.03546099 24.96453901],0
p8,1,0.042384,4.119819,[119  51] ; [64 46],[111.10714286  58.89285714] ; [71.89285714 38.10714286],0
r4,1,0.04429,4.045461,[163   9] ; [97 13],[158.58156028  13.41843972] ; [101.41843972   8.58156028],0
p10,1,0.04984,3.846837,[155  16] ; [91 19],[149.70106762  21.29893238] ; [96.29893238 13.70106762],0
p5,1,0.063756,3.43688,[ 42 128] ; [17 93],[ 35.82142857 134.17857143] ; [23.17857143 86.82142857],0
n6,1,0.072957,3.2152,[159  11] ; [96 14],[154.82142857  15.17857143] ; [100.17857143   9.82142857],0
p12,1,0.081562,3.033489,[ 24 147] ; [  8 102],[ 19.47330961 151.52669039] ; [12.52669039 97.47330961],0
b5,1,0.083892,2.987832,[104  68] ; [55 55],[96.9787234 75.0212766] ; [62.0212766 47.9787234],0
s5,1,0.088968,2.892946,[87 77] ; [45 61],[80.17777778 83.82222222] ; [51.82222222 54.17777778],0
d4,1,0.094271,2.799889,[152  19] ; [90 20],[147.26690391  23.73309609] ; [94.73309609 15.26690391],0
s4,1,0.100148,2.703192,[ 31 140] ; [29 81],[ 36.51245552 134.48754448] ; [23.48754448 86.51245552],0
d1,1,0.100959,2.690328,[121  51] ; [67 43],[114.66666667  57.33333333] ; [73.33333333 36.66666667],0
b4,1,0.103747,2.646972,[106  66] ; [57 53],[99.41843972 72.58156028] ; [63.58156028 46.41843972],0
r1,1,0.112949,2.512463,[148  22] ; [88 22],[143.28571429  26.71428571] ; [92.71428571 17.28571429],0
u1,1,0.12699,2.328914,[ 50 122] ; [23 87],[ 44.5248227 127.4751773] ; [28.4751773 81.5248227],0
s6,1,0.130316,2.288735,[146  21] ; [88 21],[141.58695652  25.41304348] ; [92.41304348 16.58695652],0
a2,1,0.141373,2.162952,[ 58 114] ; [28 82],[ 52.45390071 119.54609929] ; [33.54609929 76.45390071],0
a7,1,0.144793,2.126262,[128  44] ; [73 37],[122.59574468  49.40425532] ; [78.40425532 31.59574468],0
a3,1,0.157134,2.001595,[145  26] ; [86 24],[140.57295374  30.42704626] ; [90.42704626 19.57295374],0
p9,1,0.162969,1.946461,[160  12] ; [97 13],[156.75177305  15.24822695] ; [100.24822695   9.75177305],0
s1,1,0.170688,1.876894,[  5 164] ; [  7 103],[  7.2688172 161.7311828] ; [  4.7311828 105.2688172],0
s2,1,0.199756,1.644161,[130  41] ; [76 34],[125.3594306  45.6405694] ; [80.6405694 29.3594306],0
n4,1,0.222491,1.488231,[149  22] ; [90 20],[145.44128114  25.55871886] ; [93.55871886 16.44128114],0
