Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,80.478049,[ 45 121] ; [209  88],[91.06695464 74.93304536] ; [162.93304536 134.06695464],1
s2,1,0.0,73.392952,[ 33 134] ; [183 117],[77.24197002 89.75802998] ; [138.75802998 161.24197002],1
s7,1,0.0,65.642258,[ 27 131] ; [166 127],[67.61419069 90.38580931] ; [125.38580931 167.61419069],1
s8,1,0.0,53.354003,[ 30 138] ; [157 143],[ 67.12820513 100.87179487] ; [119.87179487 180.12820513],1
s5,1,0.0,36.220778,[ 19 143] ; [113 181],[ 46.89473684 115.10526316] ; [ 85.10526316 208.89473684],1
v4,1,0.000106,15.024588,[149  18] ; [292   7],[158.04077253   8.95922747] ; [282.95922747  16.04077253],1
s4,1,0.000173,14.105768,[ 11 157] ; [ 58 241],[ 24.82226981 143.17773019] ; [ 44.17773019 254.82226981],1
r4,1,0.000197,13.856445,[135  33] ; [278  24],[147.62553191  20.37446809] ; [265.37446809  36.62553191],1
p12,1,0.000857,11.113244,[  2 165] ; [ 27 275],[ 10.32622601 156.67377399] ; [ 18.67377399 283.32622601],1
r1,1,0.001017,10.796868,[116  52] ; [246  53],[130.22698073  37.77301927] ; [231.77301927  67.22698073],0
u1,1,0.001978,9.569511,[ 13 155] ; [ 55 247],[ 24.30638298 143.69361702] ; [ 43.69361702 258.30638298],0
p2,1,0.002151,9.416282,[126  41] ; [260  40],[138.03426124  28.96573876] ; [247.96573876  52.03426124],0
a5,1,0.006052,7.534613,[108  60] ; [230  72],[120.81702128  47.18297872] ; [217.18297872  84.81702128],0
p4,1,0.008419,6.942197,[ 67 100] ; [159 142],[80.64529915 86.35470085] ; [145.35470085 155.64529915],0
r2,1,0.017508,5.64477,[147  19] ; [282  16],[153.47844828  12.52155172] ; [275.52155172  22.47844828],0
a2,1,0.017925,5.603448,[ 26 142] ; [ 75 227],[ 36.10212766 131.89787234] ; [ 64.89787234 237.10212766],0
d5,1,0.027172,4.879838,[122  46] ; [245  56],[131.46268657  36.53731343] ; [235.53731343  65.46268657],0
v1,1,0.03336,4.52721,[71 92] ; [156 133],[81.86061947 81.13938053] ; [145.13938053 143.86061947],0
n6,1,0.045361,4.00516,[129  38] ; [254  46],[136.9614561  30.0385439] ; [246.0385439  53.9614561],0
r3,1,0.04668,3.95687,[153  14] ; [289  12],[157.72222222   9.27777778] ; [284.27777778  16.72222222],0
n5,1,0.047105,3.941632,[112  54] ; [228  72],[121.11587983  44.88412017] ; [218.88412017  81.11587983],0
n4,1,0.047969,3.911072,[111  57] ; [224  76],[120.25641026  47.74358974] ; [214.74358974  85.25641026],0
a6,1,0.05904,3.564163,[107  61] ; [217  84],[116.05970149  51.94029851] ; [207.94029851  93.05970149],0
d3,1,0.06999,3.28326,[104  64] ; [211  90],[112.8358209  55.1641791] ; [202.1641791  98.8358209],0
d1,1,0.077137,3.124208,[82 86] ; [173 129],[91.14893617 76.85106383] ; [163.85106383 138.14893617],0
u2,1,0.077161,3.123711,[26 31] ; [51 33],[31.12765957 25.87234043] ; [45.87234043 38.12765957],0
u4,1,0.08596,2.948455,[  1 167] ; [  9 293],[  3.57446809 164.42553191] ; [  6.42553191 295.57446809],0
b1,1,0.092214,2.835294,[ 64 104] ; [ 92 210],[ 55.76170213 112.23829787] ; [100.23829787 201.76170213],0
p3,1,0.094597,2.794356,[ 62 106] ; [135 166],[70.56716418 97.43283582] ; [126.43283582 174.56716418],0
v3,1,0.173356,1.85368,[ 51 108] ; [111 177],[ 57.62416107 101.37583893] ; [104.37583893 183.62416107],0
a7,1,0.185033,1.756732,[115  53] ; [224  78],[121.17446809  46.82553191] ; [217.82553191  84.17446809],0
p10,1,0.194003,1.68695,[145  22] ; [273  28],[149.15811966  17.84188034] ; [268.84188034  32.15811966],0
a1,1,0.226052,1.465532,[  8 160] ; [  8 294],[  5.71914894 162.28085106] ; [ 10.28085106 291.71914894],0
d2,1,0.25949,1.271476,[ 67 100] ; [137 164],[72.79487179 94.20512821] ; [131.20512821 169.79487179],0
a3,1,0.263366,1.250978,[111  56] ; [215  86],[116.32905983  50.67094017] ; [209.67094017  91.32905983],0
p7,1,0.26836,1.225112,[82 84] ; [161 133],[87.69130435 78.30869565] ; [155.30869565 138.69130435],0
v2,1,0.329926,0.949189,[83 78] ; [160 124],[87.91685393 73.08314607] ; [155.08314607 128.91685393],0
u3,1,0.430237,0.622183,[27 30] ; [46 39],[29.3028169 27.6971831] ; [43.6971831 41.3028169],0
