Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n2,1,0.041074,4.172958,[17  5] ; [2 4],[14.92857143  7.07142857] ; [4.07142857 1.92857143],0
a3,1,0.059117,3.561991,[25 12] ; [3 6],[22.52173913 14.47826087] ; [5.47826087 3.52173913],0
a5,1,0.074418,3.182776,[25 13] ; [3 6],[22.63829787 15.36170213] ; [5.36170213 3.63829787],0
b1,1,0.081854,3.027703,[22 16] ; [8 1],[24.25531915 13.74468085] ; [5.74468085 3.25531915],0
u2,1,0.12707,2.327943,[6 7] ; [5 1],[7.52631579 5.47368421] ; [3.47368421 2.52631579],0
n3,1,0.142781,2.147727,[14  7] ; [2 4],[12.44444444  8.55555556] ; [3.55555556 2.44444444],0
s2,1,0.173035,1.856453,[13 25] ; [1 8],[11.31914894 26.68085106] ; [2.68085106 6.31914894],0
p10,1,0.178283,1.811879,[26 12] ; [4 5],[24.25531915 13.74468085] ; [5.74468085 3.25531915],0
a6,1,0.184243,1.763062,[16 22] ; [6 3],[17.78723404 20.21276596] ; [4.21276596 4.78723404],0
d4,1,0.215874,1.531587,[21 17] ; [7 2],[22.63829787 15.36170213] ; [5.36170213 3.63829787],0
s4,1,0.229074,1.446599,[ 6 32] ; [3 6],[ 7.27659574 30.72340426] ; [1.72340426 7.27659574],0
b3,1,0.235605,1.406699,[ 8 17] ; [3 2],[ 9.16666667 15.83333333] ; [1.83333333 3.16666667],0
b2,1,0.235605,1.406699,[ 8 17] ; [3 2],[ 9.16666667 15.83333333] ; [1.83333333 3.16666667],0
n4,1,0.236228,1.402965,[25 13] ; [4 5],[23.44680851 14.55319149] ; [5.55319149 3.44680851],0
r1,1,0.236655,1.40041,[21 17] ; [3 6],[19.40425532 18.59574468] ; [4.59574468 4.40425532],0
p9,1,0.293958,1.101405,[25 11] ; [4 4],[23.72727273 12.27272727] ; [5.27272727 2.72727273],0
d3,1,0.297698,1.084477,[18 20] ; [6 3],[19.40425532 18.59574468] ; [4.59574468 4.40425532],0
v2,1,0.308457,1.037269,[10 27] ; [4 5],[11.26086957 25.73913043] ; [2.73913043 6.26086957],0
d5,1,0.332791,0.938006,[23 15] ; [7 2],[24.25531915 13.74468085] ; [5.74468085 3.25531915],0
p11,1,0.367583,0.811818,[19 19] ; [3 6],[17.78723404 20.21276596] ; [4.21276596 4.78723404],0
n6,1,0.369831,0.804234,[27 11] ; [5 4],[25.87234043 12.12765957] ; [6.12765957 2.87234043],0
p8,1,0.408084,0.684376,[18 19] ; [3 6],[16.89130435 20.10869565] ; [4.10869565 4.89130435],0
s6,1,0.408084,0.684376,[18 19] ; [3 6],[16.89130435 20.10869565] ; [4.10869565 4.89130435],0
p3,1,0.45861,0.549285,[13 24] ; [2 7],[12.06521739 24.93478261] ; [2.93478261 6.06521739],0
p12,1,0.518716,0.416445,[ 2 36] ; [1 8],[ 2.42553191 35.57446809] ; [0.57446809 8.42553191],0
u1,1,0.518716,0.416445,[ 2 36] ; [1 8],[ 2.42553191 35.57446809] ; [0.57446809 8.42553191],0
s8,1,0.550487,0.356446,[12 25] ; [2 7],[11.26086957 25.73913043] ; [2.73913043 6.26086957],0
d1,1,0.565604,0.330094,[13 25] ; [4 5],[13.74468085 24.25531915] ; [3.25531915 5.74468085],0
b4,1,0.565604,0.330094,[25 13] ; [5 4],[24.25531915 13.74468085] ; [5.74468085 3.25531915],0
s7,1,0.628564,0.234014,[12 24] ; [3 4],[12.55813953 23.44186047] ; [2.44186047 4.55813953],0
d2,1,0.629684,0.232489,[16 22] ; [3 6],[15.36170213 22.63829787] ; [3.63829787 5.36170213],0
p6,1,0.672156,0.17909,[10 28] ; [3 6],[10.5106383 27.4893617] ; [2.4893617 6.5106383],0
p4,1,0.673123,0.17797,[14 24] ; [4 5],[14.55319149 23.44680851] ; [3.44680851 5.55319149],0
s5,1,0.685068,0.164477,[11 27] ; [2 7],[10.5106383 27.4893617] ; [2.4893617 6.5106383],0
p7,1,0.688251,0.160985,[13 22] ; [4 5],[13.52272727 21.47727273] ; [3.47727273 5.52272727],0
p5,1,0.70216,0.146234,[ 6 31] ; [1 8],[ 5.63043478 31.36956522] ; [1.36956522 7.63043478],0
a1,1,0.755853,0.096678,[ 3 35] ; [1 8],[ 3.23404255 34.76595745] ; [0.76595745 8.23404255],0
b5,1,0.784676,0.074655,[23 15] ; [5 4],[22.63829787 15.36170213] ; [5.36170213 3.63829787],0
n5,1,0.80008,0.064133,[28 10] ; [7 2],[28.29787234  9.70212766] ; [6.70212766 2.29787234],0
p2,1,0.801747,0.063045,[23 14] ; [6 3],[23.32608696 13.67391304] ; [5.67391304 3.32608696],0
v1,1,0.84384,0.038803,[14 24] ; [3 6],[13.74468085 24.25531915] ; [3.25531915 5.74468085],0
u3,1,0.875975,0.024359,[7 6] ; [3 3],[6.84210526 6.15789474] ; [3.15789474 2.84210526],0
v3,1,0.894514,0.017581,[ 9 28] ; [2 7],[ 8.84782609 28.15217391] ; [2.15217391 6.84782609],0
a4,1,0.958762,0.002674,[12 25] ; [3 6],[12.06521739 24.93478261] ; [2.93478261 6.06521739],0
a2,1,0.959196,0.002618,[ 4 34] ; [1 8],[ 4.04255319 33.95744681] ; [0.95744681 8.04255319],0
a7,1,0.987342,0.000252,[21 17] ; [5 4],[21.0212766 16.9787234] ; [4.9787234 4.0212766],0
