Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.000776,11.296671,[4 2] ; [74  2],[5.70731707 0.29268293] ; [72.29268293  3.70731707],1
r4,1,0.003027,8.790971,[3 3] ; [70  7],[5.27710843 0.72289157] ; [67.72289157  9.27710843],0
s6,1,0.006805,7.323662,[3 3] ; [67  8],[5.18518519 0.81481481] ; [64.81481481 10.18518519],0
s1,1,0.010361,6.571747,[2 4] ; [ 4 73],[0.43373494 5.56626506] ; [ 5.56626506 71.43373494],0
p2,1,0.016276,5.772806,[3 3] ; [67 10],[5.06024096 0.93975904] ; [64.93975904 12.06024096],0
s2,1,0.045546,3.998289,[2 4] ; [55 21],[4.17073171 1.82926829] ; [52.82926829 23.17073171],0
s8,1,0.073693,3.198776,[1 5] ; [42 35],[3.10843373 2.89156627] ; [39.89156627 37.10843373],0
r1,1,0.080602,3.052731,[3 3] ; [62 15],[4.69879518 1.30120482] ; [60.30120482 16.69879518],0
a6,1,0.123243,2.375619,[2 4] ; [50 27],[3.75903614 2.24096386] ; [48.24096386 28.75903614],0
s3,1,0.12918,2.302334,[3 3] ; [59 17],[4.53658537 1.46341463] ; [57.46341463 18.53658537],0
v1,1,0.137217,2.2089,[5 1] ; [40 37],[3.25301205 2.74698795] ; [41.74698795 35.25301205],0
a7,1,0.141866,2.157605,[2 4] ; [49 28],[3.68674699 2.31325301] ; [47.31325301 29.68674699],0
n4,1,0.148505,2.087543,[3 3] ; [59 18],[4.48192771 1.51807229] ; [57.51807229 19.48192771],0
p11,1,0.148505,2.087543,[3 3] ; [59 18],[4.48192771 1.51807229] ; [57.51807229 19.48192771],0
n5,1,0.175827,1.832548,[3 3] ; [58 19],[4.40963855 1.59036145] ; [56.59036145 20.40963855],0
p6,1,0.183782,1.766774,[2 4] ; [47 30],[3.54216867 2.45783133] ; [45.45783133 31.54216867],0
d5,1,0.216288,1.528833,[4 2] ; [66 11],[5.06024096 0.93975904] ; [64.93975904 12.06024096],0
d4,1,0.216288,1.528833,[4 2] ; [66 11],[5.06024096 0.93975904] ; [64.93975904 12.06024096],0
b5,1,0.258419,1.277209,[2 4] ; [44 33],[3.3253012 2.6746988] ; [42.6746988 34.3253012],0
s5,1,0.291168,1.114213,[2 4] ; [39 31],[3.23684211 2.76315789] ; [37.76315789 32.23684211],0
n6,1,0.313152,1.017333,[4 2] ; [64 13],[4.91566265 1.08433735] ; [63.08433735 13.91566265],0
p10,1,0.313152,1.017333,[4 2] ; [64 13],[4.91566265 1.08433735] ; [63.08433735 13.91566265],0
p8,1,0.342959,0.899338,[3 3] ; [53 24],[4.04819277 1.95180723] ; [51.95180723 25.04819277],0
d1,1,0.381646,0.765395,[3 3] ; [52 25],[3.97590361 2.02409639] ; [51.02409639 25.97590361],0
r2,1,0.451188,0.567665,[5 1] ; [71  6],[5.4939759 0.5060241] ; [70.5060241  6.4939759],0
s7,1,0.489826,0.476908,[4 1] ; [48 26],[3.29113924 1.70886076] ; [48.70886076 25.29113924],0
v3,1,0.491213,0.473868,[1 4] ; [27 50],[1.70731707 3.29268293] ; [26.29268293 50.70731707],0
a3,1,0.530306,0.393806,[5 1] ; [55 22],[4.3373494 1.6626506] ; [55.6626506 21.3373494],0
b4,1,0.594612,0.2832,[3 3] ; [47 30],[3.61445783 2.38554217] ; [46.38554217 30.61445783],0
d2,1,0.606403,0.265446,[4 2] ; [43 34],[3.39759036 2.60240964] ; [43.60240964 33.39759036],0
a5,1,0.658627,0.195195,[5 1] ; [58 19],[4.55421687 1.44578313] ; [58.44578313 18.55421687],0
p1,1,0.718238,0.130187,[1 5] ; [ 9 68],[0.72289157 5.27710843] ; [ 9.27710843 67.72289157],0
d3,1,0.749367,0.102064,[4 2] ; [56 21],[4.3373494 1.6626506] ; [55.6626506 21.3373494],0
n2,1,0.763573,0.090476,[2 1] ; [12  4],[2.21052632 0.78947368] ; [11.78947368  4.21052632],0
v2,1,0.803037,0.06221,[3 3] ; [34 42],[2.70731707 3.29268293] ; [34.29268293 41.70731707],0
b2,1,0.825283,0.048733,[1 4] ; [11 34],[1.2 3.8] ; [10.8 34.2],0
b3,1,0.825283,0.048733,[1 4] ; [11 34],[1.2 3.8] ; [10.8 34.2],0
p7,1,0.866353,0.028322,[5 1] ; [62 15],[4.84337349 1.15662651] ; [62.15662651 14.84337349],0
p4,1,0.943992,0.004936,[5 1] ; [65 12],[5.06024096 0.93975904] ; [64.93975904 12.06024096],0
a4,1,0.975555,0.000939,[3 3] ; [39 38],[3.03614458 2.96385542] ; [38.96385542 38.03614458],0
p9,1,0.989119,0.000186,[5 1] ; [64 13],[4.98795181 1.01204819] ; [64.01204819 12.98795181],0
