Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.001545,10.024584,[142 136] ; [26 57],[129.37396122 148.62603878] ; [38.62603878 44.37396122],0
b3,1,0.001586,9.975404,[ 88 102] ; [ 8 33],[ 78.96103896 111.03896104] ; [17.03896104 23.96103896],0
b2,1,0.001586,9.975404,[ 88 102] ; [ 8 33],[ 78.96103896 111.03896104] ; [17.03896104 23.96103896],0
n4,1,0.00366,8.445354,[247  46] ; [59 25],[237.81962865  55.18037135] ; [68.18037135 15.81962865],0
a8,1,0.007132,7.239347,[ 53 217] ; [ 5 71],[ 45.26011561 224.73988439] ; [12.73988439 63.26011561],0
n5,1,0.011614,6.368858,[240  50] ; [59 25],[231.84491979  58.15508021] ; [67.15508021 16.84491979],0
s6,1,0.0237,5.116477,[250  41] ; [78  4],[255.89276139  35.10723861] ; [72.10723861  9.89276139],0
v2,1,0.024691,5.045399,[181 100] ; [41 40],[172.32596685 108.67403315] ; [49.67403315 31.32596685],0
s5,1,0.031027,4.651473,[126 157] ; [46 33],[134.4640884 148.5359116] ; [37.5359116 41.4640884],0
n1,1,0.060709,3.517909,[28 29] ; [ 5 15],[24.42857143 32.57142857] ; [ 8.57142857 11.42857143],0
s3,1,0.086094,2.945926,[258  32] ; [80  4],[262.0855615  27.9144385] ; [75.9144385  8.0855615],0
v1,1,0.109297,2.564355,[175 109] ; [43 40],[168.69754768 115.30245232] ; [49.30245232 33.69754768],0
a4,1,0.11072,2.543918,[142 151] ; [49 35],[148.44297082 144.55702918] ; [42.55702918 41.44297082],0
p12,1,0.125056,2.352827,[ 39 251] ; [ 6 77],[ 34.98659517 255.01340483] ; [10.01340483 72.98659517],0
d3,1,0.142857,2.146915,[205  86] ; [66 18],[210.296  80.704] ; [60.704 23.296],0
n2,1,0.153429,2.037828,[46 11] ; [13  7],[43.67532468 13.32467532] ; [15.32467532  4.67532468],0
a6,1,0.164748,1.930098,[187 103] ; [61 23],[192.29946524  97.70053476] ; [55.70053476 28.29946524],0
u4,1,0.166666,1.912677,[ 13 281] ; [ 1 83],[ 10.88888889 283.11111111] ; [ 3.11111111 80.88888889],0
