Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,31.076878,[70 51] ; [23 84],[49.35526316 71.64473684] ; [43.64473684 63.35526316],1
p6,1,0.0,25.666425,[42 76] ; [ 8 99],[26.22222222 91.77777778] ; [23.77777778 83.22222222],1
p4,1,4e-06,21.479098,[68 53] ; [28 80],[50.72489083 70.27510917] ; [45.27510917 62.72489083],1
p2,1,5e-06,20.955882,[100  20] ; [60 48],[84.21052632 35.78947368] ; [75.78947368 32.21052632],1
p3,1,5e-06,20.930115,[56 65] ; [19 88],[39.80263158 81.19736842] ; [35.19736842 71.80263158],1
p11,1,0.001738,9.807283,[85 36] ; [54 54],[73.44541485 47.55458515] ; [65.55458515 42.44541485],0
n3,1,0.002239,9.342672,[30  6] ; [28 26],[23.2 12.8] ; [34.8 19.2],0
a5,1,0.017308,5.66488,[75 46] ; [50 58],[66.04803493 54.95196507] ; [58.95196507 49.04803493],0
p10,1,0.019955,5.415815,[86 35] ; [59 46],[77.63274336 43.36725664] ; [67.36725664 37.63274336],0
s7,1,0.027846,4.837588,[41 73] ; [23 80],[33.62211982 80.37788018] ; [30.37788018 72.62211982],0
r4,1,0.027915,4.833331,[100  21] ; [76 32],[92.99563319 28.00436681] ; [83.00436681 24.99563319],0
s3,1,0.032619,4.565686,[62 57] ; [41 67],[53.99559471 65.00440529] ; [49.00440529 58.99559471],0
s6,1,0.054307,3.703253,[73 46] ; [52 55],[65.81858407 53.18141593] ; [59.18141593 47.81858407],0
s8,1,0.06228,3.47561,[40 80] ; [24 84],[33.68421053 86.31578947] ; [30.31578947 77.68421053],0
r3,1,0.067411,3.344971,[113   8] ; [93 15],[108.84716157  12.15283843] ; [97.15283843 10.84716157],0
s2,1,0.072771,3.219395,[56 65] ; [37 70],[49.35526316 71.64473684] ; [43.64473684 63.35526316],0
b1,1,0.072982,3.214635,[52 69] ; [34 74],[45.44104803 75.55895197] ; [40.55895197 67.44104803],0
v4,1,0.121628,2.396232,[110   9] ; [93 15],[106.4185022  12.5814978] ; [96.5814978 11.4185022],0
d5,1,0.123737,2.369373,[80 40] ; [82 26],[85.26315789 34.73684211] ; [76.73684211 31.26315789],0
u3,1,0.135309,2.230508,[22 22] ; [32 17],[25.5483871 18.4516129] ; [28.4516129 20.5483871],0
n6,1,0.215719,1.532626,[81 38] ; [65 43],[76.53744493 42.46255507] ; [69.46255507 38.53744493],0
v1,1,0.217295,1.522148,[51 66] ; [38 69],[46.48660714 70.51339286] ; [42.51339286 64.48660714],0
