Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,81.48709,[201  93] ; [ 28 104],[158.04225352 135.95774648] ; [70.95774648 61.04225352],1
s3,1,0.0,78.946419,[204  87] ; [ 31 100],[162.04976303 128.95023697] ; [72.95023697 58.04976303],1
s7,1,0.0,58.226599,[189  97] ; [32 94],[153.41262136 132.58737864] ; [67.58737864 58.41262136],1
s8,1,0.0,37.197811,[171 123] ; [35 98],[141.83606557 152.16393443] ; [64.16393443 68.83606557],1
s5,1,0.0,32.148298,[131 153] ; [ 22 107],[105.21065375 178.78934625] ; [47.78934625 81.21065375],1
p4,1,4.8e-05,16.524267,[201  94] ; [61 68],[182.28773585 112.71226415] ; [79.71226415 49.28773585],1
p6,1,0.000458,12.280081,[128 162] ; [33 94],[111.96642686 178.03357314] ; [49.03357314 77.96642686],1
n5,1,0.000464,12.254606,[234  60] ; [84 48],[219.46478873  74.53521127] ; [98.53521127 33.46478873],1
s4,1,0.003634,8.458311,[ 54 240] ; [ 10 123],[ 44.06557377 249.93442623] ; [ 19.93442623 113.06557377],0
p9,1,0.004064,8.254938,[260  32] ; [102  28],[250.48341232  41.51658768] ; [111.51658768  18.48341232],0
p12,1,0.005307,7.771608,[ 37 258] ; [  5 126],[ 29.08450704 265.91549296] ; [ 12.91549296 118.08450704],0
b5,1,0.006934,7.290055,[190 106] ; [67 66],[177.32400932 118.67599068] ; [79.67599068 53.32400932],0
u1,1,0.016332,5.766785,[ 78 218] ; [ 21 112],[ 68.30769231 227.69230769] ; [ 30.69230769 102.30769231],0
p3,1,0.025654,4.979169,[169 127] ; [59 71],[158.42253521 137.57746479] ; [69.57746479 60.42253521],0
a2,1,0.032335,4.580665,[ 92 204] ; [ 28 105],[ 82.7972028 213.2027972] ; [37.2027972 95.7972028],0
v1,1,0.038185,4.29677,[199  90] ; [76 54],[189.6778043  99.3221957] ; [85.3221957 44.6778043],0
p5,1,0.044523,4.036624,[ 40 256] ; [  9 123],[ 33.88785047 262.11214953] ; [ 15.11214953 116.88785047],0
p10,1,0.053975,3.713469,[250  43] ; [101  29],[243.12765957  49.87234043] ; [107.87234043  22.12765957],0
a8,1,0.063678,3.438914,[ 45 215] ; [ 12 108],[ 39. 221.] ; [ 18. 102.],0
n2,1,0.079518,3.074724,[46 11] ; [17 10],[42.75 14.25] ; [20.25  6.75],0
n1,1,0.08978,2.87831,[21 36] ; [ 5 22],[17.64285714 39.35714286] ; [ 8.35714286 18.64285714],0
n6,1,0.097134,2.751978,[255  37] ; [108  25],[249.40235294  42.59764706] ; [113.59764706  19.40235294],0
b3,1,0.132367,2.264523,[ 66 117] ; [38 45],[ 71.54887218 111.45112782] ; [32.45112782 50.54887218],0
b2,1,0.132367,2.264523,[ 66 117] ; [38 45],[ 71.54887218 111.45112782] ; [32.45112782 50.54887218],0
p7,1,0.136121,2.221273,[198  88] ; [81 50],[191.35251799  94.64748201] ; [87.64748201 43.35251799],0
u3,1,0.142938,2.146041,[39 23] ; [13 15],[35.82222222 26.17777778] ; [16.17777778 11.82222222],0
u2,1,0.1771,1.821795,[36 24] ; [12 15],[33.10344828 26.89655172] ; [14.89655172 12.10344828],0
a1,1,0.213674,1.546355,[ 23 273] ; [  6 127],[ 20.00932401 275.99067599] ; [  8.99067599 124.00932401],0
a5,1,0.223495,1.481791,[242  54] ; [102  31],[237.35198135  58.64801865] ; [106.64801865  26.35198135],0
b4,1,0.235402,1.407918,[187 109] ; [76 57],[181.46386946 114.53613054] ; [81.53613054 51.46386946],0
n4,1,0.263646,1.249508,[238  57] ; [101  32],[233.65654206  61.34345794] ; [105.34345794  27.65654206],0
u4,1,0.276124,1.186067,[ 10 286] ; [  2 131],[  8.27972028 287.72027972] ; [  3.72027972 129.27972028],0
d2,1,0.308964,1.035099,[173 122] ; [71 62],[168.17757009 126.82242991] ; [75.82242991 57.17757009],0
p11,1,0.380018,0.770645,[234  62] ; [110  23],[237.35198135  58.64801865] ; [106.64801865  26.35198135],0
r4,1,0.416357,0.660574,[270  26] ; [118  15],[267.71095571  28.28904429] ; [120.28904429  12.71095571],0
r3,1,0.424779,0.637055,[287   7] ; [128   5],[285.73770492   8.26229508] ; [129.26229508   3.73770492],0
a7,1,0.513636,0.426654,[226  69] ; [98 35],[223.31775701  71.68224299] ; [100.68224299  32.31775701],0
d3,1,0.521826,0.410284,[233  63] ; [101  32],[230.45221445  65.54778555] ; [103.54778555  29.45221445],0
p2,1,0.531926,0.390712,[249  47] ; [107  24],[246.78220141  49.21779859] ; [109.21779859  21.78220141],0
a6,1,0.621547,0.243699,[206  89] ; [96 37],[208.15420561  86.84579439] ; [93.84579439 39.15420561],0
a4,1,0.647445,0.209137,[149 146] ; [64 69],[146.81074766 148.18925234] ; [66.18925234 66.81074766],0
p8,1,0.649305,0.206777,[157 130] ; [68 62],[154.85611511 132.14388489] ; [70.14388489 59.85611511],0
r2,1,0.676838,0.173707,[276  15] ; [122   8],[275.10213777  15.89786223] ; [122.89786223   7.10213777],0
v4,1,0.698745,0.149781,[279  15] ; [125   8],[278.16393443  15.83606557] ; [125.83606557   7.16393443],0
d1,1,0.761434,0.092172,[220  76] ; [97 36],[218.72261072  77.27738928] ; [98.27738928 34.72261072],0
s1,1,0.771475,0.084359,[  8 282] ; [  3 129],[  7.55924171 282.44075829] ; [  3.44075829 128.55924171],0
b1,1,0.795376,0.067255,[103 193] ; [48 85],[104.18648019 191.81351981] ; [46.81351981 86.18648019],0
p1,1,0.798615,0.065096,[ 22 273] ; [  9 124],[ 21.36682243 273.63317757] ; [  9.63317757 123.36682243],0
v3,1,0.908454,0.013222,[158 130] ; [71 57],[158.53846154 129.46153846] ; [70.46153846 57.53846154],0
a3,1,0.929566,0.007813,[234  61] ; [105  28],[233.65654206  61.34345794] ; [105.34345794  27.65654206],0
r1,1,0.958759,0.002674,[249  46] ; [112  21],[248.82009346  46.17990654] ; [112.17990654  20.82009346],0
n3,1,0.961516,0.002328,[41 16] ; [20  8],[40.90588235 16.09411765] ; [20.09411765  7.90588235],0
d5,1,0.973666,0.00109,[269  27] ; [121  12],[269.09090909  26.90909091] ; [120.90909091  12.09090909],0
