Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,76.491353,[117  35] ; [14 67],[85.45922747 66.54077253] ; [45.54077253 35.45922747],1
d3,1,0.0,64.637458,[136  18] ; [31 50],[109.43829787  44.56170213] ; [57.56170213 23.43829787],1
d5,1,0.0,56.228374,[150   3] ; [50 31],[130.76923077  22.23076923] ; [69.23076923 11.76923077],1
d4,1,0.0,54.484658,[150   2] ; [52 29],[131.77682403  20.22317597] ; [70.22317597 10.77682403],1
a2,1,0.0,33.363473,[63 92] ; [ 4 77],[ 44.00423729 110.99576271] ; [22.99576271 58.00423729],1
a3,1,0.0,29.393839,[139  15] ; [49 32],[123.2  30.8] ; [64.8 16.2],1
a4,1,0.0,28.839464,[101  54] ; [23 58],[81.44067797 73.55932203] ; [42.55932203 38.44067797],1
a5,1,0.0,25.402486,[142  13] ; [53 28],[128.0720339  26.9279661] ; [66.9279661 14.0720339],1
u1,1,1e-06,24.060653,[ 52 103] ; [ 4 77],[ 36.77966102 118.22033898] ; [19.22033898 61.77966102],1
a6,1,0.001754,9.790177,[109  44] ; [41 40],[98.07692308 54.92307692] ; [51.92307692 29.07692308],0
p4,1,0.002732,8.978606,[118  35] ; [46 33],[108.15517241  44.84482759] ; [55.84482759 23.15517241],0
p10,1,0.006201,7.491058,[144  11] ; [64 15],[137.77777778  17.22222222] ; [70.22222222  8.77777778],0
v1,1,0.01041,6.563316,[107  47] ; [42 38],[98.05982906 55.94017094] ; [50.94017094 29.05982906],0
s8,1,0.024237,5.077597,[98 55] ; [39 41],[89.96137339 63.03862661] ; [47.03862661 32.96137339],0
r2,1,0.036187,4.38826,[151   3] ; [74  6],[148.07692308   5.92307692] ; [76.92307692  3.07692308],0
n6,1,0.05215,3.770945,[146   7] ; [70  9],[142.44827586  10.55172414] ; [73.55172414  5.44827586],0
a8,1,0.073429,3.204665,[ 17 119] ; [17 61],[ 21.60747664 114.39252336] ; [12.39252336 65.60747664],0
s1,1,0.082654,3.01193,[  4 148] ; [ 6 74],[  6.55172414 145.44827586] ; [ 3.44827586 76.55172414],0
n5,1,0.085076,2.96516,[146   8] ; [70  9],[142.7639485  11.2360515] ; [73.2360515  5.7639485],0
v3,1,0.085504,2.957048,[78 74] ; [32 49],[71.75965665 80.24034335] ; [38.24034335 42.75965665],0
a7,1,0.088549,2.900549,[110  44] ; [49 32],[104.19574468  49.80425532] ; [54.80425532 26.19574468],0
s3,1,0.111911,2.527032,[109  41] ; [50 30],[103.69565217  46.30434783] ; [55.30434783 24.69565217],0
b1,1,0.163002,1.94615,[60 95] ; [39 42],[65.02118644 89.97881356] ; [33.97881356 47.02118644],0
p2,1,0.190495,1.713782,[139  16] ; [67 13],[135.87234043  19.12765957] ; [70.12765957  9.87234043],0
v2,1,0.191145,1.708769,[97 55] ; [44 36],[92.37931034 59.62068966] ; [48.62068966 31.37931034],0
p3,1,0.199513,1.645933,[98 56] ; [44 36],[93.45299145 60.54700855] ; [48.54700855 31.45299145],0
u3,1,0.205903,1.6,[12  4] ; [18 14],[10.  6.] ; [20. 12.],0
r1,1,0.209941,1.571833,[138  16] ; [68 13],[134.99574468  19.00425532] ; [71.00425532  9.99574468],0
p9,1,0.222939,1.485354,[141  12] ; [68 10],[138.42857143  14.57142857] ; [70.57142857  7.42857143],0
a1,1,0.294799,1.097573,[ 11 144] ; [ 3 78],[  9.19491525 145.80508475] ; [ 4.80508475 76.19491525],0
p11,1,0.307587,1.041007,[129  26] ; [63 18],[126.10169492  28.89830508] ; [65.89830508 15.10169492],0
b4,1,0.335817,0.926334,[98 57] ; [46 35],[94.57627119 60.42372881] ; [49.42372881 31.57627119],0
v4,1,0.337362,0.920429,[150   4] ; [76  4],[148.73504274   5.26495726] ; [77.26495726  2.73504274],0
p7,1,0.351668,0.867429,[117  33] ; [58 22],[114.13043478  35.86956522] ; [60.86956522 19.13043478],0
r4,1,0.355311,0.854398,[148   7] ; [75  6],[146.46186441   8.53813559] ; [76.53813559  4.46186441],0
b2,1,0.39425,0.725793,[48 58] ; [17 28],[45.62913907 60.37086093] ; [19.37086093 25.62913907],0
b3,1,0.39425,0.725793,[48 58] ; [17 28],[45.62913907 60.37086093] ; [19.37086093 25.62913907],0
p12,1,0.436434,0.605641,[ 23 131] ; [ 9 71],[ 21.05982906 132.94017094] ; [10.94017094 69.05982906],0
p8,1,0.465154,0.533466,[96 56] ; [46 33],[93.43722944 58.56277056] ; [48.56277056 30.43722944],0
n1,1,0.474063,0.51249,[14 10] ; [ 9 10],[12.8372093 11.1627907] ; [10.1627907  8.8372093],0
n2,1,0.487804,0.481368,[22  2] ; [17  3],[21.27272727  2.72727273] ; [17.72727273  2.27272727],0
r3,1,0.488497,0.479835,[145   8] ; [74  6],[143.80686695   9.19313305] ; [75.19313305  4.80686695],0
s2,1,0.510735,0.432561,[112  41] ; [56 25],[109.84615385  43.15384615] ; [58.15384615 22.84615385],0
p5,1,0.543234,0.369578,[ 37 118] ; [22 58],[ 38.91489362 116.08510638] ; [20.08510638 59.91489362],0
s6,1,0.572802,0.318016,[131  22] ; [68  9],[132.37826087  20.62173913] ; [66.62173913 10.37826087],0
s7,1,0.582848,0.301652,[106  44] ; [51 25],[104.20353982  45.79646018] ; [52.79646018 23.20353982],0
b5,1,0.697986,0.150575,[82 73] ; [45 36],[83.41101695 71.58898305] ; [43.58898305 37.41101695],0
p6,1,0.710245,0.138032,[78 74] ; [39 41],[76.65517241 75.34482759] ; [40.34482759 39.65517241],0
n3,1,0.742613,0.107843,[19  5] ; [15  5],[18.54545455  5.45454545] ; [15.45454545  4.54545455],0
s4,1,0.915492,0.01126,[ 33 118] ; [17 63],[ 32.68398268 118.31601732] ; [17.31601732 62.68398268],0
u2,1,0.92345,0.009233,[8 7] ; [17 14],[8.15217391 6.84782609] ; [16.84782609 14.15217391],0
p1,1,0.930058,0.007704,[ 20 135] ; [10 70],[ 19.78723404 135.21276596] ; [10.21276596 69.78723404],0
