Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,26.851284,[235  12] ; [4 4],[231.50196078  15.49803922] ; [7.49803922 0.50196078],1
r2,1,3e-06,21.934587,[238   8] ; [5 3],[235.34645669  10.65354331] ; [7.65354331 0.34645669],1
a4,1,0.035777,4.407704,[124 123] ; [1 7],[121.07843137 125.92156863] ; [3.92156863 4.07843137],0
p7,1,0.055277,3.673722,[188  51] ; [4 4],[185.78137652  53.21862348] ; [6.21862348 1.78137652],0
v3,1,0.072475,3.226048,[109 136] ; [1 7],[106.52173913 138.47826087] ; [3.47826087 4.52173913],0
b1,1,0.133462,2.25177,[ 90 157] ; [5 3],[ 92.01960784 154.98039216] ; [2.98039216 5.01960784],0
b4,1,0.135797,2.224947,[152  95] ; [7 1],[154.01176471  92.98823529] ; [4.98823529 3.01176471],0
v1,1,0.151415,2.057939,[152  91] ; [3 5],[150.05976096  92.94023904] ; [4.94023904 3.05976096],0
s2,1,0.160528,1.969249,[178  67] ; [4 4],[176.24505929  68.75494071] ; [5.75494071 2.24505929],0
n6,1,0.182266,1.77905,[220  25] ; [6 2],[218.85375494  26.14624506] ; [7.14624506 0.85375494],0
p4,1,0.186892,1.741952,[176  70] ; [4 4],[174.33070866  71.66929134] ; [5.66929134 2.33070866],0
d2,1,0.212469,1.554522,[129 116] ; [6 2],[130.7312253 114.2687747] ; [4.2687747 3.7312253],0
s8,1,0.249617,1.325444,[142 103] ; [3 5],[140.41501976 104.58498024] ; [4.58498024 3.41501976],0
p5,1,0.280705,1.163672,[ 53 194] ; [3 5],[ 54.24313725 192.75686275] ; [1.75686275 6.24313725],0
r3,1,0.294226,1.100184,[234  11] ; [7 1],[233.37944664  11.62055336] ; [7.62055336 0.37944664],0
a8,1,0.324832,0.969393,[ 29 195] ; [2 6],[ 29.93103448 194.06896552] ; [1.06896552 6.93103448],0
d1,1,0.33568,0.926861,[164  83] ; [4 4],[162.72941176  84.27058824] ; [5.27058824 2.72941176],0
b5,1,0.361723,0.831902,[133 114] ; [3 5],[131.73333333 115.26666667] ; [4.26666667 3.73333333],0
r1,1,0.422021,0.644681,[209  36] ; [6 2],[208.20158103  36.79841897] ; [6.79841897 1.20158103],0
b2,1,0.443728,0.586624,[62 84] ; [4 3],[62.98039216 83.01960784] ; [3.01960784 3.98039216],0
b3,1,0.443728,0.586624,[62 84] ; [4 3],[62.98039216 83.01960784] ; [3.01960784 3.98039216],0
d3,1,0.517544,0.418785,[180  67] ; [5 3],[179.19607843  67.80392157] ; [5.80392157 2.19607843],0
a3,1,0.519697,0.414495,[191  54] ; [7 1],[191.73913043  53.26086957] ; [6.26086957 1.73913043],0
s7,1,0.587549,0.294189,[158  78] ; [4 3],[157.33333333  78.66666667] ; [4.66666667 2.33333333],0
s3,1,0.613215,0.25552,[172  71] ; [5 3],[171.35856574  71.64143426] ; [5.64143426 2.35856574],0
n4,1,0.617428,0.249498,[197  48] ; [7 1],[197.54940711  47.45059289] ; [6.45059289 1.54940711],0
p9,1,0.630466,0.231429,[224  19] ; [7 1],[223.6374502  19.3625498] ; [7.3625498 0.6374502],0
v2,1,0.661054,0.192245,[141 103] ; [4 4],[140.3968254 103.6031746] ; [4.6031746 3.3968254],0
a7,1,0.672196,0.179044,[171  75] ; [5 3],[170.45669291  75.54330709] ; [5.54330709 2.45669291],0
p11,1,0.673086,0.178014,[200  47] ; [6 2],[199.5372549  47.4627451] ; [6.4627451 1.5372549],0
n5,1,0.677554,0.172892,[199  47] ; [6 2],[198.54330709  47.45669291] ; [6.45669291 1.54330709],0
p8,1,0.753448,0.098656,[153  90] ; [4 3],[152.604  90.396] ; [4.396 2.604],0
p12,1,0.779895,0.078096,[ 27 220] ; [1 6],[ 27.22834646 219.77165354] ; [0.77165354 6.22834646],0
a5,1,0.810516,0.057485,[194  53] ; [6 2],[193.7254902  53.2745098] ; [6.2745098 1.7254902],0
p10,1,0.861568,0.030408,[220  26] ; [7 1],[219.8503937  26.1496063] ; [7.1496063 0.8503937],0
d5,1,0.866274,0.028356,[210  36] ; [7 1],[210.16535433  35.83464567] ; [6.83464567 1.16535433],0
p6,1,0.899653,0.015901,[116 127] ; [4 4],[116.1752988 126.8247012] ; [3.8247012 4.1752988],0
a6,1,0.939012,0.005854,[157  89] ; [5 3],[156.8976378  89.1023622] ; [5.1023622 2.8976378],0
s4,1,0.941134,0.005453,[ 58 185] ; [2 6],[ 58.0876494 184.9123506] ; [1.9123506 6.0876494],0
s6,1,0.953734,0.003366,[211  33] ; [6 1],[210.94820717  33.05179283] ; [6.05179283 0.94820717],0
p1,1,0.954463,0.003261,[ 29 216] ; [1 7],[ 29.0513834 215.9486166] ; [0.9486166 7.0513834],0
p3,1,0.956118,0.003028,[152  95] ; [5 3],[152.0745098  94.9254902] ; [4.9254902 3.0745098],0
d4,1,0.982724,0.000469,[215  30] ; [7 1],[214.98023715  30.01976285] ; [7.01976285 0.98023715],0
