Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.000228,13.585448,[51 32] ; [125 196],[36.15841584 46.84158416] ; [139.84158416 181.15841584],1
b3,1,0.002667,9.022114,[10 38] ; [ 97 122],[19.23595506 28.76404494] ; [ 87.76404494 131.23595506],0
b2,1,0.002667,9.022114,[10 38] ; [ 97 122],[19.23595506 28.76404494] ; [ 87.76404494 131.23595506],0
n4,1,0.002993,8.811567,[68 24] ; [288  44],[77.24528302 14.75471698] ; [278.75471698  53.24528302],0
a8,1,0.003935,8.31366,[ 5 81] ; [ 58 253],[13.64735516 72.35264484] ; [ 49.35264484 261.64735516],0
n1,1,0.004438,8.095484,[ 4 17] ; [34 28],[ 9.61445783 11.38554217] ; [28.38554217 33.61445783],0
s6,1,0.00731,7.19519,[83  5] ; [272  56],[75.09615385 12.90384615] ; [279.90384615  48.09615385],0
v3,1,0.011143,6.442326,[29 63] ; [148 171],[39.62043796 52.37956204] ; [137.37956204 181.62043796],0
s2,1,0.011534,6.381098,[82 10] ; [257  76],[73.38352941 18.61647059] ; [265.61647059  67.38352941],0
v2,1,0.078132,3.103336,[44 45] ; [191 128],[51.2622549 37.7377451] ; [183.7377451 135.2622549],0
u4,1,0.107218,2.594748,[ 1 91] ; [ 16 317],[ 3.68 88.32] ; [ 13.32 319.68],0
v1,1,0.109594,2.560073,[45 47] ; [186 133],[51.7080292 40.2919708] ; [179.2919708 139.7080292],0
u3,1,0.137352,2.207374,[17  7] ; [43 37],[13.84615385 10.15384615] ; [46.15384615 33.84615385],0
p12,1,0.255322,1.293947,[ 7 85] ; [ 39 292],[10.00472813 81.99527187] ; [ 35.99527187 295.00472813],0
v4,1,0.265448,1.240121,[90  2] ; [316  16],[88.09433962  3.90566038] ; [317.90566038  14.09433962],0
p5,1,0.289328,1.122747,[10 82] ; [ 50 278],[13.14285714 78.85714286] ; [ 46.85714286 281.14285714],0
s1,1,0.293774,1.102244,[ 6 86] ; [ 13 316],[ 4.152019 87.847981] ; [ 14.847981 314.152019],0
p2,1,0.36897,0.80713,[77 15] ; [289  42],[79.60283688 12.39716312] ; [286.39716312  44.60283688],0
b5,1,0.399149,0.710888,[57 35] ; [190 143],[53.46823529 38.53176471] ; [193.53176471 139.46823529],0
r3,1,0.406445,0.689175,[87  4] ; [324   9],[88.20990566  2.79009434] ; [322.79009434  10.20990566],0
d3,1,0.453725,0.561329,[67 25] ; [229 104],[64.07529412 27.92470588] ; [231.92470588 101.07529412],0
s7,1,0.458027,0.550712,[64 26] ; [215 106],[61.09489051 28.90510949] ; [217.90510949 103.09489051],0
p11,1,0.459624,0.546809,[72 20] ; [272  61],[74.46588235 17.53411765] ; [269.53411765  63.46588235],0
a1,1,0.459659,0.546725,[ 3 89] ; [ 17 316],[ 4.32941176 87.67058824] ; [ 15.67058824 317.32941176],0
u1,1,0.46796,0.526789,[22 70] ; [ 68 265],[19.48235294 72.51764706] ; [ 70.51764706 262.48235294],0
a4,1,0.47314,0.514633,[46 46] ; [152 180],[42.96226415 49.03773585] ; [155.03773585 176.96226415],0
n3,1,0.531356,0.391798,[17  4] ; [46 16],[15.93975904  5.06024096] ; [47.06024096 14.93975904],0
s8,1,0.559041,0.341368,[54 38] ; [206 126],[56.41509434 35.58490566] ; [203.58490566 128.41509434],0
p6,1,0.599827,0.275257,[35 56] ; [137 193],[37.17814727 53.82185273] ; [134.82185273 195.17814727],0
a7,1,0.628598,0.233967,[65 27] ; [243  89],[66.83018868 25.16981132] ; [241.16981132  90.83018868],0
b1,1,0.640554,0.218018,[34 58] ; [132 201],[35.93411765 56.06588235] ; [130.06588235 202.93411765],0
d5,1,0.642888,0.214984,[74 18] ; [274  58],[75.50943396 16.49056604] ; [272.49056604  59.50943396],0
r4,1,0.655788,0.19868,[85  7] ; [312  21],[85.93882353  6.06117647] ; [311.06117647  21.93882353],0
a3,1,0.660771,0.192589,[68 24] ; [252  79],[69.59810875 22.40189125] ; [250.40189125  80.59810875],0
