Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,2.1e-05,18.0755,[130 198] ; [41 18],[144.93023256 183.06976744] ; [26.06976744 32.93023256],1
s8,1,5.3e-05,16.33573,[ 74 257] ; [28 31],[ 86.56923077 244.43076923] ; [15.43076923 43.56923077],1
s7,1,0.000137,14.542973,[ 78 238] ; [27 27],[ 89.67567568 226.32432432] ; [15.32432432 38.67567568],1
p11,1,0.000958,10.906096,[268  65] ; [36 23],[258.24489796  74.75510204] ; [45.75510204 13.24489796],1
p6,1,0.002481,9.154597,[ 97 229] ; [29 29],[106.96875 219.03125] ; [19.03125 38.96875],0
a1,1,0.010343,6.574872,[ 10 323] ; [ 6 53],[ 13.59183673 319.40816327] ; [ 2.40816327 56.59183673],0
n3,1,0.013819,6.061087,[62 17] ; [9 9],[57.82474227 21.17525773] ; [13.17525773  4.82474227],0
s5,1,0.014483,5.978298,[ 65 260] ; [20 38],[ 72.12793734 252.87206266] ; [12.87206266 45.12793734],0
u1,1,0.015625,5.84459,[ 44 289] ; [15 44],[ 50.11989796 282.88010204] ; [ 8.88010204 50.11989796],0
r1,1,0.028118,4.820812,[258  74] ; [38 21],[251.33503836  80.66496164] ; [44.66496164 14.33503836],0
s4,1,0.042577,4.112118,[ 29 301] ; [10 47],[ 33.25581395 296.74418605] ; [ 5.74418605 51.25581395],0
n1,1,0.065472,3.393035,[26 53] ; [ 2 16],[22.80412371 56.19587629] ; [ 5.19587629 12.80412371],0
s1,1,0.11642,2.46483,[  6 325] ; [ 3 55],[  7.65809769 323.34190231] ; [ 1.34190231 56.65809769],0
v3,1,0.174589,1.843093,[109 213] ; [25 33],[113.54736842 208.45263158] ; [20.45263158 37.54736842],0
u3,1,0.178109,1.81333,[54 57] ; [13  7],[56.77099237 54.22900763] ; [10.22900763  9.77099237],0
a6,1,0.310821,1.027185,[231 102] ; [37 22],[227.66326531 105.33673469] ; [40.33673469 18.66326531],0
p12,1,0.317317,0.999972,[ 15 314] ; [ 1 57],[ 13.60206718 315.39793282] ; [ 2.39793282 55.60206718],0
d4,1,0.332363,0.939667,[264  69] ; [50  9],[266.73979592  66.26020408] ; [47.26020408 11.73979592],0
v1,1,0.332873,0.937687,[161 167] ; [33 26],[164.42377261 163.57622739] ; [29.57622739 29.42377261],0
p10,1,0.339357,0.91286,[246  81] ; [47 11],[248.85974026  78.14025974] ; [44.14025974 13.85974026],0
r4,1,0.398532,0.71275,[300  33] ; [51  8],[298.17091837  34.82908163] ; [52.82908163  6.17091837],0
n6,1,0.404124,0.696021,[272  61] ; [50  8],[274.23529412  58.76470588] ; [47.76470588 10.23529412],0
