Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,52.807816,[42  5] ; [21 67],[21.93333333 25.06666667] ; [41.06666667 46.93333333],1
s7,1,0.0,41.166369,[35 11] ; [16 69],[17.90839695 28.09160305] ; [33.09160305 51.90839695],1
s6,1,0.0,35.647341,[40  8] ; [27 63],[23.30434783 24.69565217] ; [43.69565217 46.30434783],1
s8,1,7e-06,20.167621,[24 24] ; [13 77],[12.86956522 35.13043478] ; [24.13043478 65.86956522],1
s5,1,0.000203,13.801355,[17 29] ; [ 9 79],[ 8.92537313 37.07462687] ; [17.07462687 70.92537313],1
s4,1,0.00076,11.336094,[12 35] ; [ 5 85],[ 5.83211679 41.16788321] ; [11.16788321 78.83211679],1
d4,1,0.002238,9.34372,[41  6] ; [56 34],[33.27737226 13.72262774] ; [63.72262774 26.27737226],0
r1,1,0.004514,8.064458,[41  7] ; [56 34],[33.73913043 14.26086957] ; [63.26086957 26.73913043],0
u1,1,0.005876,7.588069,[15 33] ; [11 80],[ 8.97841727 39.02158273] ; [17.02158273 73.97841727],0
d1,1,0.01002,6.631333,[30 18] ; [36 55],[22.79136691 25.20863309] ; [43.20863309 47.79136691],0
p4,1,0.01078,6.501152,[25 23] ; [27 63],[18.08695652 29.91304348] ; [33.91304348 56.08695652],0
u3,1,0.013623,6.086404,[10  4] ; [13 26],[6.0754717 7.9245283] ; [16.9245283 22.0754717],0
v1,1,0.017107,5.685329,[25 22] ; [29 61],[18.52554745 28.47445255] ; [35.47445255 54.52554745],0
r4,1,0.040346,4.203269,[40  8] ; [61 30],[34.87769784 13.12230216] ; [66.12230216 24.87769784],0
d2,1,0.048598,3.88917,[30 17] ; [41 48],[24.53676471 22.46323529] ; [46.46323529 42.53676471],0
n6,1,0.05578,3.658605,[38 10] ; [57 33],[33.04347826 14.95652174] ; [61.95652174 28.04347826],0
v2,1,0.059579,3.549068,[24 23] ; [31 59],[18.86861314 28.13138686] ; [36.13138686 53.86861314],0
a5,1,0.066151,3.376026,[36 12] ; [54 37],[31.07913669 16.92086331] ; [58.92086331 32.07913669],0
