Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,76.519461,[353   4] ; [59 21],[336.57665904  20.42334096] ; [75.42334096  4.57665904],1
r2,1,0.0,26.120516,[349   6] ; [67 11],[341.06235566  13.93764434] ; [74.93764434  3.06235566],1
u1,1,4.2e-05,16.76913,[ 93 264] ; [ 4 76],[ 79.24256293 277.75743707] ; [17.75743707 62.24256293],1
a5,1,0.000385,12.60148,[292  65] ; [51 29],[280.20823799  76.79176201] ; [62.79176201 17.20823799],1
a3,1,0.001005,10.818424,[276  79] ; [48 32],[264.4137931  90.5862069] ; [59.5862069 20.4137931],0
a2,1,0.001227,10.448801,[108 249] ; [10 70],[ 96.39816934 260.60183066] ; [21.60183066 58.39816934],0
n4,1,0.00136,10.25902,[303  53] ; [56 24],[293.12844037  62.87155963] ; [65.87155963 14.12844037],0
v4,1,0.001828,9.714276,[350   7] ; [73  7],[345.56292906  11.43707094] ; [77.43707094  2.56292906],0
d1,1,0.002215,9.362335,[235 122] ; [38 42],[223.0228833 133.9771167] ; [49.9771167 30.0228833],0
d2,1,0.002944,8.841764,[197 160] ; [29 50],[185.05045872 171.94954128] ; [40.94954128 38.05045872],0
a4,1,0.010376,6.569201,[181 175] ; [28 52],[170.65137615 185.34862385] ; [38.34862385 41.65137615],0
d3,1,0.011165,6.438803,[253 104] ; [45 35],[243.44622426 113.55377574] ; [54.55377574 25.44622426],0
v2,1,0.014797,5.940509,[222 124] ; [39 40],[212.48470588 133.51529412] ; [48.51529412 30.48470588],0
p8,1,0.014936,5.923944,[241 113] ; [43 37],[231.64976959 122.35023041] ; [52.35023041 27.64976959],0
d4,1,0.02368,5.11795,[304  52] ; [60 20],[297.21100917  58.78899083] ; [66.78899083 13.21100917],0
v3,1,0.027467,4.861245,[166 177] ; [27 51],[157.24228029 185.75771971] ; [35.75771971 42.24228029],0
a6,1,0.027644,4.850105,[254 102] ; [47 33],[245.7706422 110.2293578] ; [55.2293578 24.7706422],0
p10,1,0.037351,4.334331,[310  45] ; [61 17],[304.16859122  50.83140878] ; [66.83140878 11.16859122],0
p4,1,0.06713,3.351836,[295  62] ; [59 21],[289.19450801  67.80549199] ; [64.80549199 15.19450801],0
u3,1,0.083349,2.998363,[56 25] ; [16 15],[52.07142857 28.92857143] ; [19.92857143 11.07142857],0
p7,1,0.1039,2.64463,[276  77] ; [55 24],[270.46990741  82.53009259] ; [60.53009259 18.46990741],0
a7,1,0.109123,2.566875,[263  93] ; [52 28],[257.20183486  98.79816514] ; [57.79816514 22.20183486],0
n5,1,0.109823,2.55676,[285  70] ; [57 22],[279.74654378  75.25345622] ; [62.25345622 16.74654378],0
a8,1,0.130532,2.286169,[ 46 273] ; [ 6 70],[ 41.99493671 277.00506329] ; [10.00506329 65.99493671],0
p12,1,0.161752,1.957766,[ 41 313] ; [ 5 75],[ 37.52073733 316.47926267] ; [ 8.47926267 71.52073733],0
v1,1,0.188649,1.728137,[216 130] ; [43 36],[210.85647059 135.14352941] ; [48.14352941 30.85647059],0
p11,1,0.204981,1.606527,[298  59] ; [62 18],[294.09610984  62.90389016] ; [65.90389016 14.09610984],0
s5,1,0.210572,1.567489,[142 202] ; [24 48],[137.26923077 206.73076923] ; [28.73076923 43.26923077],0
u2,1,0.218504,1.514171,[49 31] ; [15 16],[46.12612613 33.87387387] ; [17.87387387 13.12612613],0
d5,1,0.229598,1.443352,[304  52] ; [64 16],[300.47706422  55.52293578] ; [67.52293578 12.47706422],0
p2,1,0.24937,1.326828,[314  41] ; [67 13],[310.93103448  44.06896552] ; [70.06896552  9.93103448],0
