Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,88.496992,[244  25] ; [57 63],[208.14652956  60.85347044] ; [92.85347044 27.14652956],1
r2,1,0.0,38.964477,[252  15] ; [82 33],[233.45026178  33.54973822] ; [100.54973822  14.45026178],1
r3,1,4e-06,21.301795,[248  20] ; [90 29],[234.06718346  33.93281654] ; [103.93281654  15.06718346],1
v4,1,1.2e-05,19.17869,[245  20] ; [91 28],[231.875  33.125] ; [104.125  14.875],1
d4,1,1.6e-05,18.595688,[218  50] ; [73 47],[201.  67.] ; [90. 30.],1
d3,1,2.4e-05,17.876505,[180  89] ; [53 67],[161.12339332 107.87660668] ; [71.87660668 48.12339332],1
d5,1,2.7e-05,17.608471,[214  55] ; [71 49],[197.08226221  71.91773779] ; [87.91773779 32.08226221],1
a7,1,3e-05,17.408184,[199  70] ; [63 57],[181.17737789  87.82262211] ; [80.82262211 39.17737789],1
a5,1,3.2e-05,17.298286,[195  74] ; [61 59],[177.02827763  91.97172237] ; [78.97172237 41.02827763],1
d1,1,8.7e-05,15.407875,[143 126] ; [38 82],[125.16452442 143.83547558] ; [55.83547558 64.16452442],1
a6,1,0.000299,13.079169,[188  81] ; [61 59],[172.18766067  96.81233933] ; [76.81233933 43.18766067],1
s6,1,0.000363,12.71326,[160 105] ; [49 71],[143.85714286 121.14285714] ; [65.14285714 54.85714286],1
a2,1,0.000693,11.508157,[ 58 211] ; [  9 111],[ 46.33161954 222.66838046] ; [20.66838046 99.33161954],1
v2,1,0.001086,10.674142,[107 149] ; [29 90],[ 92.84266667 163.15733333] ; [43.15733333 75.84266667],0
a3,1,0.001151,10.568068,[183  84] ; [61 58],[168.77720207  98.22279793] ; [75.22279793 43.77720207],0
s8,1,0.002042,9.511098,[ 85 183] ; [ 20 100],[ 72.5257732 195.4742268] ; [32.4742268 87.5257732],0
p2,1,0.002351,9.253297,[210  59] ; [76 44],[197.77377892  71.22622108] ; [88.22622108 31.77377892],0
s7,1,0.00396,8.302192,[ 99 159] ; [26 87],[ 86.92722372 171.07277628] ; [38.07277628 74.92722372],0
u3,1,0.003968,8.298305,[51 34] ; [21 38],[42.5 42.5] ; [29.5 29.5],0
a4,1,0.004177,8.205066,[113 155] ; [32 87],[100.41343669 167.58656331] ; [44.58656331 74.41343669],0
a1,1,0.005799,7.611612,[  5 264] ; [  9 111],[  9.68123393 259.31876607] ; [  4.31876607 115.68123393],0
p11,1,0.011347,6.410079,[200  69] ; [74 46],[189.47557841  79.52442159] ; [84.52442159 35.47557841],0
u1,1,0.011547,6.379182,[ 40 229] ; [  7 113],[ 32.50128535 236.49871465] ; [ 14.49871465 105.50128535],0
p10,1,0.017401,5.655494,[198  70] ; [73 45],[188.15544041  79.84455959] ; [82.84455959 35.15544041],0
