Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.001226,10.451186,[229 102] ; [18 23],[219.77688172 111.22311828] ; [27.22311828 13.77688172],0
s6,1,0.012291,6.268376,[149 181] ; [27 14],[156.54986523 173.45013477] ; [19.45013477 21.54986523],0
s2,1,0.012307,6.266099,[104 225] ; [21 20],[111.14864865 217.85135135] ; [13.85135135 27.14864865],0
d3,1,0.039905,4.22192,[210 120] ; [32  8],[215.83783784 114.16216216] ; [26.16216216 13.83783784],0
n5,1,0.064989,3.405264,[224 105] ; [22 19],[218.74054054 110.25945946] ; [27.25945946 13.74054054],0
a4,1,0.081566,3.033422,[126 203] ; [10 31],[120.92972973 208.07027027] ; [15.07027027 25.92972973],0
v3,1,0.093183,2.81851,[ 99 221] ; [ 7 32],[ 94.48467967 225.51532033] ; [11.51532033 27.48467967],0
v1,1,0.094008,2.80437,[134 191] ; [11 29],[129.10958904 195.89041096] ; [15.89041096 24.10958904],0
b5,1,0.09553,2.778629,[207 125] ; [31 10],[211.83914209 120.16085791] ; [26.16085791 14.83914209],0
b1,1,0.102742,2.662449,[124 208] ; [10 31],[119.27077748 212.72922252] ; [14.72922252 26.27077748],0
a8,1,0.145838,2.115254,[ 43 266] ; [ 2 35],[ 40.18786127 268.81213873] ; [ 4.81213873 32.18786127],0
d2,1,0.150644,2.065722,[135 195] ; [12 29],[130.75471698 199.24528302] ; [16.24528302 24.75471698],0
a7,1,0.158783,1.985781,[220 111] ; [31  9],[223.93800539 107.06199461] ; [27.06199461 12.93800539],0
a5,1,0.167806,1.902433,[207 125] ; [21 20],[202.9383378 129.0616622] ; [25.0616622 15.9383378],0
d1,1,0.209826,1.57263,[164 168] ; [16 25],[160.21447721 171.78552279] ; [19.78552279 21.21447721],0
a2,1,0.210672,1.566799,[ 58 274] ; [ 4 37],[ 55.1849866 276.8150134] ; [ 6.8150134 34.1849866],0
p4,1,0.228903,1.447663,[111 218] ; [10 31],[107.59189189 221.40810811] ; [13.40810811 27.59189189],0
s7,1,0.236616,1.400644,[ 94 220] ; [16 25],[ 97.29577465 216.70422535] ; [12.70422535 28.29577465],0
r3,1,0.245941,1.346213,[293  37] ; [33  7],[290.75675676  39.24324324] ; [35.24324324  4.75675676],0
b3,1,0.300181,1.073388,[ 58 128] ; [ 4 16],[ 55.98058252 130.01941748] ; [ 6.01941748 13.98058252],0
b2,1,0.300181,1.073388,[ 58 128] ; [ 4 16],[ 55.98058252 130.01941748] ; [ 6.01941748 13.98058252],0
r4,1,0.36425,0.823188,[256  76] ; [29 12],[253.67292225  78.32707775] ; [31.32707775  9.67292225],0
n2,1,0.367727,0.81133,[76 34] ; [8 6],[74.51612903 35.48387097] ; [9.48387097 4.51612903],0
p11,1,0.374939,0.78723,[233  99] ; [26 15],[230.5308311 101.4691689] ; [28.4691689 12.5308311],0
b4,1,0.377789,0.777883,[194 138] ; [21 20],[191.36729223 140.63270777] ; [23.63270777 17.36729223],0
s3,1,0.379823,0.771276,[136 191] ; [20 21],[138.61956522 188.38043478] ; [17.38043478 23.61956522],0
p10,1,0.400194,0.707743,[216 112] ; [29 11],[218.36956522 109.63043478] ; [26.63043478 13.36956522],0
r1,1,0.451677,0.56644,[236  94] ; [27 14],[233.93530997  96.06469003] ; [29.06469003 11.93530997],0
u1,1,0.454899,0.558416,[ 37 295] ; [ 3 38],[ 35.60321716 296.39678284] ; [ 4.39678284 36.60321716],0
d4,1,0.51049,0.433062,[249  81] ; [29 12],[247.27762803  82.72237197] ; [30.72237197 10.27762803],0
u3,1,0.534493,0.385842,[60 64] ; [8 6],[61.10144928 62.89855072] ; [6.89855072 7.10144928],0
a1,1,0.535357,0.384213,[ 15 317] ; [ 1 40],[ 14.24128686 317.75871314] ; [ 1.75871314 39.24128686],0
s1,1,0.539598,0.376285,[ 15 311] ; [ 1 39],[ 14.25136612 311.74863388] ; [ 1.74863388 38.25136612],0
d5,1,0.588635,0.292481,[237  94] ; [27 13],[235.53638814  95.46361186] ; [28.46361186 11.53638814],0
v4,1,0.617046,0.250042,[287  42] ; [36  4],[287.98644986  41.01355014] ; [35.01355014  4.98644986],0
n1,1,0.640298,0.218353,[38 71] ; [ 4 10],[37.2195122 71.7804878] ; [4.7804878 9.2195122],0
p8,1,0.664137,0.188537,[112 215] ; [12 27],[110.78688525 216.21311475] ; [13.21311475 25.78688525],0
a3,1,0.668296,0.183602,[206 124] ; [27 14],[207.25067385 122.74932615] ; [25.74932615 15.25067385],0
n3,1,0.672465,0.178732,[68 40] ; [8 6],[67.27868852 40.72131148] ; [8.72131148 5.27868852],0
p7,1,0.687628,0.161665,[143 179] ; [16 23],[141.82271468 180.17728532] ; [17.17728532 21.82271468],0
p1,1,0.69095,0.158059,[ 12 319] ; [ 2 39],[ 12.45698925 318.54301075] ; [ 1.54301075 39.45698925],0
n6,1,0.700389,0.148068,[238  92] ; [30 10],[239.02702703  90.97297297] ; [28.97297297 11.02702703],0
u2,1,0.710905,0.137374,[69 56] ; [7 7],[68.34532374 56.65467626] ; [7.65467626 6.34532374],0
s8,1,0.771505,0.084336,[ 88 244] ; [10 31],[ 87.22788204 244.77211796] ; [10.77211796 30.22788204],0
p2,1,0.771778,0.084129,[235  96] ; [30 11],[235.79301075  95.20698925] ; [29.20698925 11.79301075],0
v2,1,0.828399,0.046983,[147 167] ; [18 22],[146.3559322 167.6440678] ; [18.6440678 21.3559322],0
p9,1,0.855156,0.033322,[232  93] ; [28 12],[231.50684932  93.49315068] ; [28.49315068 11.50684932],0
a6,1,0.875818,0.024421,[214 117] ; [26 15],[213.5483871 117.4516129] ; [26.4516129 14.5483871],0
r2,1,0.945458,0.00468,[284  42] ; [35  5],[284.13661202  41.86338798] ; [34.86338798  5.13661202],0
p6,1,0.948681,0.004143,[ 64 263] ; [ 8 32],[ 64.15258856 262.84741144] ; [ 7.84741144 32.15258856],0
