Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,37.128836,[24 48] ; [76 19],[43.11377246 28.88622754] ; [56.88622754 38.11377246],1
p11,1,0.012177,6.2849,[36 37] ; [65 30],[43.88690476 29.11309524] ; [57.11309524 37.88690476],0
s6,1,0.014985,5.918201,[28 44] ; [55 40],[35.78443114 36.21556886] ; [47.21556886 47.78443114],0
p3,1,0.017122,5.683866,[12 61] ; [31 64],[18.68452381 54.31547619] ; [24.31547619 70.68452381],0
v1,1,0.030237,4.695782,[21 50] ; [43 50],[27.70731707 43.29268293] ; [36.29268293 56.70731707],0
n6,1,0.03431,4.479193,[46 27] ; [74 21],[52.14285714 20.85714286] ; [67.85714286 27.14285714],0
n1,1,0.035909,4.401421,[ 7 26] ; [11 12],[10.60714286 22.39285714] ; [ 7.39285714 15.60714286],0
u3,1,0.042551,4.113165,[30 15] ; [24 28],[25.05154639 19.94845361] ; [28.94845361 23.05154639],0
a8,1,0.043564,4.073399,[ 3 68] ; [12 76],[ 6.69811321 64.30188679] ; [ 8.30188679 79.69811321],0
s4,1,0.046126,3.976997,[16 57] ; [10 84],[11.36526946 61.63473054] ; [14.63473054 79.36526946],0
p5,1,0.065995,3.37993,[ 1 72] ; [ 7 86],[ 3.51807229 69.48192771] ; [ 4.48192771 88.51807229],0
b2,1,0.078573,3.09417,[ 6 27] ; [21 38],[ 9.68478261 23.31521739] ; [17.31521739 41.68478261],0
b3,1,0.078573,3.09417,[ 6 27] ; [21 38],[ 9.68478261 23.31521739] ; [17.31521739 41.68478261],0
v2,1,0.09338,2.815119,[23 46] ; [41 47],[28.12738854 40.87261146] ; [35.87261146 52.12738854],0
v4,1,0.097965,2.738361,[65  7] ; [77 18],[61.22155689 10.77844311] ; [80.77844311 14.22155689],0
s3,1,0.120274,2.413747,[30 43] ; [49 43],[34.95151515 38.04848485] ; [44.04848485 47.95151515],0
p4,1,0.135909,2.223678,[18 54] ; [34 61],[22.41916168 49.58083832] ; [29.58083832 65.41916168],0
s8,1,0.145711,2.116584,[13 60] ; [26 69],[16.94642857 56.05357143] ; [22.05357143 72.94642857],0
s7,1,0.18381,1.76655,[14 56] ; [26 63],[17.61006289 52.38993711] ; [22.38993711 66.61006289],0
p7,1,0.237296,1.396589,[23 47] ; [39 54],[26.62576687 43.37423313] ; [35.37423313 57.62576687],0
p10,1,0.25643,1.287927,[37 33] ; [58 36],[40.54878049 29.45121951] ; [54.45121951 39.54878049],0
p1,1,0.262781,1.254044,[ 3 70] ; [ 8 87],[ 4.7797619 68.2202381] ; [ 6.2202381 88.7797619],0
p6,1,0.273599,1.198615,[10 62] ; [19 74],[12.65454545 59.34545455] ; [16.34545455 76.65454545],0
v3,1,0.282753,1.153809,[16 54] ; [28 64],[19.01234568 50.98765432] ; [24.98765432 67.01234568],0
a3,1,0.313979,1.013864,[27 45] ; [43 52],[30.17964072 41.82035928] ; [39.82035928 55.17964072],0
u1,1,0.448557,0.574295,[ 3 70] ; [ 2 93],[ 2.17261905 70.82738095] ; [ 2.82738095 92.17261905],0
d2,1,0.485976,0.485424,[16 57] ; [25 69],[17.92215569 55.07784431] ; [23.07784431 70.92215569],0
n3,1,0.492468,0.47113,[23 10] ; [14  9],[21.80357143 11.19642857] ; [15.19642857  7.80357143],0
a4,1,0.509611,0.434865,[11 62] ; [18 77],[12.60119048 60.39880952] ; [16.39880952 78.60119048],0
u2,1,0.547294,0.362188,[26 18] ; [27 24],[24.54736842 19.45263158] ; [28.45263158 22.54736842],0
b1,1,0.559705,0.340215,[29 44] ; [42 53],[30.85119048 42.14880952] ; [40.14880952 54.85119048],0
d4,1,0.569865,0.322908,[49 23] ; [60 34],[47.27710843 24.72289157] ; [61.72289157 32.27710843],0
s5,1,0.59259,0.286317,[15 56] ; [16 74],[13.67080745 57.32919255] ; [17.32919255 72.67080745],0
a1,1,0.610604,0.259297,[ 2 71] ; [ 4 91],[ 2.60714286 70.39285714] ; [ 3.39285714 91.60714286],0
r2,1,0.626087,0.237404,[62 11] ; [78 17],[60.83333333 12.16666667] ; [79.16666667 15.83333333],0
n2,1,0.660004,0.193519,[19 13] ; [15  8],[19.78181818 12.21818182] ; [14.21818182  8.78181818],0
s1,1,0.693858,0.15494,[ 3 70] ; [ 5 87],[ 3.53939394 69.46060606] ; [ 4.46060606 87.53939394],0
r4,1,0.723938,0.124751,[52 21] ; [70 25],[53.01190476 19.98809524] ; [68.98809524 26.01190476],0
b5,1,0.732543,0.11679,[45 28] ; [61 34],[46.05952381 26.94047619] ; [59.94047619 35.05952381],0
d3,1,0.771405,0.084412,[38 33] ; [53 42],[38.92168675 32.07831325] ; [52.07831325 42.92168675],0
s2,1,0.788947,0.071651,[26 47] ; [35 58],[26.8253012 46.1746988] ; [34.1746988 58.8253012],0
d5,1,0.795029,0.067489,[41 31] ; [56 39],[41.82035928 30.17964072] ; [55.17964072 39.82035928],0
r3,1,0.827149,0.047681,[63 10] ; [80 14],[62.50898204 10.49101796] ; [80.49101796 13.50898204],0
a6,1,0.844248,0.038598,[35 38] ; [47 48],[35.63095238 37.36904762] ; [46.36904762 48.63095238],0
p2,1,0.869924,0.026816,[47 26] ; [60 35],[46.49404762 26.50595238] ; [60.50595238 34.49404762],0
d1,1,0.920444,0.009975,[21 52] ; [28 67],[21.29166667 51.70833333] ; [27.70833333 67.29166667],0
p9,1,0.953524,0.003397,[43 26] ; [59 35],[43.17791411 25.82208589] ; [58.82208589 35.17791411],0
r1,1,0.961901,0.002282,[44 29] ; [57 37],[44.1497006 28.8502994] ; [56.8502994 37.1497006],0
a7,1,0.984658,0.00037,[43 29] ; [56 38],[42.93975904 29.06024096] ; [56.06024096 37.93975904],0
b4,1,0.984682,0.000369,[46 27] ; [60 35],[46.05952381 26.94047619] ; [59.94047619 35.05952381],0
