Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,36.424149,[380  85] ; [29 32],[361.56844106 103.43155894] ; [47.43155894 13.56844106],1
n4,1,0.0,32.306332,[389  75] ; [33 29],[372.25855513  91.74144487] ; [49.74144487 12.25855513],1
b1,1,5.8e-05,16.152109,[169 296] ; [39 23],[183.52941176 281.47058824] ; [24.47058824 37.52941176],1
p10,1,9.2e-05,15.294121,[406  56] ; [43 19],[395.8740458  66.1259542] ; [53.1259542  8.8740458],1
p9,1,0.000138,14.523841,[413  48] ; [45 17],[403.70554493  57.29445507] ; [54.29445507  7.70554493],1
r2,1,0.000623,11.707179,[452   9] ; [56  6],[447.77820268  13.22179732] ; [60.22179732  1.77820268],1
s5,1,0.00511,7.839918,[186 267] ; [14 48],[175.9223301 277.0776699] ; [24.0776699 37.9223301],0
s2,1,0.008056,7.021007,[251 213] ; [22 39],[241.28 222.72] ; [31.72 29.28],0
p6,1,0.011582,6.373694,[234 228] ; [20 40],[224.8045977 237.1954023] ; [29.1954023 30.8045977],0
u2,1,0.01163,6.366378,[58 59] ; [16  4],[63.19708029 53.80291971] ; [10.80291971  9.19708029],0
v1,1,0.013376,6.118629,[271 186] ; [26 35],[262.02509653 194.97490347] ; [34.97490347 26.02509653],0
s7,1,0.032123,4.591903,[247 199] ; [23 34],[239.40357853 206.59642147] ; [30.59642147 26.40357853],0
u3,1,0.036801,4.359609,[63 55] ; [15  4],[67.18248175 50.81751825] ; [10.81751825  8.18248175],0
p11,1,0.045994,3.981814,[392  73] ; [46 16],[386.47058824  78.52941176] ; [51.52941176 10.47058824],0
s1,1,0.046662,3.957531,[ 10 450] ; [ 4 57],[ 12.36084453 447.63915547] ; [ 1.63915547 59.36084453],0
b2,1,0.047871,3.914503,[118 175] ; [ 9 29],[112.41993958 180.58006042] ; [14.58006042 23.41993958],0
b3,1,0.047871,3.914503,[118 175] ; [ 9 29],[112.41993958 180.58006042] ; [14.58006042 23.41993958],0
p12,1,0.04838,3.89672,[ 41 422] ; [ 1 61],[ 37.04 425.96] ; [ 4.96 57.04],0
v3,1,0.059202,3.559609,[203 251] ; [18 39],[196.34833659 257.65166341] ; [24.65166341 32.34833659],0
p5,1,0.060499,3.523654,[ 71 392] ; [ 4 58],[ 66.14285714 396.85714286] ; [ 8.85714286 53.14285714],0
p2,1,0.068351,3.322181,[423  41] ; [52 10],[419.01140684  44.98859316] ; [55.98859316  6.01140684],0
p8,1,0.134137,2.243964,[318 142] ; [37 25],[312.83524904 147.16475096] ; [42.16475096 19.83524904],0
