Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,104.197781,[436   9] ; [52 26],[415.21988528  29.78011472] ; [72.78011472  5.21988528],1
r2,1,0.0,33.888246,[437   5] ; [65 10],[429.17601547  12.82398453] ; [72.82398453  2.17601547],1
v4,1,0.0,30.658236,[435   9] ; [66 12],[426.13793103  17.86206897] ; [74.86206897  3.13793103],1
u1,1,6.9e-05,15.825297,[137 308] ; [ 7 71],[122.52390057 322.47609943] ; [21.47609943 56.52390057],1
a2,1,0.000375,12.65371,[173 272] ; [14 64],[159.11089866 285.88910134] ; [27.88910134 50.11089866],1
p8,1,0.002401,9.214248,[249 189] ; [28 46],[236.96484375 201.03515625] ; [40.03515625 33.96484375],0
p2,1,0.002732,8.978423,[381  62] ; [55 21],[372.15414258  70.84585742] ; [63.84585742 12.15414258],0
a6,1,0.003575,8.48802,[336 106] ; [47 31],[325.55 116.45] ; [57.45 20.55],0
a7,1,0.004429,8.09914,[351  94] ; [50 28],[341.19502868 103.80497132] ; [59.80497132 18.19502868],0
p7,1,0.005092,7.846632,[291 142] ; [39 38],[280.17647059 152.82352941] ; [49.82352941 27.17647059],0
n4,1,0.005177,7.81651,[363  81] ; [53 25],[353.83908046  90.16091954] ; [62.16091954 15.83908046],0
a5,1,0.010457,6.555275,[382  63] ; [58 20],[374.37858509  70.62141491] ; [65.62141491 12.37858509],0
n5,1,0.028748,4.782651,[341 102] ; [51 27],[333.31285988 109.68714012] ; [58.68714012 19.31285988],0
p4,1,0.057675,3.603021,[294 148] ; [42 34],[286.7027027 155.2972973] ; [49.2972973 26.7027027],0
s7,1,0.060085,3.535035,[234 191] ; [32 42],[226.55310621 198.44689379] ; [39.44689379 34.55310621],0
a8,1,0.061715,3.490684,[ 58 332] ; [ 5 69],[ 52.95258621 337.04741379] ; [10.04741379 63.95258621],0
d3,1,0.06303,3.455813,[396  47] ; [64 14],[391.13243762  51.86756238] ; [68.86756238  9.13243762],0
v1,1,0.06566,3.388312,[255 179] ; [35 39],[247.75590551 186.24409449] ; [42.24409449 31.75590551],0
a4,1,0.070277,3.276545,[265 179] ; [38 40],[257.72413793 186.27586207] ; [45.27586207 32.72413793],0
p12,1,0.086492,2.938474,[ 44 397] ; [ 3 74],[ 40.01351351 400.98648649] ; [ 6.98648649 70.01351351],0
p10,1,0.107723,2.587309,[370  70] ; [59 18],[365.10638298  74.89361702] ; [63.89361702 13.10638298],0
p1,1,0.111915,2.526964,[ 33 410] ; [10 68],[ 36.56238004 406.43761996] ; [ 6.43761996 71.56238004],0
