Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,148.16941,[370  44] ; [60 90],[315.63829787  98.36170213] ; [114.36170213  35.63829787],1
n3,1,0.397381,0.716238,[51 17] ; [36  8],[52.82142857 15.17857143] ; [34.17857143  9.82142857],0
u2,1,0.445853,0.581173,[60 48] ; [31 19],[62.20253165 45.79746835] ; [28.79746835 21.20253165],0
b5,1,0.459598,0.546874,[274 141] ; [94 56],[270.30088496 144.69911504] ; [97.69911504 52.30088496],0
s1,1,0.577146,0.310871,[ 10 395] ; [  5 145],[ 10.94594595 394.05405405] ; [  4.05405405 145.94594595],0
d4,1,0.627093,0.236024,[350  65] ; [129  21],[351.83185841  63.16814159] ; [127.16814159  22.83185841],0
b1,1,0.652873,0.202297,[144 271] ; [ 49 101],[141.76106195 273.23893805] ; [51.23893805 98.76106195],0
r3,1,0.682447,0.167384,[399  11] ; [145   5],[398.28571429  11.71428571] ; [145.71428571   4.28571429],0
a1,1,0.830607,0.045763,[ 15 400] ; [  6 144],[ 15.42477876 399.57522124] ; [  5.57522124 144.42477876],0
d3,1,0.840962,0.040266,[328  86] ; [120  30],[328.85106383  85.14893617] ; [119.14893617  30.85106383],0
s4,1,0.950961,0.003782,[ 66 341] ; [ 24 126],[ 65.76301616 341.23698384] ; [ 24.23698384 125.76301616],0
