Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,46.016685,[108  68] ; [24 91],[79.83505155 96.16494845] ; [52.16494845 62.83505155],1
v1,1,4.8e-05,16.519915,[116  60] ; [48 67],[99.18900344 76.81099656] ; [64.81099656 50.18900344],1
p12,1,0.013514,6.10058,[ 32 149] ; [  9 109],[ 24.81939799 156.18060201] ; [ 16.18060201 101.81939799],0
p9,1,0.015313,5.880094,[167  14] ; [99 20],[160.48666667  20.51333333] ; [105.51333333  13.48666667],0
p7,1,0.036363,4.380004,[122  53] ; [67 49],[113.65979381  61.34020619] ; [75.34020619 40.65979381],0
r3,1,0.04347,4.077045,[179   3] ; [111   7],[175.93333333   6.06666667] ; [114.06666667   3.93333333],0
p11,1,0.053638,3.723925,[150  32] ; [87 32],[143.30232558  38.69767442] ; [93.69767442 25.30232558],0
a7,1,0.054304,3.703314,[146  36] ; [84 35],[139.06976744  42.93023256] ; [90.93023256 28.06976744],0
b4,1,0.067527,3.342131,[120  62] ; [66 53],[112.46511628  69.53488372] ; [73.53488372 45.46511628],0
b1,1,0.094707,2.792491,[ 68 114] ; [56 63],[ 74.97674419 107.02325581] ; [49.02325581 69.97674419],0
p5,1,0.109659,2.559135,[ 22 160] ; [22 95],[ 26.7826087 155.2173913] ; [17.2173913 99.7826087],0
n1,1,0.166292,1.916061,[13 18] ; [19 13],[15.74603175 15.25396825] ; [16.25396825 15.74603175],0
s4,1,0.174105,1.84724,[ 36 146] ; [31 86],[ 40.7826087 141.2173913] ; [26.2173913 90.7826087],0
p10,1,0.199197,1.648251,[160  21] ; [99 20],[156.26333333  24.73666667] ; [102.73666667  16.26333333],0
a4,1,0.213686,1.546277,[100  82] ; [74 45],[105.20930233  76.79069767] ; [68.79069767 50.20930233],0
a5,1,0.227867,1.454126,[155  27] ; [95 24],[151.1627907  30.8372093] ; [98.8372093 20.1627907],0
d3,1,0.243564,1.359846,[156  25] ; [107  11],[159.20735786  21.79264214] ; [103.79264214  14.20735786],0
s1,1,0.276853,1.182476,[  7 172] ; [  8 111],[  9.01006711 169.98993289] ; [  5.98993289 113.01006711],0
s2,1,0.283124,1.152033,[154  28] ; [95 24],[150.55813953  31.44186047] ; [98.44186047 20.55813953],0
u4,1,0.293268,1.104556,[  9 173] ; [  3 116],[  7.25581395 174.74418605] ; [  4.74418605 114.25581395],0
n5,1,0.312253,1.021123,[142  39] ; [99 20],[145.40333333  35.59666667] ; [95.59666667 23.40333333],0
a3,1,0.356991,0.848449,[152  29] ; [95 24],[149.02333333  31.97666667] ; [97.97666667 21.02333333],0
b5,1,0.418698,0.653966,[111  71] ; [67 52],[107.62790698  74.37209302] ; [70.37209302 48.62790698],0
a8,1,0.473375,0.514086,[ 26 141] ; [14 98],[ 23.94265233 143.05734767] ; [16.05734767 95.94265233],0
s7,1,0.475645,0.508831,[128  49] ; [78 36],[125.29896907  51.70103093] ; [80.70103093 33.29896907],0
d2,1,0.479703,0.499539,[137  44] ; [85 33],[134.38795987  46.61204013] ; [87.61204013 30.38795987],0
p8,1,0.521821,0.410292,[103  76] ; [64 55],[100.31208054  78.68791946] ; [66.68791946 52.31208054],0
d5,1,0.52838,0.397506,[177   4] ; [113   4],[176.1409396   4.8590604] ; [113.8590604   3.1409396],0
a1,1,0.546736,0.363198,[ 14 168] ; [  7 112],[ 12.69767442 169.30232558] ; [  8.30232558 110.69767442],0
n4,1,0.561529,0.337063,[149  32] ; [101  18],[150.83333333  30.16666667] ; [99.16666667 19.83333333],0
n3,1,0.589639,0.290909,[23  9] ; [21 11],[22. 10.] ; [22. 10.],0
d4,1,0.657929,0.196049,[179   2] ; [115   2],[178.5704698   2.4295302] ; [115.4295302   1.5704698],0
b3,1,0.669504,0.182183,[47 70] ; [35 46],[48.45454545 68.54545455] ; [33.54545455 47.45454545],0
b2,1,0.669504,0.182183,[47 70] ; [35 46],[48.45454545 68.54545455] ; [33.54545455 47.45454545],0
p6,1,0.68379,0.16589,[ 78 100] ; [55 64],[79.71043771 98.28956229] ; [53.28956229 65.71043771],0
a6,1,0.686288,0.163134,[129  51] ; [82 36],[127.44966443  52.55033557] ; [83.55033557 34.44966443],0
r4,1,0.687327,0.161995,[169  13] ; [109  10],[168.09302326  13.90697674] ; [109.90697674   9.09302326],0
p2,1,0.689299,0.159845,[156  26] ; [100  19],[154.79069767  27.20930233] ; [101.20930233  17.79069767],0
n6,1,0.721632,0.126934,[156  23] ; [102  17],[154.97315436  24.02684564] ; [103.02684564  15.97315436],0
r1,1,0.7635,0.090533,[156  25] ; [104  15],[156.86666667  24.13333333] ; [103.13333333  15.86666667],0
s8,1,0.764431,0.0898,[118  62] ; [76 43],[116.78929766  63.21070234] ; [77.21070234 41.78929766],0
n2,1,0.784396,0.074854,[22 10] ; [23  9],[22.5  9.5] ; [22.5  9.5],0
p1,1,0.790952,0.070265,[ 20 161] ; [ 12 107],[ 19.30666667 161.69333333] ; [ 12.69333333 106.30666667],0
u1,1,0.794124,0.0681,[ 51 131] ; [35 84],[ 52. 130.] ; [34. 85.],0
u3,1,0.838502,0.041538,[22  8] ; [17  7],[21.66666667  8.33333333] ; [17.33333333  6.66666667],0
u2,1,0.838502,0.041538,[22  8] ; [17  7],[21.66666667  8.33333333] ; [17.33333333  6.66666667],0
s6,1,0.868668,0.027341,[154  25] ; [99 17],[153.51525424  25.48474576] ; [99.48474576 16.51525424],0
p4,1,0.880926,0.022439,[124  56] ; [81 38],[123.41137124  56.58862876] ; [81.58862876 37.41137124],0
a2,1,0.899294,0.016016,[ 64 118] ; [41 78],[ 63.48837209 118.51162791] ; [41.51162791 77.48837209],0
p3,1,0.903832,0.014598,[105  75] ; [68 50],[104.4966443  75.5033557] ; [68.5033557 49.4966443],0
v4,1,0.969849,0.001429,[173   9] ; [113   6],[172.93023256   9.06976744] ; [113.06976744   5.93023256],0
s5,1,0.991112,0.000124,[79 89] ; [54 61],[78.9540636 89.0459364] ; [54.0459364 60.9540636],0
