Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,41.496698,[119  26] ; [34 50],[96.87772926 48.12227074] ; [56.12227074 27.87772926],1
n6,1,0.000288,13.147603,[120  24] ; [52 32],[108.63157895  35.36842105] ; [63.36842105 20.63157895],1
p10,1,0.005769,7.621137,[94 49] ; [39 44],[84.15486726 58.84513274] ; [48.84513274 34.15486726],0
p9,1,0.01393,6.047009,[101  41] ; [45 37],[92.55357143 49.44642857] ; [53.44642857 28.55357143],0
v1,1,0.023207,5.152947,[65 78] ; [25 58],[56.94690265 86.05309735] ; [33.05309735 49.94690265],0
a5,1,0.034805,4.454723,[98 47] ; [45 39],[90.54585153 54.45414847] ; [52.45414847 31.54585153],0
d4,1,0.043914,4.059862,[105  39] ; [71 13],[111.15789474  32.84210526] ; [64.84210526 19.15789474],0
a7,1,0.045153,4.012933,[85 59] ; [60 23],[91.98237885 52.01762115] ; [53.01762115 29.98237885],0
a6,1,0.055621,3.663379,[101  44] ; [48 36],[94.34497817 50.65502183] ; [54.65502183 29.34497817],0
v3,1,0.064443,3.419177,[52 92] ; [19 60],[45.84753363 98.15246637] ; [25.15246637 53.84753363],0
s6,1,0.073284,3.207892,[61 84] ; [25 58],[54.69298246 90.30701754] ; [31.30701754 51.69298246],0
n1,1,0.087759,2.91501,[19 32] ; [ 6 25],[15.54878049 35.45121951] ; [ 9.45121951 21.54878049],0
a2,1,0.095348,2.781683,[ 34 111] ; [12 72],[ 29.12663755 115.87336245] ; [16.87336245 67.12663755],0
u3,1,0.104741,2.631824,[19 29] ; [17 12],[22.44155844 25.55844156] ; [13.55844156 15.44155844],0
p1,1,0.104811,2.630771,[ 11 134] ; [ 2 81],[  8.26754386 136.73245614] ; [ 4.73245614 78.26754386],0
b3,1,0.126584,2.333903,[41 47] ; [17 34],[36.71942446 51.28057554] ; [21.28057554 29.71942446],0
b2,1,0.126584,2.333903,[41 47] ; [17 34],[36.71942446 51.28057554] ; [21.28057554 29.71942446],0
p4,1,0.164821,1.929429,[56 88] ; [25 59],[51.15789474 92.84210526] ; [29.84210526 54.15789474],0
u1,1,0.176653,1.825559,[ 23 122] ; [ 8 76],[ 19.62882096 125.37117904] ; [11.37117904 72.62882096],0
a1,1,0.242233,1.36755,[ 13 132] ; [ 4 80],[ 10.76419214 134.23580786] ; [ 6.23580786 77.76419214],0
b1,1,0.244952,1.351869,[61 84] ; [42 42],[65.21834061 79.78165939] ; [37.78165939 46.21834061],0
d2,1,0.248032,1.334357,[67 75] ; [33 51],[62.83185841 79.16814159] ; [37.16814159 46.83185841],0
r3,1,0.261201,1.262382,[118  25] ; [74 10],[120.95154185  22.04845815] ; [71.04845815 12.95154185],0
p11,1,0.294281,1.099931,[93 52] ; [48 36],[89.27947598 55.72052402] ; [51.72052402 32.27947598],0
s4,1,0.304483,1.054456,[ 14 129] ; [12 72],[ 16.37885463 126.62114537] ; [ 9.62114537 74.37885463],0
p3,1,0.315484,1.007576,[45 99] ; [21 63],[ 41.68421053 102.31578947] ; [24.31578947 59.68421053],0
p5,1,0.382269,0.763393,[  9 135] ; [ 3 81],[  7.57894737 136.42105263] ; [ 4.42105263 79.57894737],0
a4,1,0.389138,0.741635,[65 79] ; [33 51],[61.89473684 82.10526316] ; [36.10526316 47.89473684],0
v4,1,0.406131,0.690099,[120  25] ; [73 11],[122.20524017  22.79475983] ; [70.79475983 13.20524017],0
s7,1,0.439218,0.598324,[ 36 103] ; [17 63],[ 33.63926941 105.36073059] ; [19.36073059 60.63926941],0
s8,1,0.439403,0.597841,[ 27 118] ; [19 64],[ 29.25438596 115.74561404] ; [16.74561404 66.25438596],0
p7,1,0.506933,0.440393,[49 95] ; [25 59],[46.73684211 97.26315789] ; [27.26315789 56.73684211],0
d3,1,0.522678,0.408606,[84 60] ; [52 31],[86.27312775 57.72687225] ; [49.72687225 33.27312775],0
r1,1,0.56827,0.325586,[93 52] ; [57 27],[94.97816594 50.02183406] ; [55.02183406 28.97816594],0
p6,1,0.671078,0.180343,[ 26 117] ; [17 66],[ 27.2079646 115.7920354] ; [15.7920354 67.2079646],0
u4,1,0.694651,0.154096,[  1 144] ; [ 1 83],[  1.26637555 143.73362445] ; [ 0.73362445 83.26637555],0
v2,1,0.729493,0.119578,[67 74] ; [37 45],[65.75784753 75.24215247] ; [38.24215247 43.75784753],0
s1,1,0.737551,0.112291,[  4 140] ; [ 3 81],[  4.42105263 139.57894737] ; [ 2.57894737 81.42105263],0
a3,1,0.770867,0.084821,[97 47] ; [55 29],[96. 48.] ; [56. 28.],0
a8,1,0.788342,0.072073,[ 13 116] ; [ 9 71],[ 13.57894737 115.42105263] ; [ 8.42105263 71.57894737],0
r4,1,0.818806,0.052478,[105  40] ; [62 22],[105.74235808  39.25764192] ; [61.25764192 22.74235808],0
n3,1,0.819703,0.051951,[31 19] ; [20 11],[31.48148148 18.51851852] ; [19.51851852 11.48148148],0
u2,1,0.824471,0.049194,[21 25] ; [14 15],[21.46666667 24.53333333] ; [13.53333333 15.46666667],0
d1,1,0.836463,0.042609,[67 78] ; [40 44],[67.7510917 77.2489083] ; [39.2489083 44.7510917],0
s5,1,0.839032,0.041263,[ 27 116] ; [16 64],[ 27.57399103 115.42600897] ; [15.42600897 64.57399103],0
b5,1,0.862063,0.030189,[88 57] ; [50 34],[87.37991266 57.62008734] ; [50.62008734 33.37991266],0
s2,1,0.879966,0.022805,[ 18 125] ; [10 74],[ 17.63876652 125.36123348] ; [10.36123348 73.63876652],0
n2,1,0.890587,0.018923,[32 20] ; [18 12],[31.70731707 20.29268293] ; [18.29268293 11.70731707],0
r2,1,0.891404,0.01864,[123  22] ; [69 13],[122.64317181  22.35682819] ; [69.35682819 12.64317181],0
b4,1,0.893488,0.017927,[85 60] ; [50 34],[85.48034934 59.51965066] ; [49.51965066 34.48034934],0
p2,1,0.934859,0.00668,[91 52] ; [53 31],[90.71365639 52.28634361] ; [53.28634361 30.71365639],0
d5,1,0.936662,0.006315,[109  36] ; [62 21],[108.75  36.25] ; [62.25 20.75],0
