Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.002841,8.907011,[21  4] ; [14 17],[15.625  9.375] ; [19.375 11.625],0
n4,1,0.01359,6.090622,[14 12] ; [26  5],[18.24561404  7.75438596] ; [21.75438596  9.24561404],0
d3,1,0.018279,5.569257,[19  7] ; [13 18],[14.59649123 11.40350877] ; [17.40350877 13.59649123],0
p6,1,0.026504,4.922861,[10 13] ; [ 5 26],[ 6.38888889 16.61111111] ; [ 8.61111111 22.38888889],0
p4,1,0.048489,3.892946,[20  6] ; [16 15],[16.42105263  9.57894737] ; [19.57894737 11.42105263],0
n3,1,0.073638,3.2,[3 3] ; [9 1],[4.5 1.5] ; [7.5 2.5],0
s1,1,0.075596,3.157125,[ 1 25] ; [ 6 25],[ 3.19298246 22.80701754] ; [ 3.80701754 27.19298246],0
d1,1,0.100133,2.703418,[14 12] ; [10 21],[10.94736842 15.05263158] ; [13.05263158 17.94736842],0
u2,1,0.111349,2.534965,[7 6] ; [ 4 12],[4.93103448 8.06896552] ; [6.06896552 9.93103448],0
n1,1,0.152338,2.048677,[4 2] ; [3 7],[2.625 3.375] ; [4.375 5.625],0
s6,1,0.159952,1.974683,[16  9] ; [14 17],[13.39285714 11.60714286] ; [16.60714286 14.39285714],0
a5,1,0.176895,1.823517,[18  8] ; [16 15],[15.50877193 10.49122807] ; [18.49122807 12.50877193],0
b3,1,0.199256,1.647821,[ 3 14] ; [ 7 12],[ 4.72222222 12.27777778] ; [ 5.27777778 13.72222222],0
b2,1,0.199256,1.647821,[ 3 14] ; [ 7 12],[ 4.72222222 12.27777778] ; [ 5.27777778 13.72222222],0
d4,1,0.221289,1.495992,[22  4] ; [22  9],[20.07017544  5.92982456] ; [23.92982456  7.07017544],0
p2,1,0.236858,1.399197,[19  7] ; [18 13],[16.87719298  9.12280702] ; [20.12280702 10.87719298],0
n2,1,0.247004,1.340171,[4 2] ; [9 1],[4.875 1.125] ; [8.125 1.875],0
s8,1,0.277312,1.180215,[ 8 17] ; [ 6 25],[ 6.25 18.75] ; [ 7.75 23.25],0
a6,1,0.294228,1.100172,[17  9] ; [16 15],[15.05263158 10.94736842] ; [17.94736842 13.05263158],0
v1,1,0.294228,1.100172,[ 9 17] ; [15 16],[10.94736842 15.05263158] ; [13.05263158 17.94736842],0
b1,1,0.295554,1.094147,[15 11] ; [22  9],[16.87719298  9.12280702] ; [20.12280702 10.87719298],0
s7,1,0.33025,0.947917,[ 9 15] ; [ 7 21],[ 7.38461538 16.61538462] ; [ 8.61538462 19.38461538],0
a4,1,0.34711,0.883995,[ 7 19] ; [12 19],[ 8.66666667 17.33333333] ; [10.33333333 20.66666667],0
a1,1,0.390661,0.736885,[ 1 25] ; [ 3 28],[ 1.8245614 24.1754386] ; [ 2.1754386 28.8245614],0
s3,1,0.410223,0.678154,[15 11] ; [14 16],[13.46428571 12.53571429] ; [15.53571429 14.46428571],0
b5,1,0.418904,0.653388,[17  9] ; [17 14],[15.50877193 10.49122807] ; [18.49122807 12.50877193],0
u3,1,0.430841,0.620556,[8 5] ; [8 9],[6.93333333 6.06666667] ; [9.06666667 7.93333333],0
r4,1,0.492914,0.47016,[22  4] ; [24  7],[20.98245614  5.01754386] ; [25.01754386  5.98245614],0
p5,1,0.498922,0.457229,[ 3 23] ; [ 2 29],[ 2.28070175 23.71929825] ; [ 2.71929825 28.28070175],0
v3,1,0.505283,0.443823,[ 9 17] ; [13 17],[10.21428571 15.78571429] ; [11.78571429 18.21428571],0
p11,1,0.542619,0.370708,[13 13] ; [13 18],[11.85964912 14.14035088] ; [14.14035088 16.85964912],0
d2,1,0.570736,0.321453,[12 14] ; [12 19],[10.94736842 15.05263158] ; [13.05263158 17.94736842],0
s5,1,0.615167,0.252719,[ 6 18] ; [ 6 25],[ 5.23636364 18.76363636] ; [ 6.76363636 24.23636364],0
v2,1,0.617859,0.248889,[13 13] ; [13 17],[12.07142857 13.92857143] ; [13.92857143 16.07142857],0
a2,1,0.619211,0.246977,[ 3 23] ; [ 5 26],[ 3.64912281 22.35087719] ; [ 4.35087719 26.64912281],0
s4,1,0.641509,0.216774,[ 7 18] ; [ 7 24],[ 6.25 18.75] ; [ 7.75 23.25],0
a3,1,0.715551,0.132796,[13 13] ; [14 17],[12.31578947 13.68421053] ; [14.68421053 16.31578947],0
s2,1,0.729276,0.119778,[12 13] ; [13 17],[11.36363636 13.63636364] ; [13.63636364 16.36363636],0
b4,1,0.749597,0.10187,[17  9] ; [19 12],[16.42105263  9.57894737] ; [19.57894737 11.42105263],0
p1,1,0.791874,0.069632,[ 2 24] ; [ 3 28],[ 2.28070175 23.71929825] ; [ 2.71929825 28.28070175],0
r3,1,0.819619,0.052,[23  3] ; [28  3],[23.26315789  2.73684211] ; [27.73684211  3.26315789],0
u1,1,0.819619,0.052,[ 3 23] ; [ 3 28],[ 2.73684211 23.26315789] ; [ 3.26315789 27.73684211],0
a8,1,0.841542,0.039969,[ 1 21] ; [ 1 28],[ 0.8627451 21.1372549] ; [ 1.1372549 27.8627451],0
d5,1,0.859894,0.031155,[19  7] ; [22  9],[18.70175439  7.29824561] ; [22.29824561  8.70175439],0
n5,1,0.866434,0.028288,[14 12] ; [16 15],[13.68421053 12.31578947] ; [16.31578947 14.68421053],0
r2,1,0.875748,0.024449,[23  3] ; [27  4],[22.80701754  3.19298246] ; [27.19298246  3.80701754],0
