Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,65.22063,[ 40 212] ; [56 38],[ 69.91907514 182.08092486] ; [26.08092486 67.91907514],1
s6,1,0.000363,12.713296,[105 141] ; [61 34],[119.75366569 126.24633431] ; [46.24633431 48.75366569],1
a3,1,0.003609,8.470679,[159  92] ; [75 19],[170.24347826  80.75652174] ; [63.75652174 30.24347826],0
p6,1,0.003942,8.310374,[ 59 190] ; [37 57],[ 69.6909621 179.3090379] ; [26.3090379 67.6909621],0
p5,1,0.00443,8.098504,[ 17 234] ; [16 79],[ 23.93930636 227.06069364] ; [ 9.06069364 85.93930636],0
p3,1,0.0051,7.843515,[101 151] ; [54 41],[112.5648415 139.4351585] ; [42.4351585 52.5648415],0
u1,1,0.00599,7.553186,[ 29 224] ; [22 73],[ 37.07758621 215.92241379] ; [13.92241379 81.07758621],0
p4,1,0.011455,6.393258,[122 127] ; [61 34],[132.4622093 116.5377907] ; [50.5377907 44.4622093],0
v3,1,0.011997,6.311339,[ 74 168] ; [42 51],[ 83.79701493 158.20298507] ; [32.20298507 60.79701493],0
p10,1,0.013429,6.111643,[180  69] ; [80 14],[188.74635569  60.25364431] ; [71.25364431 22.74635569],0
p7,1,0.02233,5.219915,[139 108] ; [65 28],[148.2  98.8] ; [55.8 37.2],0
s3,1,0.027677,4.848081,[ 49 200] ; [29 65],[ 56.62390671 192.37609329] ; [21.37609329 72.62390671],0
n3,1,0.036843,4.357668,[46 16] ; [11 11],[42.07142857 19.92857143] ; [14.92857143  7.07142857],0
u2,1,0.037637,4.321351,[46 47] ; [15  5],[50.20353982 42.79646018] ; [10.79646018  9.20353982],0
b2,1,0.082671,3.011595,[43 99] ; [30 41],[48.66666667 93.33333333] ; [24.33333333 46.66666667],0
b3,1,0.082671,3.011595,[43 99] ; [30 41],[48.66666667 93.33333333] ; [24.33333333 46.66666667],0
p12,1,0.085646,2.954367,[  8 242] ; [ 7 87],[ 10.90116279 239.09883721] ; [ 4.09883721 89.90116279],0
a5,1,0.095217,2.78388,[180  73] ; [76 19],[186.11494253  66.88505747] ; [69.88505747 25.11494253],0
a2,1,0.133889,2.246824,[ 48 205] ; [25 70],[ 53.07183908 199.92816092] ; [19.92816092 75.07183908],0
d3,1,0.135368,2.229834,[168  85] ; [71 24],[173.75574713  79.24425287] ; [65.24425287 29.75574713],0
d2,1,0.138296,2.196815,[105 147] ; [48 47],[111.11239193 140.88760807] ; [41.88760807 53.11239193],0
n6,1,0.144408,2.130346,[198  55] ; [81 14],[202.8362069  50.1637931] ; [76.1637931 18.8362069],0
b4,1,0.147484,2.09808,[160  93] ; [52 43],[154.12643678  98.87356322] ; [57.87356322 37.12643678],0
