Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,1e-06,23.474317,[53 19] ; [24 48],[38.5 33.5] ; [38.5 33.5],1
p10,1,0.004069,8.252632,[64  8] ; [50 22],[57. 15.] ; [57. 15.],0
n4,1,0.008518,6.921178,[64  9] ; [51 22],[57.5 15.5] ; [57.5 15.5],0
v3,1,0.011126,6.445077,[31 40] ; [17 55],[23.83216783 47.16783217] ; [24.16783217 47.83216783],0
a2,1,0.015031,5.912773,[26 47] ; [13 60],[19.5 53.5] ; [19.5 53.5],0
d5,1,0.029136,4.759564,[61 12] ; [49 23],[55.37931034 17.62068966] ; [54.62068966 17.37931034],0
r1,1,0.029513,4.737463,[62 11] ; [51 22],[56.5 16.5] ; [56.5 16.5],0
d1,1,0.030844,4.661629,[46 27] ; [33 40],[39.5 33.5] ; [39.5 33.5],0
n5,1,0.035916,4.401111,[59 13] ; [48 24],[53.5 18.5] ; [53.5 18.5],0
p11,1,0.045441,4.002193,[62 11] ; [52 21],[57. 16.] ; [57. 16.],0
d4,1,0.050222,3.834034,[61 12] ; [51 22],[56. 17.] ; [56. 17.],0
p8,1,0.056196,3.646233,[53 20] ; [42 31],[47.5 25.5] ; [47.5 25.5],0
p9,1,0.074033,3.191257,[65  8] ; [57 16],[61. 12.] ; [61. 12.],0
u1,1,0.074033,3.191257,[16 57] ; [ 8 65],[12. 61.] ; [12. 61.],0
u2,1,0.079783,3.069322,[ 9 13] ; [16  8],[11.95652174 10.04347826] ; [13.04347826 10.95652174],0
a1,1,0.085334,2.96026,[ 2 71] ; [ 7 66],[ 4.5 68.5] ; [ 4.5 68.5],0
n2,1,0.087569,2.918495,[10  6] ; [19  3],[12.21052632  3.78947368] ; [16.78947368  5.21052632],0
p4,1,0.124514,2.359596,[59 14] ; [51 22],[55. 18.] ; [55. 18.],0
b1,1,0.132615,2.261618,[36 37] ; [27 46],[31.5 41.5] ; [31.5 41.5],0
b4,1,0.178406,1.810853,[47 26] ; [39 34],[43. 30.] ; [43. 30.],0
d2,1,0.244999,1.351596,[37 36] ; [30 43],[33.5 39.5] ; [33.5 39.5],0
p2,1,0.289257,1.123077,[67  6] ; [63 10],[65.  8.] ; [65.  8.],0
r4,1,0.289257,1.123077,[67  6] ; [63 10],[65.  8.] ; [65.  8.],0
d3,1,0.303692,1.057911,[55 18] ; [48 23],[52.21527778 20.78472222] ; [50.78472222 20.21527778],0
s4,1,0.343389,0.897739,[11 61] ; [15 55],[13.18309859 58.81690141] ; [12.81690141 57.18309859],0
n6,1,0.354775,0.856305,[64  9] ; [60 13],[62. 11.] ; [62. 11.],0
a4,1,0.361769,0.831742,[38 34] ; [33 40],[35.25517241 36.74482759] ; [35.74482759 37.25517241],0
a5,1,0.385416,0.753354,[50 23] ; [45 28],[47.5 25.5] ; [47.5 25.5],0
s6,1,0.392005,0.732714,[45 26] ; [40 31],[42.5 28.5] ; [42.5 28.5],0
a7,1,0.406522,0.68895,[58 15] ; [53 19],[55.88275862 17.11724138] ; [55.11724138 16.88275862],0
s2,1,0.437471,0.602907,[27 45] ; [32 41],[29.29655172 42.70344828] ; [29.70344828 43.29655172],0
n1,1,0.451549,0.566761,[7 9] ; [ 7 15],[ 5.89473684 10.10526316] ; [ 8.10526316 13.89473684],0
s5,1,0.474763,0.51087,[22 50] ; [25 44],[24. 48.] ; [23. 46.],0
p5,1,0.479249,0.500571,[ 9 64] ; [12 61],[10.5 62.5] ; [10.5 62.5],0
r3,1,0.479313,0.500427,[68  5] ; [69  3],[68.97241379  4.02758621] ; [68.02758621  3.97241379],0
s7,1,0.523855,0.406297,[24 44] ; [28 41],[25.81021898 42.18978102] ; [26.18978102 42.81021898],0
s3,1,0.548718,0.359619,[29 43] ; [33 40],[30.7862069 41.2137931] ; [31.2137931 41.7862069],0
p1,1,0.614641,0.253472,[10 63] ; [ 8 65],[ 9. 64.] ; [ 9. 64.],0
b5,1,0.616168,0.251291,[43 30] ; [40 33],[41.5 31.5] ; [41.5 31.5],0
a3,1,0.629224,0.233115,[51 21] ; [49 24],[49.65517241 22.34482759] ; [50.34482759 22.65517241],0
s1,1,0.648975,0.207194,[ 3 69] ; [ 2 70],[ 2.5 69.5] ; [ 2.5 69.5],0
b3,1,0.677217,0.173276,[18 28] ; [17 22],[18.94117647 27.05882353] ; [16.05882353 22.94117647],0
b2,1,0.677217,0.173276,[18 28] ; [17 22],[18.94117647 27.05882353] ; [16.05882353 22.94117647],0
v4,1,0.698486,0.150051,[70  3] ; [69  4],[69.5  3.5] ; [69.5  3.5],0
r2,1,0.714695,0.133633,[69  4] ; [67  5],[68.46896552  4.53103448] ; [67.53103448  4.46896552],0
p3,1,0.733554,0.115873,[46 27] ; [44 29],[45. 28.] ; [45. 28.],0
p7,1,0.764053,0.090098,[62 11] ; [59 12],[61.34027778 11.65972222] ; [59.65972222 11.34027778],0
p12,1,0.771366,0.084442,[ 6 67] ; [ 7 66],[ 6.5 66.5] ; [ 6.5 66.5],0
a6,1,0.857758,0.032123,[51 22] ; [50 23],[50.5 22.5] ; [50.5 22.5],0
u3,1,0.873351,0.025409,[12 10] ; [12 11],[11.73333333 10.26666667] ; [12.26666667 10.73333333],0
a8,1,0.928798,0.007985,[ 6 56] ; [ 7 62],[ 6.15267176 55.84732824] ; [ 6.84732824 62.15267176],0
n3,1,0.96749,0.001661,[11  4] ; [16  6],[10.94594595  4.05405405] ; [16.05405405  5.94594595],0
