Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,100.150762,[72 16] ; [ 32 145],[34.53584906 53.46415094] ; [ 69.46415094 107.53584906],1
s6,1,0.0,31.617206,[69 18] ; [ 76 102],[47.60377358 39.39622642] ; [97.39622642 80.60377358],1
s7,1,0.0,30.503872,[43 45] ; [ 28 142],[24.21705426 63.78294574] ; [ 46.78294574 123.21705426],1
s5,1,4.7e-05,16.551626,[36 50] ; [ 33 146],[22.39245283 63.60754717] ; [ 46.60754717 132.39245283],1
s4,1,0.005112,7.839507,[20 71] ; [ 17 161],[12.51672862 78.48327138] ; [ 24.48327138 153.51672862],0
a8,1,0.01114,6.442844,[14 67] ; [ 11 151],[ 8.33333333 72.66666667] ; [ 16.66666667 145.33333333],0
p12,1,0.035848,4.404325,[10 78] ; [  8 170],[ 5.95488722 82.04511278] ; [ 12.04511278 165.95488722],0
p6,1,0.08624,2.943197,[31 54] ; [ 46 130],[25.07662835 59.92337165] ; [ 51.92337165 124.07662835],0
u1,1,0.097604,2.744257,[18 73] ; [ 22 158],[13.43173432 77.56826568] ; [ 26.56826568 153.43173432],0
p9,1,0.111616,2.531192,[73 12] ; [138  40],[68.19391635 16.80608365] ; [142.80608365  35.19391635],0
p10,1,0.141972,2.156454,[72 15] ; [133  45],[67.30188679 19.69811321] ; [137.69811321  40.30188679],0
a6,1,0.163221,1.944124,[57 33] ; [129  51],[62. 28.] ; [124.  56.],0
n5,1,0.188964,1.725678,[65 23] ; [118  61],[60.31460674 27.68539326] ; [122.68539326  56.31460674],0
d4,1,0.193599,1.690012,[79 11] ; [146  33],[75.27881041 14.72118959] ; [149.72118959  29.27881041],0
r3,1,0.213155,1.549865,[87  2] ; [169  10],[85.01492537  3.98507463] ; [170.98507463   8.01492537],0
a2,1,0.278789,1.172984,[24 67] ; [ 37 143],[20.48339483 70.51660517] ; [ 40.51660517 139.48339483],0
v1,1,0.297477,1.085472,[47 41] ; [107  71],[50.94736842 37.05263158] ; [103.05263158  74.94736842],0
a1,1,0.325166,0.968054,[ 6 85] ; [  7 173],[ 4.36531365 86.63468635] ; [  8.63468635 171.36531365],0
p3,1,0.334597,0.931024,[37 51] ; [86 92],[40.69172932 47.30827068] ; [82.30827068 95.69172932],0
n2,1,0.377781,0.77791,[13  3] ; [30 13],[11.66101695  4.33898305] ; [31.33898305 11.66101695],0
a5,1,0.387208,0.747692,[68 22] ; [127  53],[65. 25.] ; [130.  50.],0
b4,1,0.390916,0.736089,[58 33] ; [105  75],[54.73431734 36.26568266] ; [108.26568266  71.73431734],0
n1,1,0.403035,0.699251,[ 3 13] ; [13 31],[ 4.26666667 11.73333333] ; [11.73333333 32.26666667],0
d2,1,0.407174,0.687037,[43 47] ; [ 76 103],[39.81412639 50.18587361] ; [79.18587361 99.81412639],0
b5,1,0.428161,0.627806,[49 42] ; [106  74],[52.04797048 38.95202952] ; [102.95202952  77.04797048],0
d1,1,0.44238,0.5901,[56 35] ; [102  78],[53.05535055 37.94464945] ; [104.94464945  75.05535055],0
p8,1,0.4517,0.566381,[39 46] ; [90 87],[41.85114504 43.14885496] ; [87.14885496 89.85114504],0
s1,1,0.465053,0.533707,[ 2 86] ; [  2 177],[ 1.31835206 86.68164794] ; [  2.68164794 176.31835206],0
a7,1,0.470303,0.521263,[70 20] ; [132  47],[67.58364312 22.41635688] ; [134.41635688  44.58364312],0
b3,1,0.493556,0.468764,[13 32] ; [35 66],[14.79452055 30.20547945] ; [33.20547945 67.79452055],0
b2,1,0.493556,0.468764,[13 32] ; [35 66],[14.79452055 30.20547945] ; [33.20547945 67.79452055],0
p1,1,0.500949,0.452925,[ 5 85] ; [ 14 166],[ 6.33333333 83.66666667] ; [ 12.66666667 167.33333333],0
r4,1,0.514373,0.42516,[80 11] ; [153  27],[78.2398524 12.7601476] ; [154.7601476  25.2398524],0
p4,1,0.538959,0.377473,[52 36] ; [97 79],[49.66666667 38.33333333] ; [99.33333333 76.66666667],0
b1,1,0.545958,0.364608,[29 62] ; [ 64 116],[31.22878229 59.77121771] ; [ 61.77121771 118.22878229],0
d3,1,0.564303,0.332308,[67 23] ; [128  52],[65. 25.] ; [130.  50.],0
p7,1,0.59479,0.282925,[54 31] ; [107  71],[52.03422053 32.96577947] ; [108.96577947  69.03422053],0
n6,1,0.602,0.27199,[69 19] ; [146  34],[70.59701493 17.40298507] ; [144.40298507  35.59701493],0
p5,1,0.664685,0.187882,[ 6 82] ; [ 15 165],[ 6.89552239 81.10447761] ; [ 14.10447761 165.89552239],0
r1,1,0.669094,0.182664,[73 17] ; [142  38],[71.66666667 18.33333333] ; [143.33333333  36.66666667],0
