Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,65.233157,[ 34 137] ; [161 112],[75.10135135 95.89864865] ; [119.89864865 153.10135135],1
v1,1,2.6e-05,17.705853,[81 91] ; [186  91],[102.28062361  69.71937639] ; [164.71937639 112.28062361],1
a6,1,0.000527,12.01642,[100  72] ; [206  73],[116.70066519  55.29933481] ; [189.29933481  89.70066519],1
a5,1,0.012311,6.265548,[125  48] ; [231  50],[135.65638767  37.34361233] ; [220.34361233  60.65638767],0
p3,1,0.013953,6.044074,[93 80] ; [183  97],[105.40397351  67.59602649] ; [170.59602649 109.40397351],0
b1,1,0.019307,5.473508,[82 91] ; [102 179],[ 70.11453744 102.88546256] ; [113.88546256 167.11453744],0
p10,1,0.019689,5.439238,[141  31] ; [251  29],[149.16814159  22.83185841] ; [242.83185841  37.16814159],0
u1,1,0.023354,5.141948,[ 27 146] ; [ 69 212],[ 36.5814978 136.4185022] ; [ 59.4185022 221.5814978],0
a3,1,0.024468,5.061158,[121  51] ; [223  57],[130.90265487  41.09734513] ; [213.09734513  66.90265487],0
s4,1,0.054759,3.689397,[ 36 133] ; [ 40 240],[ 28.60579065 140.39420935] ; [ 47.39420935 232.60579065],0
d2,1,0.054963,3.683222,[78 94] ; [153 127],[87.90265487 84.09734513] ; [143.09734513 136.90265487],0
p9,1,0.06831,3.323158,[144  27] ; [252  28],[150.14634146  20.85365854] ; [245.85365854  34.14634146],0
a2,1,0.076368,3.140548,[ 38 135] ; [ 83 198],[ 46.10792952 126.89207048] ; [ 74.89207048 206.10792952],0
a7,1,0.088625,2.899172,[119  54] ; [213  67],[126.79028698  46.20971302] ; [205.20971302  74.79028698],0
d3,1,0.127539,2.322204,[117  55] ; [209  71],[124.05309735  47.94690265] ; [201.94690265  78.05309735],0
p11,1,0.14104,2.166578,[140  33] ; [242  39],[145.56387665  27.43612335] ; [236.43612335  44.56387665],0
s6,1,0.143928,2.135449,[125  41] ; [192  87],[118.25168539  47.74831461] ; [198.74831461  80.25168539],0
n5,1,0.156569,2.007054,[131  42] ; [226  52],[136.94235033  36.05764967] ; [220.05764967  57.94235033],0
b4,1,0.18635,1.746244,[90 83] ; [164 117],[96.78854626 76.21145374] ; [157.21145374 123.78854626],0
u4,1,0.190938,1.710368,[  1 172] ; [  6 275],[  2.66740088 170.33259912] ; [  4.33259912 276.66740088],0
n6,1,0.194226,1.685268,[147  26] ; [246  30],[151.42316258  21.57683742] ; [241.57683742  34.42316258],0
p6,1,0.203413,1.617699,[93 78] ; [135 145],[86.44789357 84.55210643] ; [141.55210643 138.44789357],0
d4,1,0.209727,1.573312,[141  30] ; [243  37],[145.59645233  25.40354767] ; [238.40354767  41.59645233],0
s7,1,0.215797,1.532106,[86 78] ; [158 112],[92.20276498 71.79723502] ; [151.79723502 118.20276498],0
a1,1,0.223175,1.483836,[  6 167] ; [ 17 264],[  8.76431718 164.23568282] ; [ 14.23568282 266.76431718],0
a8,1,0.230107,1.440198,[ 24 133] ; [ 50 200],[ 28.54545455 128.45454545] ; [ 45.45454545 204.54545455],0
d1,1,0.231146,1.433797,[103  70] ; [183  98],[108.98237885  64.01762115] ; [177.01762115 103.98237885],0
n3,1,0.260393,1.266667,[28 10] ; [32  6],[30.  8.] ; [30.  8.],0
r3,1,0.27717,1.180913,[167   5] ; [275   4],[168.56762749   3.43237251] ; [273.43237251   5.56762749],0
s8,1,0.289235,1.12318,[81 90] ; [146 132],[86.45211581 84.54788419] ; [140.54788419 137.45211581],0
d5,1,0.301541,1.067365,[139  32] ; [238  42],[142.94235033  28.05764967] ; [234.05764967  45.94235033],0
v4,1,0.400603,0.706514,[167   6] ; [272   6],[168.39689579   4.60310421] ; [270.60310421   7.39689579],0
s3,1,0.417664,0.656878,[106  66] ; [160 117],[101.89755011  70.10244989] ; [164.10244989 112.89755011],0
p12,1,0.448648,0.574066,[ 13 159] ; [ 27 253],[ 15.22123894 156.77876106] ; [ 24.77876106 255.22123894],0
n4,1,0.467411,0.52809,[138  35] ; [231  49],[140.9205298  32.0794702] ; [228.0794702  51.9205298],0
b2,1,0.46901,0.524307,[44 61] ; [ 68 113],[41.11888112 63.88111888] ; [ 70.88111888 110.11888112],0
b3,1,0.46901,0.524307,[44 61] ; [ 68 113],[41.11888112 63.88111888] ; [ 70.88111888 110.11888112],0
r2,1,0.49816,0.458853,[165   7] ; [269   8],[166.25389755   5.74610245] ; [267.74610245   9.25389755],0
s1,1,0.531643,0.39125,[  6 164] ; [  7 272],[  4.922049 165.077951] ; [  8.077951 270.922049],0
u3,1,0.534613,0.385616,[32 19] ; [33 25],[30.41284404 20.58715596] ; [34.58715596 23.41284404],0
u2,1,0.598566,0.277164,[29 22] ; [29 27],[27.64485981 23.35514019] ; [30.35514019 25.64485981],0
s5,1,0.619871,0.246049,[ 67 102] ; [116 160],[69.4988764 99.5011236] ; [113.5011236 162.4988764],0
p5,1,0.642704,0.215222,[ 23 149] ; [ 42 239],[ 24.6799117 147.3200883] ; [ 40.3200883 240.6799117],0
n2,1,0.656742,0.197505,[30  9] ; [30  7],[30.78947368  8.21052632] ; [29.21052632  7.78947368],0
a4,1,0.670361,0.18118,[80 92] ; [136 144],[82.19469027 89.80530973] ; [133.80530973 146.19469027],0
b5,1,0.685231,0.164297,[97 76] ; [163 118],[99.07488987 73.92511013] ; [160.92511013 120.07488987],0
p2,1,0.833535,0.044172,[158  15] ; [255  26],[157.37665198  15.62334802] ; [255.62334802  25.37665198],0
p1,1,0.83914,0.041206,[ 15 157] ; [ 26 254],[ 15.60176991 156.39823009] ; [ 25.39823009 254.60176991],0
s2,1,0.859421,0.031368,[91 81] ; [150 129],[91.9113082 80.0886918] ; [149.0886918 129.9113082],0
n1,1,0.870271,0.026671,[13 25] ; [12 25],[12.66666667 25.33333333] ; [12.33333333 24.66666667],0
p8,1,0.914707,0.011471,[119  53] ; [191  87],[118.48888889  53.51111111] ; [191.51111111  86.48888889],0
r4,1,0.978617,0.000718,[168   5] ; [273   8],[168.04625551   4.95374449] ; [272.95374449   8.04625551],0
p4,1,0.989595,0.00017,[121  52] ; [196  84],[121.06181015  51.93818985] ; [195.93818985  84.06181015],0
