Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,1e-06,23.659863,[37 18] ; [33 84],[22.38372093 32.61627907] ; [47.61627907 69.38372093],1
p10,1,5.7e-05,16.206674,[44 12] ; [54 63],[31.72254335 24.27745665] ; [66.27745665 50.72254335],1
p6,1,0.000138,14.534293,[21 36] ; [ 14 102],[11.53179191 45.46820809] ; [23.46820809 92.53179191],1
p2,1,0.000176,14.070033,[47  9] ; [64 53],[35.93063584 20.06936416] ; [75.06936416 41.93063584],1
n6,1,0.001297,10.347078,[46 10] ; [67 50],[36.57803468 19.42196532] ; [76.42196532 40.57803468],0
p9,1,0.001824,9.718338,[44 12] ; [62 53],[34.71345029 21.28654971] ; [71.28654971 43.71345029],0
v4,1,0.002188,9.384802,[52  4] ; [85 32],[44.34682081 11.65317919] ; [92.65317919 24.34682081],0
p4,1,0.002269,9.318074,[29 28] ; [32 85],[19.98275862 37.01724138] ; [41.01724138 75.98275862],0
p3,1,0.005104,7.84213,[25 31] ; [28 90],[17.05747126 38.94252874] ; [35.94252874 82.05747126],0
p11,1,0.010955,6.472535,[41 16] ; [61 57],[33.22285714 23.77714286] ; [68.77714286 49.22285714],0
a7,1,0.011184,6.435879,[43 14] ; [65 52],[35.37931034 21.62068966] ; [72.62068966 44.37931034],0
r2,1,0.015208,5.892185,[53  4] ; [90 25],[47.38953488  9.61046512] ; [95.61046512 19.38953488],0
s8,1,0.022954,5.172003,[11 46] ; [  9 109],[ 6.51428571 50.48571429] ; [ 13.48571429 104.51428571],0
a3,1,0.030531,4.679163,[26 30] ; [74 42],[32.55813953 23.44186047] ; [67.44186047 48.55813953],0
b5,1,0.041878,4.140121,[41 16] ; [66 52],[34.85142857 22.14857143] ; [72.14857143 45.85142857],0
d1,1,0.053645,3.723709,[29 28] ; [42 76],[23.12571429 33.87428571] ; [47.87428571 70.12571429],0
b1,1,0.073951,3.193068,[18 39] ; [54 64],[23.45142857 33.54857143] ; [48.54857143 69.45142857],0
s7,1,0.081491,3.03491,[15 39] ; [18 93],[10.8 43.2] ; [22.2 88.8],0
r3,1,0.091704,2.844211,[48  9] ; [85 32],[43.56896552 13.43103448] ; [89.43103448 27.56896552],0
n5,1,0.100476,2.697965,[40 17] ; [67 50],[35.05172414 21.94827586] ; [71.94827586 45.05172414],0
a4,1,0.113654,2.502664,[15 42] ; [45 72],[19.65517241 37.34482759] ; [40.34482759 76.65517241],0
p1,1,0.141393,2.162732,[ 7 49] ; [  7 110],[ 4.53179191 51.46820809] ; [  9.46820809 107.53179191],0
d3,1,0.154933,2.022995,[36 21] ; [60 56],[31.6300578 25.3699422] ; [64.3699422 51.6300578],0
r4,1,0.163756,1.939192,[40 17] ; [70 48],[35.82857143 21.17142857] ; [74.17142857 43.82857143],0
d5,1,0.214182,1.542932,[41 16] ; [73 44],[37.34482759 19.65517241] ; [76.65517241 40.34482759],0
b3,1,0.220401,1.501759,[ 8 21] ; [30 44],[10.69902913 18.30097087] ; [27.30097087 46.69902913],0
b2,1,0.220401,1.501759,[ 8 21] ; [30 44],[10.69902913 18.30097087] ; [27.30097087 46.69902913],0
n4,1,0.348893,0.877479,[38 19] ; [70 48],[35.17714286 21.82285714] ; [72.82285714 45.17714286],0
v3,1,0.36927,0.80612,[ 9 46] ; [ 13 101],[ 7.15976331 47.84023669] ; [14.84023669 99.15976331],0
