Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,30.34547,[35 26] ; [252  37],[50.02 10.98] ; [236.98  52.02],1
r3,1,2e-06,23.022488,[42 18] ; [264  23],[52.91066282  7.08933718] ; [253.08933718  33.91066282],1
p10,1,1.1e-05,19.355781,[30 28] ; [226  59],[43.28862974 14.71137026] ; [212.71137026  72.28862974],1
p11,1,1.5e-05,18.740476,[31 30] ; [225  64],[44.61714286 16.38285714] ; [211.38285714  77.61714286],1
v4,1,0.00018,14.024363,[46 13] ; [270  19],[53.57471264  5.42528736] ; [262.42528736  26.57471264],1
r1,1,0.000778,11.294185,[35 26] ; [224  63],[45.39942529 15.60057471] ; [213.60057471  73.39942529],1
d4,1,0.000926,10.970954,[35 24] ; [229  59],[44.88760807 14.11239193] ; [219.11239193  68.88760807],1
p2,1,0.002415,9.203525,[36 24] ; [227  62],[45.21489971 14.78510029] ; [217.78510029  71.21489971],0
p8,1,0.002534,9.115728,[12 46] ; [118 164],[22.17647059 35.82352941] ; [107.82352941 174.17647059],0
p9,1,0.003425,8.56581,[37 21] ; [229  53],[45.37647059 12.62352941] ; [220.62352941  61.37647059],0
b1,1,0.004363,8.12621,[33 28] ; [100 189],[23.18 37.82] ; [109.82 179.18],0
a1,1,0.004496,8.071772,[ 7 54] ; [  9 280],[ 2.78857143 58.21142857] ; [ 13.21142857 275.78857143],0
d1,1,0.006119,7.514988,[22 39] ; [160 129],[31.72 29.28] ; [150.28 138.72],0
a5,1,0.006156,7.504014,[33 28] ; [208  81],[42.00285714 18.99714286] ; [198.99714286  90.00285714],0
n4,1,0.009367,6.751389,[44 17] ; [247  41],[50.86246418 10.13753582] ; [240.13753582  47.86246418],0
s8,1,0.009606,6.70654,[14 47] ; [117 171],[22.89684814 38.10315186] ; [108.10315186 179.89684814],0
v3,1,0.011498,6.386637,[11 46] ; [103 178],[19.22485207 37.77514793] ; [ 94.77514793 186.22485207],0
s6,1,0.015996,5.803266,[30 31] ; [187  98],[38.25722543 22.74277457] ; [178.74277457 106.25722543],0
s5,1,0.023895,5.102268,[ 9 50] ; [ 83 197],[16.01179941 42.98820059] ; [ 75.98820059 204.01179941],0
d5,1,0.029222,4.754469,[38 22] ; [222  67],[44.6991404 15.3008596] ; [215.3008596  73.6991404],0
p4,1,0.045977,3.982431,[17 44] ; [119 167],[23.90778098 37.09221902] ; [112.09221902 173.90778098],0
d3,1,0.048476,3.893407,[31 28] ; [191  98],[37.63793103 21.36206897] ; [184.36206897 104.63793103],0
v1,1,0.055291,3.673295,[21 37] ; [142 142],[27.64327485 30.35672515] ; [135.35672515 148.64327485],0
r2,1,0.065808,3.384611,[50  9] ; [263  22],[53.68313953  5.31686047] ; [259.31686047  25.68313953],0
s7,1,0.084961,2.967343,[19 40] ; [123 154],[24.93452381 34.06547619] ; [117.06547619 159.93452381],0
s2,1,0.097027,2.753743,[22 38] ; [138 147],[27.82608696 32.17391304] ; [132.17391304 152.82608696],0
u1,1,0.105737,2.616812,[ 4 57] ; [ 41 248],[ 7.84285714 53.15714286] ; [ 37.15714286 251.84285714],0
p6,1,0.171288,1.871634,[11 46] ; [ 80 205],[15.16666667 41.83333333] ; [ 75.83333333 209.16666667],0
p12,1,0.177713,1.81665,[ 1 59] ; [ 17 271],[ 3.10344828 56.89655172] ; [ 14.89655172 273.10344828],0
v2,1,0.249801,1.324416,[23 34] ; [133 140],[26.94545455 30.05454545] ; [129.05454545 143.94545455],0
p1,1,0.251158,1.316849,[ 2 59] ; [ 21 267],[ 4.02005731 56.97994269] ; [ 18.97994269 269.02005731],0
a8,1,0.263755,1.248938,[12 46] ; [ 39 225],[ 9.1863354 48.8136646] ; [ 41.8136646 222.1863354],0
b3,1,0.274873,1.192265,[ 9 24] ; [ 64 108],[11.75121951 21.24878049] ; [ 61.24878049 110.75121951],0
b2,1,0.274873,1.192265,[ 9 24] ; [ 64 108],[11.75121951 21.24878049] ; [ 61.24878049 110.75121951],0
b5,1,0.290604,1.11682,[34 27] ; [182 107],[37.64571429 23.35428571] ; [178.35428571 110.64571429],0
a2,1,0.379746,0.771522,[11 50] ; [ 67 222],[13.59428571 47.40571429] ; [ 64.40571429 224.59428571],0
s4,1,0.386788,0.749017,[ 7 54] ; [ 45 239],[ 9.1942029 51.8057971] ; [ 42.8057971 241.1942029],0
a4,1,0.389562,0.740308,[23 38] ; [125 161],[26.01729107 34.98270893] ; [121.98270893 164.01729107],0
n1,1,0.411124,0.675548,[14 14] ; [32 46],[12.1509434 15.8490566] ; [33.8490566 44.1509434],0
a7,1,0.446427,0.579708,[38 23] ; [194  94],[40.55014327 20.44985673] ; [191.44985673  96.55014327],0
s1,1,0.538095,0.379082,[ 3 54] ; [ 10 272],[ 2.18584071 54.81415929] ; [ 10.81415929 271.18584071],0
b4,1,0.585854,0.296865,[34 27] ; [172 117],[35.90285714 25.09714286] ; [170.09714286 118.90285714],0
a6,1,0.591093,0.288641,[41 19] ; [187 102],[39.19770774 20.80229226] ; [188.80229226 100.19770774],0
d2,1,0.619073,0.247172,[26 34] ; [134 152],[27.74566474 32.25433526] ; [132.25433526 153.74566474],0
n3,1,0.626149,0.23732,[18 11] ; [53 26],[19.06481481  9.93518519] ; [51.93518519 27.06481481],0
n2,1,0.646877,0.20986,[22  8] ; [62 18],[22.90909091  7.09090909] ; [61.09090909 18.90909091],0
p7,1,0.7323,0.117011,[27 29] ; [141 137],[28.16766467 27.83233533] ; [139.83233533 138.16766467],0
p5,1,0.732373,0.116944,[ 3 56] ; [ 18 270],[ 3.57060519 55.42939481] ; [ 17.42939481 270.57060519],0
u2,1,0.775298,0.081483,[11 10] ; [46 48],[10.40869565 10.59130435] ; [46.59130435 47.40869565],0
u3,1,0.809452,0.058145,[10 11] ; [48 47],[10.5 10.5] ; [47.5 47.5],0
s3,1,0.824181,0.04936,[32 27] ; [149 134],[31.2251462 27.7748538] ; [149.7748538 133.2251462],0
a3,1,0.916959,0.010871,[40 20] ; [194  94],[40.34482759 19.65517241] ; [193.65517241  94.34482759],0
