Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,1.1e-05,19.364004,[55 88] ; [80 42],[72.8490566 70.1509434] ; [62.1509434 59.8490566],1
b3,1,8.7e-05,15.397535,[16 59] ; [36 32],[27.27272727 47.72727273] ; [24.72727273 43.27272727],1
b2,1,8.7e-05,15.397535,[16 59] ; [36 32],[27.27272727 47.72727273] ; [24.72727273 43.27272727],1
p3,1,0.001646,9.908042,[ 24 126] ; [41 87],[ 35.07194245 114.92805755] ; [29.92805755 98.07194245],0
a3,1,0.002301,9.292497,[90 60] ; [98 29],[101.80505415  48.19494585] ; [86.19494585 40.80505415],0
v3,1,0.01865,5.534083,[ 38 109] ; [49 76],[47.01838235 99.98161765] ; [39.98161765 85.01838235],0
d4,1,0.022011,5.244932,[108  40] ; [108  20],[115.82608696  32.17391304] ; [100.17391304  27.82608696],0
a5,1,0.023366,5.141077,[87 63] ; [91 37],[96.04316547 53.95683453] ; [81.95683453 46.04316547],0
r2,1,0.024732,5.042558,[134  15] ; [122   4],[138.70545455  10.29454545] ; [117.29454545   8.70545455],0
r1,1,0.026429,4.92771,[107  43] ; [105  22],[114.80144404  35.19855596] ; [97.19855596 29.80144404],0
s8,1,0.029873,4.716602,[ 41 108] ; [51 77],[49.48736462 99.51263538] ; [42.51263538 85.48736462],0
s6,1,0.040276,4.206236,[74 73] ; [79 47],[82.38461538 64.61538462] ; [70.61538462 55.38461538],0
p12,1,0.069304,3.299438,[  3 145] ; [  8 118],[  5.94160584 142.05839416] ; [  5.05839416 120.94160584],0
u2,1,0.078046,3.105139,[26 33] ; [18 10],[29.83908046 29.16091954] ; [14.16091954 13.83908046],0
s7,1,0.083381,2.997742,[46 97] ; [53 72],[52.82462687 90.17537313] ; [46.17537313 78.82462687],0
p9,1,0.111728,2.529603,[114  32] ; [107  18],[119.06273063  26.93726937] ; [101.93726937  23.06273063],0
n5,1,0.120088,2.416168,[88 60] ; [87 40],[94.18181818 53.81818182] ; [80.81818182 46.18181818],0
a4,1,0.128348,2.312378,[ 50 100] ; [54 74],[56.11510791 93.88489209] ; [47.88489209 80.11510791],0
s5,1,0.141163,2.165236,[ 34 111] ; [39 85],[ 39.34944238 105.65055762] ; [33.65055762 90.34944238],0
p1,1,0.149555,2.076781,[  4 144] ; [  8 120],[  6.43478261 141.56521739] ; [  5.56521739 122.43478261],0
s4,1,0.161235,1.962608,[ 28 121] ; [ 16 111],[ 23.75362319 125.24637681] ; [ 20.24637681 106.75362319],0
a1,1,0.17232,1.862645,[  2 148] ; [  5 123],[  3.77697842 146.22302158] ; [  3.22302158 124.77697842],0
p10,1,0.197595,1.66006,[108  41] ; [99 26],[112.56569343  36.43430657] ; [94.43430657 30.56569343],0
a8,1,0.217263,1.522355,[ 17 120] ; [21 96],[ 20.49606299 116.50393701] ; [17.50393701 99.49606299],0
b5,1,0.233816,1.417497,[88 62] ; [84 44],[92.8057554 57.1942446] ; [79.1942446 48.8057554],0
n1,1,0.341745,0.903875,[13 36] ; [11 19],[14.88607595 34.11392405] ; [ 9.11392405 20.88607595],0
a2,1,0.355984,0.85201,[ 23 127] ; [ 25 103],[ 25.89928058 124.10071942] ; [ 22.10071942 105.89928058],0
d5,1,0.387916,0.745463,[111  38] ; [101  27],[114.03610108  34.96389892] ; [97.96389892 30.03610108],0
n4,1,0.415469,0.663097,[97 53] ; [88 39],[100.18050542  49.81949458] ; [84.81949458 42.18050542],0
n2,1,0.452672,0.563954,[37 14] ; [24  6],[38.40740741 12.59259259] ; [22.59259259  7.40740741],0
d2,1,0.459673,0.546691,[60 89] ; [46 82],[57.01805054 91.98194946] ; [48.98194946 79.01805054],0
a7,1,0.481687,0.495041,[103  45] ; [84 44],[100.27536232  47.72463768] ; [86.72463768 41.27536232],0
r4,1,0.497762,0.459705,[127  23] ; [112  16],[128.95683453  21.04316547] ; [110.04316547  17.95683453],0
p7,1,0.498363,0.45842,[76 69] ; [69 53],[78.74531835 66.25468165] ; [66.25468165 55.74531835],0
p6,1,0.519611,0.414666,[ 26 122] ; [25 96],[ 28.05947955 119.94052045] ; [22.94052045 98.05947955],0
s1,1,0.536757,0.381584,[  2 145] ; [  3 124],[  2.68248175 144.31751825] ; [  2.31751825 124.68248175],0
p5,1,0.567489,0.326902,[  4 145] ; [  5 123],[  4.84115523 144.15884477] ; [  4.15884477 123.84115523],0
r3,1,0.63236,0.228875,[139   9] ; [120   6],[139.89781022   8.10218978] ; [119.10218978   6.89781022],0
v4,1,0.63236,0.228875,[139   9] ; [120   6],[139.89781022   8.10218978] ; [119.10218978   6.89781022],0
a6,1,0.699481,0.149012,[99 51] ; [81 46],[97.47292419 52.52707581] ; [82.52707581 44.47292419],0
b4,1,0.730779,0.118398,[86 64] ; [76 52],[87.41007194 62.58992806] ; [74.58992806 53.41007194],0
p11,1,0.760558,0.092872,[116  34] ; [97 31],[114.92805755  35.07194245] ; [98.07194245 29.92805755],0
