Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,69.746386,[53  9] ; [ 31 107],[26.04 35.96] ; [57.96 80.04],1
s6,1,0.0,26.137582,[42 18] ; [43 96],[25.6281407 34.3718593] ; [59.3718593 79.6281407],1
s7,1,0.000128,14.677218,[21 39] ; [ 16 120],[11.32653061 48.67346939] ; [ 25.67346939 110.32653061],1
s5,1,0.000161,14.236912,[23 39] ; [ 19 120],[12.95522388 49.04477612] ; [ 29.04477612 109.95522388],1
p7,1,0.000347,12.798419,[41 15] ; [62 76],[29.73195876 26.26804124] ; [73.26804124 64.73195876],1
s4,1,0.006599,7.379026,[16 44] ; [ 16 125],[ 9.55223881 50.44776119] ; [ 22.44776119 118.55223881],0
p10,1,0.008765,6.870097,[44 15] ; [76 63],[35.75757576 23.24242424] ; [84.24242424 54.75757576],0
r3,1,0.013084,6.157723,[57  3] ; [115  26],[51.34328358  8.65671642] ; [120.65671642  20.34328358],0
n3,1,0.024365,5.068484,[7 9] ; [35 12],[10.66666667  5.33333333] ; [31.33333333 15.66666667],0
n2,1,0.035997,4.397263,[14  2] ; [27 19],[10.58064516  5.41935484] ; [30.41935484 15.58064516],0
d3,1,0.053602,3.725053,[38 23] ; [67 74],[31.70792079 29.29207921] ; [73.29207921 67.70792079],0
d4,1,0.064212,3.425104,[46 16] ; [85 55],[40.20792079 21.79207921] ; [90.79207921 49.20792079],0
p9,1,0.087665,2.916736,[44 14] ; [88 51],[38.86294416 19.13705584] ; [93.13705584 45.86294416],0
r1,1,0.135609,2.227092,[41 21] ; [78 64],[36.16666667 25.83333333] ; [82.83333333 59.16666667],0
v3,1,0.142924,2.146193,[11 48] ; [ 40 100],[15.12060302 43.87939698] ; [ 35.87939698 104.12060302],0
a7,1,0.151684,2.055236,[42 19] ; [82 59],[37.44554455 23.55445545] ; [86.55445545 54.44554455],0
u3,1,0.15775,1.99566,[19 14] ; [38 50],[15.54545455 17.45454545] ; [41.45454545 46.54545455],0
a8,1,0.190952,1.710254,[ 8 51] ; [ 10 122],[ 5.56020942 53.43979058] ; [ 12.43979058 119.56020942],0
u2,1,0.212104,1.557007,[19 14] ; [39 48],[15.95 17.05] ; [42.05 44.95],0
p6,1,0.215864,1.531656,[19 40] ; [ 33 106],[15.49494949 43.50505051] ; [ 36.50505051 102.49494949],0
r4,1,0.220915,1.498417,[48 14] ; [98 44],[44.37254902 17.62745098] ; [101.62745098  40.37254902],0
b1,1,0.225881,1.466612,[26 36] ; [47 95],[22.18627451 39.81372549] ; [50.81372549 91.18627451],0
p4,1,0.226778,1.460955,[27 34] ; [49 90],[23.18 37.82] ; [52.82 86.18],0
n5,1,0.247716,1.336138,[41 20] ; [82 58],[37.32835821 23.67164179] ; [85.67164179 54.32835821],0
n6,1,0.271977,1.206748,[46 14] ; [98 44],[42.77227723 17.22772277] ; [101.22772277  40.77227723],0
r2,1,0.295779,1.093127,[55  7] ; [117  24],[52.5320197  9.4679803] ; [119.4679803  21.5320197],0
s1,1,0.31442,1.012016,[ 4 55] ; [  5 136],[ 2.655 56.345] ; [  6.345 134.655],0
v4,1,0.332138,0.940544,[55  6] ; [120  21],[52.84653465  8.15346535] ; [122.15346535  18.84653465],0
p11,1,0.339185,0.913508,[44 18] ; [91 51],[41.02941176 20.97058824] ; [93.97058824 48.02941176],0
p5,1,0.349705,0.874526,[ 5 55] ; [  7 135],[ 3.56435644 56.43564356] ; [  8.43564356 133.56435644],0
p8,1,0.372632,0.794867,[24 35] ; [48 93],[21.24 37.76] ; [50.76 90.24],0
p2,1,0.392588,0.73091,[45 15] ; [98 44],[42.47524752 17.52475248] ; [100.52475248  41.47524752],0
a3,1,0.400329,0.707337,[28 34] ; [54 85],[25.29353234 36.70646766] ; [56.70646766 82.29353234],0
n1,1,0.412977,0.670213,[ 4 12] ; [17 30],[ 5.33333333 10.66666667] ; [15.66666667 31.33333333],0
v1,1,0.425556,0.634921,[25 35] ; [50 90],[22.5 37.5] ; [52.5 87.5],0
a1,1,0.465606,0.532385,[ 3 59] ; [  4 138],[ 2.12745098 59.87254902] ; [  4.87254902 137.12745098],0
d5,1,0.545595,0.365267,[38 23] ; [82 60],[36.0591133 24.9408867] ; [83.9408867 58.0591133],0
b3,1,0.570355,0.322089,[ 8 26] ; [21 52],[ 9.21495327 24.78504673] ; [19.78504673 53.21495327],0
b2,1,0.570355,0.322089,[ 8 26] ; [21 52],[ 9.21495327 24.78504673] ; [19.78504673 53.21495327],0
a4,1,0.572147,0.319104,[ 9 53] ; [ 25 116],[10.38423645 51.61576355] ; [ 23.61576355 117.38423645],0
p1,1,0.588846,0.292149,[ 3 57] ; [ 10 132],[ 3.86138614 56.13861386] ; [  9.13861386 132.86138614],0
b5,1,0.599063,0.276411,[36 26] ; [88 54],[37.68627451 24.31372549] ; [86.31372549 55.68627451],0
p12,1,0.628803,0.233688,[ 2 59] ; [  3 138],[ 1.50990099 59.49009901] ; [  3.49009901 137.50990099],0
u1,1,0.636269,0.223655,[ 2 60] ; [  3 139],[ 1.51960784 60.48039216] ; [  3.48039216 138.51960784],0
v2,1,0.642643,0.215302,[22 39] ; [53 81],[23.46153846 37.53846154] ; [51.53846154 82.46153846],0
n4,1,0.696225,0.152429,[37 25] ; [80 61],[35.73399015 26.26600985] ; [81.26600985 59.73399015],0
