Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,54.666047,[24 69] ; [46  5],[45.20833333 47.79166667] ; [24.79166667 26.20833333],1
s6,1,0.0,30.009438,[29 65] ; [40 11],[44.73103448 49.26896552] ; [24.26896552 26.73103448],1
s7,1,6e-06,20.576876,[15 76] ; [26 23],[26.65 64.35] ; [14.35 34.65],1
p4,1,0.002408,9.209163,[24 69] ; [26 25],[32.29166667 60.70833333] ; [17.70833333 33.29166667],0
s5,1,0.002798,8.93464,[12 83] ; [17 34],[18.86986301 76.13013699] ; [10.13013699 40.86986301],0
d4,1,0.003167,8.708772,[39 56] ; [34 17],[47.5 47.5] ; [25.5 25.5],0
s8,1,0.004748,7.973179,[17 78] ; [20 31],[24.07534247 70.92465753] ; [12.92465753 38.07534247],0
p10,1,0.004992,7.882288,[51 42] ; [40 11],[58.77083333 34.22916667] ; [32.22916667 18.77083333],0
v1,1,0.012598,6.224739,[32 61] ; [28 22],[39.02097902 53.97902098] ; [20.97902098 29.02097902],0
r4,1,0.025953,4.959124,[60 36] ; [41 10],[65.95918367 30.04081633] ; [35.04081633 15.95918367],0
d3,1,0.050575,3.822279,[33 63] ; [26 25],[38.53061224 57.46938776] ; [20.46938776 30.53061224],0
p9,1,0.056331,3.64223,[60 32] ; [41 10],[64.97902098 27.02097902] ; [36.02097902 14.97902098],0
u3,1,0.06722,3.34963,[20 35] ; [12  8],[23.46666667 31.53333333] ; [ 8.53333333 11.46666667],0
r3,1,0.067835,3.334637,[71 23] ; [45  6],[75.2 18.8] ; [40.8 10.2],0
b5,1,0.068035,3.329813,[47 49] ; [33 18],[52.24489796 43.75510204] ; [27.75510204 23.24489796],0
a3,1,0.09069,2.862085,[41 52] ; [30 21],[45.85416667 47.14583333] ; [25.14583333 25.85416667],0
s4,1,0.1077,2.587649,[11 84] ; [11 40],[14.31506849 80.68493151] ; [ 7.68493151 43.31506849],0
p2,1,0.143084,2.144479,[58 38] ; [37 14],[62.04081633 33.95918367] ; [32.95918367 18.04081633],0
v3,1,0.146395,2.109421,[22 70] ; [18 33],[25.73426573 66.26573427] ; [14.26573427 36.73426573],0
v4,1,0.153655,2.035581,[76 18] ; [45  5],[78.98611111 15.01388889] ; [42.01388889  7.98611111],0
p7,1,0.168305,1.897976,[35 57] ; [25 25],[38.87323944 53.12676056] ; [21.12676056 28.87323944],0
b2,1,0.172396,1.861984,[22 32] ; [ 9 25],[19.02272727 34.97727273] ; [11.97727273 22.02272727],0
b3,1,0.172396,1.861984,[22 32] ; [ 9 25],[19.02272727 34.97727273] ; [11.97727273 22.02272727],0
d1,1,0.174775,1.841503,[ 4 92] ; [ 5 46],[ 5.87755102 90.12244898] ; [ 3.12244898 47.87755102],0
n1,1,0.21728,1.522243,[14 21] ; [ 3 11],[12.14285714 22.85714286] ; [4.85714286 9.14285714],0
a7,1,0.224311,1.476574,[44 51] ; [29 22],[47.5 47.5] ; [25.5 25.5],0
a5,1,0.236245,1.402863,[41 55] ; [27 24],[44.40816327 51.59183673] ; [23.59183673 27.40816327],0
u2,1,0.273117,1.201024,[22 32] ; [11  9],[24.08108108 29.91891892] ; [ 8.91891892 11.08108108],0
r2,1,0.382342,0.763158,[74 21] ; [42  8],[76. 19.] ; [40. 10.],0
n4,1,0.394213,0.725907,[54 40] ; [33 18],[56.4 37.6] ; [30.6 20.4],0
p3,1,0.408598,0.682875,[24 72] ; [16 35],[26.12244898 69.87755102] ; [13.87755102 37.12244898],0
n6,1,0.409041,0.681587,[64 31] ; [37 13],[66.17241379 28.82758621] ; [34.82758621 15.17241379],0
a2,1,0.43568,0.607635,[ 6 90] ; [ 5 46],[ 7.18367347 88.81632653] ; [ 3.81632653 47.18367347],0
a8,1,0.490604,0.475201,[ 8 81] ; [ 6 41],[ 9.16176471 79.83823529] ; [ 4.83823529 42.16176471],0
b1,1,0.515521,0.422845,[43 53] ; [20 31],[41.14285714 54.85714286] ; [21.85714286 29.14285714],0
n5,1,0.531819,0.390914,[59 34] ; [35 16],[60.70833333 32.29166667] ; [33.29166667 17.70833333],0
a4,1,0.621062,0.244377,[22 73] ; [10 41],[20.82191781 74.17808219] ; [11.17808219 39.82191781],0
r1,1,0.654812,0.199887,[56 39] ; [32 19],[57.26027397 37.73972603] ; [30.73972603 20.26027397],0
s1,1,0.716301,0.132065,[ 6 88] ; [ 4 46],[ 6.52777778 87.47222222] ; [ 3.47222222 46.52777778],0
u1,1,0.727306,0.121599,[ 5 91] ; [ 2 49],[ 4.57142857 91.42857143] ; [ 2.42857143 48.57142857],0
p8,1,0.732685,0.11666,[32 61] ; [19 32],[32.9375 60.0625] ; [18.0625 32.9375],0
b4,1,0.754416,0.097858,[52 44] ; [29 22],[52.89795918 43.10204082] ; [28.10204082 22.89795918],0
