Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,3e-06,21.752738,[45 46] ; [10 60],[31.08695652 59.91304348] ; [23.91304348 46.08695652],1
p2,1,5.4e-05,16.307791,[78 12] ; [41 29],[66.9375 23.0625] ; [52.0625 17.9375],1
p8,1,8.3e-05,15.478643,[53 38] ; [19 51],[40.69565217 50.30434783] ; [31.30434783 38.69565217],1
p6,1,8.8e-05,15.380485,[29 59] ; [ 5 65],[18.93670886 69.06329114] ; [15.06329114 54.93670886],1
p11,1,0.000377,12.642628,[70 21] ; [35 35],[59.34782609 31.65217391] ; [45.65217391 24.34782609],1
p4,1,0.000605,11.761722,[52 39] ; [21 49],[41.26086957 49.73913043] ; [31.73913043 38.26086957],1
p10,1,0.003096,8.750196,[72 19] ; [39 29],[63.52830189 27.47169811] ; [47.47169811 20.52830189],0
a5,1,0.005043,7.86405,[64 27] ; [34 36],[55.39130435 35.60869565] ; [42.60869565 27.39130435],0
d5,1,0.012742,6.204642,[61 30] ; [59 11],[67.82608696 23.17391304] ; [52.17391304 17.82608696],0
n3,1,0.013753,6.069565,[20  2] ; [22 14],[15.93103448  6.06896552] ; [26.06896552  9.93103448],0
p9,1,0.02948,4.739353,[74 17] ; [45 23],[68.10691824 22.89308176] ; [50.89308176 17.10691824],0
s7,1,0.038773,4.270779,[33 51] ; [16 52],[27.07894737 56.92105263] ; [21.92105263 46.07894737],0
n1,1,0.041553,4.153309,[ 2 20] ; [12 25],[ 5.22033898 16.77966102] ; [ 8.77966102 28.22033898],0
u1,1,0.053573,3.72597,[14 77] ; [ 4 66],[10.17391304 80.82608696] ; [ 7.82608696 62.17391304],0
a3,1,0.055497,3.667082,[64 27] ; [39 31],[58.2173913 32.7826087] ; [44.7826087 25.2173913],0
b1,1,0.065083,3.402876,[36 55] ; [18 52],[30.52173913 60.47826087] ; [23.47826087 46.52173913],0
n5,1,0.07901,3.085148,[35 55] ; [18 52],[29.8125 60.1875] ; [23.1875 46.8125],0
s3,1,0.08794,2.911688,[49 40] ; [29 41],[43.66037736 45.33962264] ; [34.33962264 35.66037736],0
s2,1,0.10199,2.674141,[42 49] ; [23 46],[36.96875 54.03125] ; [28.03125 40.96875],0
u3,1,0.15286,2.043475,[14 11] ; [23  8],[16.51785714  8.48214286] ; [20.48214286 10.51785714],0
s6,1,0.167889,1.901693,[58 32] ; [37 32],[53.77358491 36.22641509] ; [41.22641509 27.77358491],0
s4,1,0.187347,1.738361,[22 69] ; [11 59],[18.65217391 72.34782609] ; [14.34782609 55.65217391],0
v1,1,0.223314,1.482947,[43 45] ; [27 42],[39.23566879 48.76433121] ; [30.76433121 38.23566879],0
r2,1,0.253638,1.303156,[82  8] ; [67  3],[83.8125  6.1875] ; [65.1875  4.8125],0
s8,1,0.257283,1.283319,[32 58] ; [19 51],[28.6875 61.3125] ; [22.3125 47.6875],0
a8,1,0.260371,1.266783,[ 6 76] ; [ 2 63],[ 4.46258503 77.53741497] ; [ 3.53741497 61.46258503],0
d3,1,0.262562,1.255198,[66 25] ; [45 25],[62.73913043 28.26086957] ; [48.26086957 21.73913043],0
p1,1,0.265993,1.237294,[ 6 83] ; [ 2 68],[ 4.47798742 84.52201258] ; [ 3.52201258 66.47798742],0
r4,1,0.277517,1.179208,[84  7] ; [61  9],[81.95652174  9.04347826] ; [63.04347826  6.95652174],0
n2,1,0.285055,1.142831,[17  5] ; [23 13],[15.17241379  6.82758621] ; [24.82758621 11.17241379],0
a4,1,0.286664,1.135222,[36 55] ; [22 48],[32.7826087 58.2173913] ; [25.2173913 44.7826087],0
p5,1,0.288223,1.127903,[ 6 85] ; [ 2 67],[ 4.55 86.45] ; [ 3.45 65.55],0
