Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v1,1,0.000281,13.189671,[43 82] ; [55 38],[56.19266055 68.80733945] ; [41.80733945 51.19266055],1
a6,1,0.000551,11.935154,[69 59] ; [74 23],[81.35111111 46.64888889] ; [61.64888889 35.35111111],1
a7,1,0.002495,9.144133,[79 49] ; [78 19],[89.31555556 38.68444444] ; [67.68444444 29.31555556],0
u1,1,0.003695,8.427702,[ 21 107] ; [32 65],[30.15111111 97.84888889] ; [22.84888889 74.15111111],0
d4,1,0.014078,6.028335,[97 31] ; [86 11],[104.10666667  23.89333333] ; [78.89333333 18.10666667],0
d2,1,0.020779,5.345207,[62 66] ; [62 35],[70.54222222 57.45777778] ; [53.45777778 43.54222222],0
d5,1,0.022597,5.199214,[95 33] ; [84 13],[101.83111111  26.16888889] ; [77.16888889 19.83111111],0
a5,1,0.024676,5.046456,[92 36] ; [82 15],[98.98666667 29.01333333] ; [75.01333333 21.98666667],0
p1,1,0.027456,4.861905,[ 14 114] ; [ 3 94],[  9.67111111 118.32888889] ; [ 7.32888889 89.67111111],0
r2,1,0.035792,4.406993,[118   9] ; [91  1],[121.20091324   5.79908676] ; [87.79908676  4.20091324],0
r3,1,0.04086,4.181794,[117  11] ; [93  2],[120.53811659   7.46188341] ; [89.46188341  5.53811659],0
a3,1,0.051608,3.788416,[96 32] ; [83 14],[101.83111111  26.16888889] ; [77.16888889 19.83111111],0
s6,1,0.057319,3.613304,[98 28] ; [85 12],[103.39910314  22.60089686] ; [79.60089686 17.39910314],0
n1,1,0.082542,3.014129,[24 15] ; [ 8 13],[20.8 18.2] ; [11.2  9.8],0
a8,1,0.104647,2.63325,[ 17 104] ; [20 68],[21.42105263 99.57894737] ; [15.57894737 72.42105263],0
s4,1,0.110524,2.546719,[40 87] ; [21 75],[34.73991031 92.26008969] ; [26.26008969 69.73991031],0
b5,1,0.11099,2.540069,[71 57] ; [64 33],[76.8 51.2] ; [58.2 38.8],0
p9,1,0.13354,2.250857,[107  21] ; [86  9],[110.78026906  17.21973094] ; [82.21973094 12.78026906],0
d1,1,0.176809,1.824247,[69 59] ; [61 36],[73.95555556 54.04444444] ; [56.04444444 40.95555556],0
n2,1,0.193832,1.68825,[28 11] ; [19  3],[30.04918033  8.95081967] ; [16.95081967  5.04918033],0
s1,1,0.200254,1.640521,[  9 118] ; [ 3 92],[  6.86486486 120.13513514] ; [ 5.13513514 89.86486486],0
s2,1,0.232233,1.427134,[87 41] ; [73 24],[91.02222222 36.97777778] ; [68.97777778 28.02222222],0
s8,1,0.240946,1.375052,[76 52] ; [65 32],[80.21333333 47.78666667] ; [60.78666667 36.21333333],0
n3,1,0.250829,1.318681,[24 15] ; [16  5],[26. 13.] ; [14.  7.],0
s5,1,0.296259,1.09096,[49 75] ; [42 48],[52.72897196 71.27102804] ; [38.27102804 51.72897196],0
r1,1,0.300013,1.074137,[99 28] ; [81 16],[102.05357143  24.94642857] ; [77.94642857 19.05357143],0
p2,1,0.303304,1.059612,[113  15] ; [81 16],[110.36444444  17.63555556] ; [83.63555556 13.36444444],0
a2,1,0.324343,0.971353,[32 96] ; [30 67],[35.27111111 92.72888889] ; [26.72888889 70.27111111],0
p7,1,0.331329,0.943696,[77 47] ; [65 30],[80.40182648 43.59817352] ; [61.59817352 33.40182648],0
p8,1,0.335418,0.927866,[71 57] ; [46 48],[67.45945946 60.54054054] ; [49.54054054 44.45945946],0
p6,1,0.354677,0.856652,[54 74] ; [46 49],[57.39910314 70.60089686] ; [42.60089686 52.39910314],0
p5,1,0.374312,0.789301,[ 18 108] ; [10 87],[ 15.8206278 110.1793722] ; [12.1793722 84.8206278],0
r4,1,0.396835,0.717895,[107  21] ; [85 12],[109.22666667  18.77333333] ; [82.77333333 14.22666667],0
