Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,59.472441,[ 93 182] ; [116  45],[131.8233945 143.1766055] ; [77.1766055 83.8233945],1
p2,1,0.0,28.685125,[185  97] ; [147  19],[208.98214286  73.01785714] ; [123.01785714  42.98214286],1
p4,1,2e-06,22.779183,[ 79 202] ; [84 82],[102.46756152 178.53243848] ; [ 60.53243848 105.46756152],1
p6,1,7.3e-05,15.738365,[ 52 228] ; [ 59 108],[ 69.53020134 210.46979866] ; [ 41.46979866 125.53020134],1
p11,1,0.0008,11.24234,[187  96] ; [135  32],[202.50222222  80.49777778] ; [119.49777778  47.50222222],1
p10,1,0.001903,9.641286,[186  92] ; [133  32],[200.18510158  77.81489842] ; [118.81489842  46.18510158],0
v1,1,0.002699,9.000602,[110 168] ; [88 74],[125.1 152.9] ; [72.9 89.1],0
p9,1,0.004463,8.085027,[199  79] ; [137  27],[211.33031674  66.66968326] ; [124.66968326  39.33031674],0
p5,1,0.008334,6.960338,[  8 273] ; [ 14 152],[ 13.82997763 267.17002237] ; [  8.17002237 157.82997763],0
a7,1,0.013284,6.130918,[186  95] ; [129  38],[197.578125  83.421875] ; [117.421875  49.578125],0
v4,1,0.02522,5.008703,[260  21] ; [161   4],[265.24887892  15.75112108] ; [155.75112108   9.24887892],0
p1,1,0.025389,4.997156,[ 10 272] ; [ 14 151],[ 15.1409396 266.8590604] ; [  8.8590604 156.1409396],0
s6,1,0.030307,4.691777,[156 124] ; [106  54],[166.72727273 113.27272727] ; [95.27272727 64.72727273],0
a4,1,0.033406,4.524832,[127 154] ; [ 58 108],[116.29753915 164.70246085] ; [68.70246085 97.29753915],0
n2,1,0.034289,4.480215,[72 32] ; [33  5],[76.90140845 27.09859155] ; [28.09859155  9.90140845],0
s8,1,0.049127,3.871024,[ 88 194] ; [67 99],[ 97.56696429 184.43303571] ; [ 57.43303571 108.56696429],0
a2,1,0.049199,3.868551,[ 64 219] ; [ 25 142],[ 55.97111111 227.02888889] ; [ 33.02888889 133.97111111],0
n6,1,0.055578,3.664652,[215  68] ; [138  27],[222.98883929  60.01116071] ; [130.01116071  34.98883929],0
u1,1,0.106955,2.59865,[ 40 243] ; [ 15 152],[ 34.58888889 248.41111111] ; [ 20.41111111 146.58888889],0
v3,1,0.119814,2.419746,[ 81 189] ; [ 60 101],[ 88.32946636 181.67053364] ; [ 52.67053364 108.32946636],0
d2,1,0.126073,2.340203,[131 148] ; [ 66 101],[123.23542601 155.76457399] ; [73.76457399 93.23542601],0
s7,1,0.12616,2.339133,[100 172] ; [72 91],[107.54942529 164.45057471] ; [64.45057471 98.54942529],0
r4,1,0.130178,2.290376,[244  39] ; [152  15],[249.04  33.96] ; [146.96  20.04],0
n5,1,0.130771,2.283323,[185  96] ; [120  45],[192.16367713  88.83632287] ; [112.83632287  52.16367713],0
s2,1,0.133762,2.24829,[122 158] ; [84 81],[129.61797753 150.38202247] ; [76.38202247 88.61797753],0
s5,1,0.139613,2.182221,[ 67 206] ; [ 50 111],[ 73.59677419 199.40322581] ; [ 43.40322581 117.59677419],0
a1,1,0.182035,1.780935,[ 14 269] ; [  4 163],[ 11.32 271.68] ; [  6.68 160.32],0
a6,1,0.182172,1.779815,[193  89] ; [104  63],[186.53452116  95.46547884] ; [110.46547884  56.53452116],0
a5,1,0.256804,1.285904,[180 103] ; [115  52],[185.52222222  97.47777778] ; [109.47777778  57.52222222],0
d5,1,0.339548,0.912136,[211  70] ; [132  35],[215.140625  65.859375] ; [127.859375  39.140625],0
a8,1,0.342233,0.902049,[ 31 232] ; [ 23 130],[ 34.13942308 228.86057692] ; [ 19.86057692 133.13942308],0
a3,1,0.347619,0.88213,[189  93] ; [104  62],[184.43303571  97.56696429] ; [108.56696429  57.43303571],0
n1,1,0.354392,0.857667,[38 64] ; [17 20],[40.35971223 61.64028777] ; [14.64028777 22.35971223],0
b4,1,0.375168,0.786476,[168 115] ; [92 75],[163.51111111 119.48888889] ; [96.48888889 70.51111111],0
u2,1,0.410302,0.677924,[50 42] ; [30 33],[47.48387097 44.51612903] ; [32.51612903 30.48387097],0
n4,1,0.458636,0.549221,[191  91] ; [118  48],[194.50446429  87.49553571] ; [114.49553571  51.50446429],0
d3,1,0.493874,0.468075,[184  96] ; [115  52],[187.29306488  92.70693512] ; [111.70693512  55.29306488],0
d1,1,0.504259,0.445961,[145 138] ; [91 76],[148.41777778 134.58222222] ; [87.58222222 79.41777778],0
u3,1,0.509948,0.434174,[53 40] ; [32 30],[51. 42.] ; [34. 28.],0
s4,1,0.515869,0.422144,[ 48 233] ; [ 24 139],[ 45.56756757 235.43243243] ; [ 26.43243243 136.56756757],0
v2,1,0.551417,0.354785,[126 142] ; [79 79],[128.96713615 139.03286385] ; [76.03286385 81.96713615],0
d4,1,0.55143,0.354762,[218  62] ; [134  33],[220.49217002  59.50782998] ; [131.50782998  35.49217002],0
b5,1,0.609615,0.260736,[178 105] ; [101  66],[175.46 107.54] ; [103.54  63.46],0
p12,1,0.617218,0.249798,[ 13 268] ; [  6 159],[ 11.97085202 269.02914798] ; [  7.02914798 157.97085202],0
r1,1,0.620422,0.245274,[220  62] ; [132  33],[222.06711409  59.93288591] ; [129.93288591  35.06711409],0
r3,1,0.633585,0.22723,[260  22] ; [156  11],[261.27394209  20.72605791] ; [154.72605791  12.27394209],0
n3,1,0.688195,0.161046,[68 34] ; [26 11],[68.97841727 33.02158273] ; [25.02158273 11.97841727],0
b2,1,0.721493,0.127067,[ 57 105] ; [30 61],[ 55.70750988 106.29249012] ; [31.29249012 59.70750988],0
b3,1,0.721493,0.127067,[ 57 105] ; [30 61],[ 55.70750988 106.29249012] ; [31.29249012 59.70750988],0
b1,1,0.830188,0.045993,[ 96 187] ; [ 55 112],[ 94.96222222 188.03777778] ; [ 56.03777778 110.96222222],0
s1,1,0.878844,0.023236,[ 11 266] ; [  7 157],[ 11.30612245 265.69387755] ; [  6.69387755 157.30612245],0
s3,1,0.97929,0.000674,[149 131] ; [86 76],[148.86877828 131.13122172] ; [86.13122172 75.86877828],0
u4,1,0.981671,0.000528,[  5 278] ; [  3 164],[  5.03111111 277.96888889] ; [  2.96888889 164.03111111],0
