Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,77.646148,[ 44 120] ; [188  79],[88.27842227 75.72157773] ; [143.72157773 123.27842227],1
p8,1,0.0,54.430278,[ 50 109] ; [181  84],[86.625 72.375] ; [144.375 120.625],1
p6,1,0.0,42.928145,[ 30 129] ; [134 129],[61.79146919 97.20853081] ; [102.20853081 160.79146919],1
n5,1,0.0,25.762611,[99 63] ; [221  45],[121.12149533  40.87850467] ; [198.87850467  67.12149533],1
p2,1,0.0,25.455634,[119  46] ; [242  25],[137.88194444  27.11805556] ; [223.11805556  43.88194444],1
p5,1,3e-06,21.838196,[  4 161] ; [ 46 221],[ 19.09722222 145.90277778] ; [ 30.90277778 236.09722222],1
p7,1,8e-06,19.998178,[85 74] ; [197  67],[106.  53.] ; [176.  88.],1
s6,1,4.8e-05,16.524267,[94 68] ; [201  61],[112.71226415  49.28773585] ; [182.28773585  79.71226415],1
a5,1,0.000448,12.318699,[118  47] ; [228  39],[132.15277778  32.84722222] ; [213.84722222  53.15277778],1
r4,1,0.000476,12.20562,[139  26] ; [252  15],[149.34027778  15.65972222] ; [241.65972222  25.34027778],1
d1,1,0.00073,11.410209,[106  59] ; [211  56],[121.07638889  43.92361111] ; [195.92361111  71.07638889],1
p9,1,0.001034,10.7662,[126  34] ; [239  26],[137.41176471  22.58823529] ; [227.58823529  37.41176471],0
u1,1,0.001495,10.084897,[ 24 141] ; [ 74 193],[ 37.43055556 127.56944444] ; [ 60.56944444 206.43055556],0
p10,1,0.001573,9.991534,[122  39] ; [233  33],[133.85245902  27.14754098] ; [221.14754098  44.85245902],0
n4,1,0.001852,9.691182,[117  47] ; [224  43],[129.75406032  34.24593968] ; [211.24593968  55.75406032],0
p12,1,0.002818,8.921662,[  7 156] ; [ 35 232],[ 15.92093023 147.07906977] ; [ 26.07906977 240.92093023],0
p11,1,0.002867,8.890109,[121  44] ; [227  40],[132.91666667  32.08333333] ; [215.08333333  51.91666667],0
d3,1,0.003307,8.629914,[116  49] ; [220  47],[128.33333333  36.66666667] ; [207.66666667  59.33333333],0
s7,1,0.003537,8.507632,[72 88] ; [151 102],[86.39225182 73.60774818] ; [136.60774818 116.39225182],0
v1,1,0.004564,8.044567,[92 68] ; [186  76],[105.4028436  54.5971564] ; [172.5971564  89.4028436],0
n6,1,0.005686,7.647208,[130  33] ; [236  28],[139.71428571  23.28571429] ; [226.28571429  37.71428571],0
s2,1,0.008851,6.85269,[76 88] ; [156 107],[89.10538642 74.89461358] ; [142.89461358 120.10538642],0
a2,1,0.008892,6.844384,[ 34 131] ; [ 86 181],[ 45.83333333 119.16666667] ; [ 74.16666667 192.83333333],0
s5,1,0.011626,6.367048,[ 45 109] ; [107 150],[56.95377129 97.04622871] ; [ 95.04622871 161.95377129],0
d2,1,0.013083,6.157798,[81 84] ; [163 103],[93.41067285 71.58932715] ; [150.58932715 115.41067285],0
d5,1,0.014097,6.025945,[143  22] ; [250  17],[150.10416667  14.89583333] ; [242.89583333  24.10416667],0
s8,1,0.015454,5.86399,[68 97] ; [140 123],[80.18691589 84.81308411] ; [127.81308411 135.18691589],0
r1,1,0.060487,3.523985,[132  33] ; [230  35],[138.90697674  26.09302326] ; [223.09302326  41.90697674],0
p1,1,0.108132,2.581308,[  8 157] ; [ 24 242],[ 12.25058005 152.74941995] ; [ 19.74941995 246.25058005],0
a7,1,0.126935,2.329595,[119  46] ; [209  57],[125.56844548  39.43155452] ; [202.43155452  63.56844548],0
a4,1,0.160888,1.965862,[76 89] ; [141 125],[83.07424594 81.92575406] ; [133.92575406 132.07424594],0
s3,1,0.191302,1.707559,[85 78] ; [153 108],[91.49528302 71.50471698] ; [146.50471698 114.49528302],0
u3,1,0.210378,1.568826,[18 18] ; [36 21],[20.90322581 15.09677419] ; [33.09677419 23.90322581],0
v3,1,0.214368,1.541677,[83 78] ; [149 109],[89.14558473 71.85441527] ; [142.85441527 115.14558473],0
v4,1,0.322623,0.978283,[152  11] ; [253  12],[154.24065421   8.75934579] ; [250.75934579  14.24065421],0
u4,1,0.340043,0.91027,[  3 162] ; [  9 258],[  4.58333333 160.41666667] ; [  7.41666667 259.58333333],0
u2,1,0.408543,0.683036,[17 17] ; [33 23],[18.88888889 15.11111111] ; [31.11111111 24.88888889],0
n1,1,0.440798,0.594204,[12 30] ; [16 28],[13.6744186 28.3255814] ; [14.3255814 29.6744186],0
a6,1,0.444959,0.583461,[111  53] ; [190  77],[114.53364269  49.46635731] ; [186.46635731  80.53364269],0
b1,1,0.460743,0.544089,[ 62 103] ; [ 91 176],[ 58.4375 106.5625] ; [ 94.5625 172.4375],0
n2,1,0.464863,0.534161,[30 13] ; [33 10],[31.5 11.5] ; [31.5 11.5],0
b4,1,0.471492,0.518478,[104  61] ; [159 108],[100.45138889  64.54861111] ; [162.54861111 104.45138889],0
n3,1,0.585096,0.298069,[30 13] ; [33 11],[31.13793103 11.86206897] ; [31.86206897 12.13793103],0
s1,1,0.595462,0.281894,[  5 156] ; [  6 259],[  4.157277 156.842723] ; [  6.842723 258.157277],0
b2,1,0.645829,0.2112,[38 54] ; [ 68 109],[36.2527881 55.7472119] ; [ 69.7472119 107.2527881],0
b3,1,0.645829,0.2112,[38 54] ; [ 68 109],[36.2527881 55.7472119] ; [ 69.7472119 107.2527881],0
s4,1,0.656814,0.197417,[ 27 138] ; [ 39 225],[ 25.38461538 139.61538462] ; [ 40.61538462 223.38461538],0
a8,1,0.665464,0.186953,[ 25 125] ; [ 35 198],[ 23.49869452 126.50130548] ; [ 36.50130548 196.49869452],0
a1,1,0.670154,0.181423,[ 10 155] ; [ 19 248],[ 11.07638889 153.92361111] ; [ 17.92361111 249.07638889],0
b5,1,0.674758,0.176087,[101  64] ; [158 109],[98.92361111 66.07638889] ; [160.07638889 106.92361111],0
r2,1,0.770641,0.084993,[152   8] ; [250  15],[151.34117647   8.65882353] ; [250.65882353  14.34117647],0
r3,1,0.910067,0.012759,[159   4] ; [259   7],[158.82051282   4.17948718] ; [259.17948718   6.82051282],0
a3,1,0.998655,3e-06,[129  35] ; [210  57],[128.99303944  35.00696056] ; [210.00696056  56.99303944],0
