Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.000235,13.525344,[95  2] ; [52 12],[88.56521739  8.43478261] ; [58.43478261  5.56521739],1
v4,1,0.002675,9.016895,[91  5] ; [50 13],[85.13207547 10.86792453] ; [55.86792453  7.13207547],0
b1,1,0.005282,7.780284,[33 64] ; [36 28],[41.57142857 55.42857143] ; [27.42857143 36.57142857],0
p10,1,0.020417,5.375864,[60 35] ; [28 35],[52.91139241 42.08860759] ; [35.08860759 27.91139241],0
u2,1,0.028979,4.768831,[17 17] ; [16  4],[20.77777778 13.22222222] ; [12.22222222  7.77777778],0
v2,1,0.034807,4.454626,[51 42] ; [22 37],[44.66447368 48.33552632] ; [28.33552632 30.66447368],0
p9,1,0.042699,4.10728,[65 28] ; [34 29],[59.01923077 33.98076923] ; [39.98076923 23.01923077],0
r4,1,0.0428,4.103269,[80 17] ; [44 20],[74.70807453 22.29192547] ; [49.29192547 14.70807453],0
p11,1,0.051643,3.787295,[62 35] ; [31 33],[56.0310559 40.9689441] ; [36.9689441 27.0310559],0
p7,1,0.068355,3.322087,[41 56] ; [18 46],[35.54658385 61.45341615] ; [23.45341615 40.54658385],0
p6,1,0.079621,3.072613,[23 73] ; [ 8 55],[18.71698113 77.28301887] ; [12.28301887 50.71698113],0
p3,1,0.080577,3.053223,[23 74] ; [23 40],[27.8875 69.1125] ; [18.1125 44.8875],0
p1,1,0.084529,2.975592,[ 3 94] ; [ 6 57],[ 5.45625 91.54375] ; [ 3.54375 59.45625],0
r2,1,0.087183,2.925628,[87  8] ; [52 11],[83.57594937 11.42405063] ; [55.42405063  7.57594937],0
a8,1,0.095596,2.777522,[10 83] ; [ 2 58],[ 7.29411765 85.70588235] ; [ 4.70588235 55.29411765],0
p2,1,0.109066,2.56771,[68 29] ; [37 27],[63.26086957 33.73913043] ; [41.73913043 22.26086957],0
s6,1,0.111587,2.531599,[52 44] ; [26 37],[47.09433962 48.90566038] ; [30.90566038 32.09433962],0
a7,1,0.123451,2.372985,[71 25] ; [40 24],[66.6 29.4] ; [44.4 19.6],0
s5,1,0.15343,2.037813,[28 66] ; [11 46],[24.2781457 69.7218543] ; [14.7218543 42.2781457],0
d3,1,0.174128,1.847042,[67 29] ; [38 26],[63. 33.] ; [42. 22.],0
s1,1,0.177435,1.81898,[ 3 94] ; [ 5 59],[ 4.81987578 92.18012422] ; [ 3.18012422 60.81987578],0
u3,1,0.188205,1.731617,[20 14] ; [16  5],[22.25454545 11.74545455] ; [13.74545455  7.25454545],0
v1,1,0.221674,1.493499,[30 62] ; [27 37],[33.61538462 58.38461538] ; [23.38461538 40.61538462],0
a5,1,0.235184,1.409234,[53 44] ; [41 23],[56.63354037 40.36645963] ; [37.36645963 26.63354037],0
u1,1,0.34098,0.906743,[14 83] ; [ 6 58],[12.04968944 84.95031056] ; [ 7.95031056 56.04968944],0
n3,1,0.360758,0.835253,[24  7] ; [18  9],[22.44827586  8.55172414] ; [19.55172414  7.44827586],0
a4,1,0.365449,0.819081,[37 60] ; [29 35],[39.76397516 57.23602484] ; [26.23602484 37.76397516],0
a6,1,0.399738,0.709115,[61 36] ; [36 28],[58.44099379 38.55900621] ; [38.55900621 25.44099379],0
b5,1,0.435953,0.606912,[62 35] ; [37 27],[59.64596273 37.35403727] ; [39.35403727 24.64596273],0
s7,1,0.487181,0.482746,[32 62] ; [16 40],[30.08 63.92] ; [17.92 38.08],0
r1,1,0.502294,0.450086,[66 31] ; [46 17],[67.9 29.1] ; [44.1 18.9],0
s2,1,0.546214,0.364144,[41 56] ; [24 40],[39.16149068 57.83850932] ; [25.83850932 38.16149068],0
n2,1,0.562002,0.33625,[20 11] ; [16 12],[18.91525424 12.08474576] ; [17.08474576 10.91525424],0
