Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p11,1,0.0,36.402855,[25 40] ; [130  33],[44.18859649 20.81140351] ; [110.81140351  52.18859649],1
p10,1,1e-05,19.425129,[26 38] ; [116  45],[40.39111111 23.60888889] ; [101.60888889  59.39111111],1
v4,1,1.6e-05,18.65748,[44 21] ; [148  15],[54.73684211 10.26315789] ; [137.26315789  25.73684211],1
n5,1,3.4e-05,17.174881,[27 38] ; [115  47],[40.66079295 24.33920705] ; [101.33920705  60.66079295],1
r3,1,5.5e-05,16.281728,[45 20] ; [146  15],[54.93362832 10.06637168] ; [136.06637168  24.93362832],1
p9,1,0.0003,13.071379,[33 31] ; [122  38],[44.28571429 19.71428571] ; [110.71428571  49.28571429],1
s6,1,0.000333,12.876719,[15 50] ; [79 82],[27.03539823 37.96460177] ; [66.96460177 94.03539823],1
r4,1,0.001432,10.163888,[39 26] ; [131  32],[48.46491228 16.53508772] ; [121.53508772  41.46491228],0
p2,1,0.004105,8.236799,[31 34] ; [111  52],[40.48245614 24.51754386] ; [101.51754386  61.48245614],0
a1,1,0.006598,7.379339,[ 8 57] ; [  5 158],[ 3.70614035 61.29385965] ; [  9.29385965 153.70614035],0
n4,1,0.01433,5.997047,[33 32] ; [111  52],[41.05263158 23.94736842] ; [102.94736842  60.05263158],0
n2,1,0.028766,4.781547,[16 14] ; [37 11],[20.38461538  9.61538462] ; [32.61538462 15.38461538],0
d3,1,0.039583,4.235669,[31 34] ; [102  61],[37.91666667 27.08333333] ; [95.08333333 67.91666667],0
b1,1,0.05333,3.733563,[30 35] ; [ 53 110],[23.6622807 41.3377193] ; [ 59.3377193 103.6622807],0
v1,1,0.059713,3.545352,[18 46] ; [67 94],[24.17777778 39.82222222] ; [ 60.82222222 100.17777778],0
s4,1,0.061619,3.493253,[ 5 60] ; [ 28 133],[ 9.49115044 55.50884956] ; [ 23.50884956 137.49115044],0
s5,1,0.074292,3.185549,[ 6 55] ; [ 31 124],[10.44907407 50.55092593] ; [ 26.55092593 128.44907407],0
p12,1,0.086891,2.931044,[ 1 64] ; [ 12 151],[ 3.70614035 61.29385965] ; [  9.29385965 153.70614035],0
s1,1,0.0873,2.923472,[ 4 60] ; [  3 158],[ 1.99111111 62.00888889] ; [  5.00888889 155.99111111],0
p4,1,0.10406,2.642195,[16 49] ; [ 58 104],[21.18942731 43.81057269] ; [ 52.81057269 109.18942731],0
p8,1,0.15029,2.069301,[10 55] ; [ 39 123],[14.030837 50.969163] ; [ 34.969163 127.030837],0
v2,1,0.168065,1.900117,[22 40] ; [70 83],[26.53023256 35.46976744] ; [65.46976744 87.53023256],0
p5,1,0.184883,1.757933,[ 1 64] ; [  9 154],[ 2.85087719 62.14912281] ; [  7.14912281 155.85087719],0
u1,1,0.199604,1.64527,[ 3 62] ; [ 16 147],[ 5.41666667 59.58333333] ; [ 13.58333333 149.41666667],0
b5,1,0.210505,1.56795,[34 31] ; [100  63],[38.20175439 26.79824561] ; [95.79824561 67.20175439],0
p1,1,0.233342,1.420375,[ 8 57] ; [ 12 151],[ 5.70175439 59.29824561] ; [ 14.29824561 148.70175439],0
a6,1,0.244578,1.354012,[39 26] ; [111  52],[42.76315789 22.23684211] ; [107.23684211  55.76315789],0
n3,1,0.313159,1.017307,[16 13] ; [32 16],[18.07792208 10.92207792] ; [29.92207792 18.07792208],0
p6,1,0.316144,1.004831,[ 4 60] ; [ 17 144],[ 5.97333333 58.02666667] ; [ 15.02666667 145.97333333],0
d1,1,0.32139,0.98328,[26 39] ; [77 86],[29.36403509 35.63596491] ; [73.63596491 89.36403509],0
s8,1,0.369976,0.803746,[ 7 58] ; [ 25 138],[ 9.12280702 55.87719298] ; [ 22.87719298 140.12280702],0
a7,1,0.397868,0.714759,[42 23] ; [114  48],[44.66960352 20.33039648] ; [111.33039648  50.66960352],0
a3,1,0.439745,0.596948,[38 26] ; [87 75],[35.39823009 28.60176991] ; [89.60176991 72.39823009],0
p3,1,0.440869,0.59402,[13 51] ; [ 41 122],[15.2246696 48.7753304] ; [ 38.7753304 124.2246696],0
a5,1,0.537775,0.37968,[37 28] ; [100  63],[39.05701754 25.94298246] ; [97.94298246 65.05701754],0
u2,1,0.539595,0.376292,[12 15] ; [39 37],[13.36893204 13.63106796] ; [37.63106796 38.36893204],0
d4,1,0.544661,0.366969,[46 19] ; [121  41],[47.81938326 17.18061674] ; [119.18061674  42.81938326],0
r1,1,0.592806,0.285984,[40 24] ; [108  55],[41.72687225 22.27312775] ; [106.27312775  56.72687225],0
d2,1,0.596141,0.280855,[27 38] ; [60 99],[25.24553571 39.75446429] ; [61.75446429 97.24553571],0
r2,1,0.619882,0.246034,[55  9] ; [144  19],[56.10572687  7.89427313] ; [142.89427313  20.10572687],0
s2,1,0.653066,0.202057,[15 50] ; [ 41 117],[16.32286996 48.67713004] ; [ 39.67713004 118.32286996],0
n1,1,0.682045,0.167833,[11 18] ; [16 32],[10.16883117 18.83116883] ; [16.83116883 31.16883117],0
a8,1,0.774666,0.081955,[ 5 58] ; [ 14 139],[ 5.54166667 57.45833333] ; [ 13.45833333 139.54166667],0
u3,1,0.777342,0.079967,[13 14] ; [39 37],[13.63106796 13.36893204] ; [38.36893204 37.63106796],0
a2,1,0.810466,0.057516,[ 8 57] ; [ 22 141],[ 8.55263158 56.44736842] ; [ 21.44736842 141.55263158],0
b2,1,0.822706,0.050205,[14 22] ; [29 50],[13.46086957 22.53913043] ; [29.53913043 49.46086957],0
b3,1,0.822706,0.050205,[14 22] ; [29 50],[13.46086957 22.53913043] ; [29.53913043 49.46086957],0
d5,1,0.843911,0.038767,[45 20] ; [115  48],[45.61403509 19.38596491] ; [114.38596491  48.61403509],0
u4,1,0.852187,0.034718,[ 1 64] ; [  2 161],[ 0.85526316 64.14473684] ; [  2.14473684 160.85526316],0
v3,1,0.862725,0.029897,[16 45] ; [ 43 114],[16.50917431 44.49082569] ; [ 42.49082569 114.50917431],0
a4,1,0.892155,0.018381,[24 41] ; [ 61 100],[24.44690265 40.55309735] ; [ 60.55309735 100.44690265],0
b4,1,0.917992,0.010602,[41 24] ; [104  59],[41.3377193 23.6622807] ; [103.6622807  59.3377193],0
s3,1,0.987584,0.000242,[21 43] ; [ 52 107],[20.95067265 43.04932735] ; [ 52.04932735 106.95067265],0
