Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v1,1,4e-06,21.279517,[35 27] ; [23 84],[21.27810651 40.72189349] ; [36.72189349 70.27810651],1
v3,1,0.002743,8.97094,[23 37] ; [18 86],[15. 45.] ; [26. 78.],0
d3,1,0.013101,6.155457,[45 19] ; [54 52],[37.27058824 26.72941176] ; [61.72941176 44.27058824],0
d1,1,0.013253,6.135039,[37 27] ; [41 66],[29.19298246 34.80701754] ; [48.80701754 58.19298246],0
r3,1,0.016899,5.706818,[57  7] ; [79 28],[50.9005848 13.0994152] ; [85.0994152 21.9005848],0
p8,1,0.022598,5.199178,[26 37] ; [26 80],[19.38461538 43.61538462] ; [32.61538462 73.38461538],0
d4,1,0.023863,5.104596,[51 13] ; [67 39],[44.42352941 19.57647059] ; [73.57647059 32.42352941],0
n5,1,0.030801,4.664024,[28 36] ; [65 42],[34.80701754 29.19298246] ; [58.19298246 48.80701754],0
d5,1,0.041914,4.138685,[50 14] ; [67 39],[44.04705882 19.95294118] ; [72.95294118 33.04705882],0
p11,1,0.049614,3.854462,[35 29] ; [42 65],[28.81871345 35.18128655] ; [48.18128655 58.81871345],0
n3,1,0.050104,3.837959,[16  5] ; [25 24],[12.3  8.7] ; [28.7 20.3],0
a7,1,0.051903,3.778889,[46 18] ; [61 46],[40.04678363 23.95321637] ; [66.95321637 40.04678363],0
a6,1,0.05403,3.711761,[44 20] ; [57 49],[38.02352941 25.97647059] ; [62.97647059 43.02352941],0
p4,1,0.05541,3.669719,[28 35] ; [32 75],[22.23529412 40.76470588] ; [37.76470588 69.23529412],0
s6,1,0.073152,3.21084,[31 33] ; [37 70],[25.4502924 38.5497076] ; [42.5497076 64.4502924],0
v4,1,0.082911,3.0069,[55  9] ; [80 27],[50.52631579 13.47368421] ; [84.47368421 22.52631579],0
p2,1,0.089106,2.890455,[42 22] ; [56 51],[36.67836257 27.32163743] ; [61.32163743 45.67836257],0
s4,1,0.108693,2.57312,[ 4 60] ; [15 90],[ 7.19526627 56.80473373] ; [11.80473373 93.19526627],0
s1,1,0.119711,2.421098,[ 2 62] ; [10 96],[ 4.51764706 59.48235294] ; [ 7.48235294 98.51764706],0
n2,1,0.12609,2.34,[14  6] ; [26 26],[11.11111111  8.88888889] ; [28.88888889 23.11111111],0
u4,1,0.131894,2.270072,[ 4 60] ; [  2 105],[ 2.24561404 61.75438596] ; [  3.75438596 103.24561404],0
p6,1,0.159204,1.981767,[17 43] ; [20 86],[13.37349398 46.62650602] ; [23.62650602 82.37349398],0
p1,1,0.168263,1.898349,[ 2 62] ; [ 9 97],[ 4.14117647 59.85882353] ; [ 6.85882353 99.14117647],0
s7,1,0.177693,1.816815,[19 43] ; [21 78],[15.40372671 46.59627329] ; [24.59627329 74.40372671],0
n6,1,0.181005,1.789352,[44 20] ; [62 44],[39.90588235 24.09411765] ; [66.09411765 39.90588235],0
s2,1,0.192167,1.700923,[20 43] ; [24 82],[16.40236686 46.59763314] ; [27.59763314 78.40236686],0
