Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,60.160064,[87 38] ; [ 1 44],[64.70588235 60.29411765] ; [23.29411765 21.70588235],1
d5,1,0.0,44.074074,[105  20] ; [14 31],[87.5 37.5] ; [31.5 13.5],1
d3,1,0.0,33.115541,[87 38] ; [ 9 36],[70.58823529 54.41176471] ; [25.41176471 19.58823529],1
a4,1,0.000172,14.113208,[66 58] ; [ 9 35],[55.35714286 68.64285714] ; [19.64285714 24.35714286],1
d2,1,0.000363,12.712952,[71 52] ; [12 33],[60.76785714 62.23214286] ; [22.23214286 22.76785714],1
a2,1,0.004006,8.280998,[30 95] ; [ 2 43],[ 23.52941176 101.47058824] ; [ 8.47058824 36.52941176],0
a5,1,0.004424,8.100887,[88 37] ; [21 24],[80.14705882 44.85294118] ; [28.85294118 16.14705882],0
a3,1,0.009375,6.749967,[87 38] ; [21 23],[79.8816568 45.1183432] ; [28.1183432 15.8816568],0
v2,1,0.010886,6.483819,[64 55] ; [13 29],[56.91304348 62.08695652] ; [20.08695652 21.91304348],0
r3,1,0.013443,6.109829,[111  14] ; [33 12],[105.88235294  19.11764706] ; [38.11764706  6.88235294],0
s7,1,0.020651,5.355973,[52 66] ; [10 32],[45.725 72.275] ; [16.275 25.725],0
a7,1,0.025832,4.967222,[82 43] ; [21 24],[75.73529412 49.26470588] ; [27.26470588 17.73529412],0
r1,1,0.030719,4.668604,[96 29] ; [27 18],[90.44117647 34.55882353] ; [32.55882353 12.44117647],0
s1,1,0.034318,4.478806,[  7 117] ; [ 7 37],[ 10.33333333 113.66666667] ; [ 3.66666667 40.33333333],0
u2,1,0.046162,3.975666,[22 15] ; [ 8 16],[18.19672131 18.80327869] ; [11.80327869 12.19672131],0
p1,1,0.063343,3.447608,[  8 117] ; [ 7 38],[ 11.02941176 113.97058824] ; [ 3.97058824 41.02941176],0
n5,1,0.124211,2.3634,[75 49] ; [33 12],[79.24260355 44.75739645] ; [28.75739645 16.24260355],0
s8,1,0.124211,2.3634,[49 75] ; [12 33],[44.75739645 79.24260355] ; [16.24260355 28.75739645],0
s5,1,0.145238,2.121565,[36 81] ; [ 8 34],[32.37735849 84.62264151] ; [11.62264151 30.37735849],0
n3,1,0.2107,1.566612,[29 21] ; [10  3],[30.95238095 19.04761905] ; [8.04761905 4.95238095],0
n6,1,0.214141,1.543205,[92 32] ; [29 16],[88.78106509 35.21893491] ; [32.21893491 12.78106509],0
v4,1,0.259634,1.270707,[111  14] ; [37  8],[108.82352941  16.17647059] ; [39.17647059  5.82352941],0
r4,1,0.260628,1.265419,[104  21] ; [34 11],[101.47058824  23.52941176] ; [36.52941176  8.47058824],0
s3,1,0.264763,1.243681,[60 65] ; [16 26],[56.88622754 68.11377246] ; [19.11377246 22.88622754],0
b5,1,0.300765,1.070799,[75 50] ; [23 22],[72.05882353 52.94117647] ; [25.94117647 19.05882353],0
p8,1,0.322943,0.976991,[27 98] ; [13 32],[29.41176471 95.58823529] ; [10.58823529 34.41176471],0
s2,1,0.385609,0.752744,[56 69] ; [16 27],[53.57142857 71.42857143] ; [18.42857143 24.57142857],0
p4,1,0.410254,0.678064,[41 82] ; [12 33],[38.80357143 84.19642857] ; [14.19642857 30.80357143],0
p10,1,0.41512,0.66409,[73 50] ; [23 21],[70.70658683 52.29341317] ; [25.29341317 18.70658683],0
s6,1,0.428997,0.625537,[70 53] ; [22 22],[67.76047904 55.23952096] ; [24.23952096 19.76047904],0
p12,1,0.449902,0.5709,[  7 117] ; [ 4 41],[  8.07100592 115.92899408] ; [ 2.92899408 42.07100592],0
b4,1,0.452212,0.565103,[72 53] ; [23 22],[69.85294118 55.14705882] ; [25.14705882 19.85294118],0
a8,1,0.459962,0.545988,[  7 113] ; [ 4 40],[  8.04878049 111.95121951] ; [ 2.95121951 41.04878049],0
v1,1,0.562751,0.334964,[47 76] ; [19 25],[48.61077844 74.38922156] ; [17.38922156 26.61077844],0
s4,1,0.631168,0.23048,[26 97] ; [ 8 37],[24.89285714 98.10714286] ; [ 9.10714286 35.89285714],0
n2,1,0.737945,0.111941,[37 15] ; [10  5],[36.47761194 15.52238806] ; [10.52238806  4.47761194],0
p9,1,0.743589,0.106997,[75 48] ; [25 18],[74.09638554 48.90361446] ; [25.90361446 17.09638554],0
n1,1,0.744502,0.106209,[23 28] ; [7 7],[23.53846154 27.46153846] ; [6.46153846 7.53846154],0
b1,1,0.774242,0.082272,[58 67] ; [22 23],[58.82352941 66.17647059] ; [21.17647059 23.82352941],0
p11,1,0.812205,0.056445,[72 53] ; [25 20],[71.32352941 53.67647059] ; [25.67647059 19.32352941],0
n4,1,0.821542,0.050878,[81 44] ; [30 15],[81.61764706 43.38235294] ; [29.38235294 15.61764706],0
v3,1,0.827615,0.04742,[41 75] ; [16 27],[41.58490566 74.41509434] ; [15.41509434 27.58490566],0
p3,1,0.835493,0.043123,[41 84] ; [14 31],[40.44117647 84.55882353] ; [14.55882353 30.44117647],0
p6,1,0.860251,0.030995,[26 98] ; [10 35],[26.41420118 97.58579882] ; [ 9.58579882 35.41420118],0
b3,1,0.866262,0.028361,[30 50] ; [10 18],[29.62962963 50.37037037] ; [10.37037037 17.62962963],0
b2,1,0.866262,0.028361,[30 50] ; [10 18],[29.62962963 50.37037037] ; [10.37037037 17.62962963],0
p7,1,0.959704,0.002553,[38 83] ; [14 30],[38.13333333 82.86666667] ; [13.86666667 30.13333333],0
u3,1,0.972806,0.001162,[22 16] ; [14 10],[22.06451613 15.93548387] ; [13.93548387 10.06451613],0
a1,1,0.985617,0.000325,[ 11 114] ; [ 4 41],[ 11.02941176 113.97058824] ; [ 3.97058824 41.02941176],0
p5,1,0.989879,0.000161,[  8 113] ; [ 3 42],[  8.01807229 112.98192771] ; [ 2.98192771 42.01807229],0
a6,1,1.0,0.0,[75 50] ; [27 18],[75. 50.] ; [27. 18.],0
