Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,29.903034,[147   9] ; [5 6],[141.98802395  14.01197605] ; [10.01197605  0.98802395],1
r3,1,0.0,28.704619,[149   6] ; [6 5],[144.72891566  10.27108434] ; [10.27108434  0.72891566],1
b1,1,0.000449,12.317864,[ 47 109] ; [9 2],[ 52.31137725 103.68862275] ; [3.68862275 7.31137725],1
s6,1,0.003384,8.587662,[97 57] ; [2 9],[92.4 61.6] ; [6.6 4.4],0
s2,1,0.019462,5.459489,[70 85] ; [ 1 10],[66.29518072 88.70481928] ; [4.70481928 6.29518072],0
d5,1,0.020075,5.405395,[120  36] ; [5 6],[116.76646707  39.23353293] ; [8.23353293 2.76646707],0
s3,1,0.026034,4.953749,[82 73] ; [2 9],[78.43373494 76.56626506] ; [5.56626506 5.43373494],0
v4,1,0.079463,3.075849,[147   8] ; [9 2],[145.6626506   9.3373494] ; [10.3373494  0.6626506],0
v2,1,0.088756,2.89679,[83 61] ; [3 7],[80.41558442 63.58441558] ; [5.58441558 4.41558442],0
d1,1,0.104866,2.62994,[82 74] ; [3 8],[79.4011976 76.5988024] ; [5.5988024 5.4011976],0
n6,1,0.178387,1.811012,[101  53] ; [5 6],[98.93333333 55.06666667] ; [7.06666667 3.93333333],0
d2,1,0.218308,1.51546,[57 99] ; [2 9],[ 55.11377246 100.88622754] ; [3.88622754 7.11377246],0
v1,1,0.219365,1.50852,[70 81] ; [3 8],[68.04320988 82.95679012] ; [4.95679012 6.04320988],0
p7,1,0.253638,1.303156,[82 67] ; [8 3],[83.8125 65.1875] ; [6.1875 4.8125],0
p3,1,0.258869,1.274793,[ 54 101] ; [2 9],[ 52.28915663 102.71084337] ; [3.71084337 7.28915663],0
d4,1,0.340219,0.909607,[130  25] ; [8 3],[128.85542169  26.14457831] ; [9.14457831 1.85542169],0
p9,1,0.345329,0.890549,[116  36] ; [7 4],[114.6993865  37.3006135] ; [8.3006135 2.6993865],0
a6,1,0.360616,0.835746,[106  50] ; [6 5],[104.62275449  51.37724551] ; [7.37724551 3.62275449],0
v3,1,0.377382,0.779212,[ 45 101] ; [2 9],[ 43.70700637 102.29299363] ; [3.29299363 7.70700637],0
p10,1,0.395936,0.720634,[106  46] ; [9 2],[107.2392638  44.7607362] ; [7.7607362 3.2392638],0
n5,1,0.403785,0.697025,[ 51 103] ; [5 6],[ 52.26666667 101.73333333] ; [3.73333333 7.26666667],0
p12,1,0.408901,0.681994,[  6 148] ; [ 1 10],[  6.53333333 147.46666667] ; [ 0.46666667 10.53333333],0
a4,1,0.439565,0.597416,[ 53 103] ; [5 6],[ 54.17964072 101.82035928] ; [3.82035928 7.17964072],0
a2,1,0.480767,0.497124,[ 27 129] ; [ 1 10],[ 26.15568862 129.84431138] ; [1.84431138 9.15568862],0
a8,1,0.483249,0.491522,[  7 136] ; [1 9],[  7.47712418 135.52287582] ; [0.52287582 9.47712418],0
p5,1,0.497721,0.459793,[  7 147] ; [ 1 10],[  7.46666667 146.53333333] ; [ 0.53333333 10.46666667],0
a3,1,0.509559,0.434972,[98 58] ; [8 3],[99.01796407 56.98203593] ; [6.98203593 4.01796407],0
p8,1,0.530801,0.392857,[69 85] ; [6 5],[70. 84.] ; [5. 6.],0
n3,1,0.56373,0.333287,[39 15] ; [3 2],[38.44067797 15.55932203] ; [3.55932203 1.44067797],0
p11,1,0.59091,0.288925,[101  55] ; [8 3],[101.82035928  54.17964072] ; [7.17964072 3.82035928],0
n2,1,0.593736,0.284548,[37 17] ; [4 1],[37.52542373 16.47457627] ; [3.47457627 1.52542373],0
a5,1,0.677059,0.173455,[95 61] ; [6 5],[94.34730539 61.65269461] ; [6.65269461 4.34730539],0
s8,1,0.700108,0.148359,[ 51 104] ; [3 8],[ 50.42168675 104.57831325] ; [3.57831325 7.42168675],0
p6,1,0.775079,0.081646,[ 33 118] ; [2 9],[ 32.62345679 118.37654321] ; [2.37654321 8.62345679],0
n1,1,0.787406,0.072727,[14 41] ; [1 4],[13.75 41.25] ; [1.25 3.75],0
b4,1,0.792571,0.069155,[93 63] ; [7 4],[93.41317365 62.58682635] ; [6.58682635 4.41317365],0
d3,1,0.807732,0.059221,[108  48] ; [8 3],[108.35928144  47.64071856] ; [7.64071856 3.35928144],0
b5,1,0.824615,0.049112,[94 62] ; [7 4],[94.34730539 61.65269461] ; [6.65269461 4.34730539],0
a7,1,0.828196,0.047096,[118  38] ; [8 3],[117.7005988  38.2994012] ; [8.2994012 2.7005988],0
b2,1,0.828915,0.046696,[21 55] ; [1 2],[21.16455696 54.83544304] ; [0.83544304 2.16455696],0
b3,1,0.828915,0.046696,[21 55] ; [1 2],[21.16455696 54.83544304] ; [0.83544304 2.16455696],0
u1,1,0.851866,0.034871,[ 17 139] ; [ 1 10],[ 16.81437126 139.18562874] ; [1.18562874 9.81437126],0
p2,1,0.88606,0.020533,[115  39] ; [8 3],[114.8  39.2] ; [8.2 2.8],0
u3,1,0.965707,0.001848,[38 18] ; [2 1],[37.96610169 18.03389831] ; [2.03389831 0.96610169],0
p4,1,0.96663,0.00175,[69 85] ; [5 6],[69.06666667 84.93333333] ; [4.93333333 6.06666667],0
s7,1,0.988879,0.000194,[49 99] ; [3 6],[49.01910828 98.98089172] ; [2.98089172 6.01910828],0
