Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,61.420071,[217  66] ; [29 62],[186.14438503  96.85561497] ; [59.85561497 31.14438503],1
p6,1,0.0,28.664113,[164 119] ; [23 67],[141.87935657 141.12064343] ; [45.12064343 44.87935657],1
p2,1,7e-06,20.17699,[263  22] ; [68 23],[250.89095745  34.10904255] ; [80.10904255 10.89095745],1
p10,1,0.000801,11.239648,[258  25] ; [71 20],[248.94919786  34.05080214] ; [80.05080214 10.94919786],1
p11,1,0.003517,8.5178,[247  38] ; [67 24],[238.00531915  46.99468085] ; [75.99468085 15.00531915],0
p9,1,0.010251,6.590711,[260  23] ; [75 16],[253.48930481  29.51069519] ; [81.51069519  9.48930481],0
v2,1,0.010992,6.46657,[183  96] ; [45 44],[172.85869565 106.14130435] ; [55.14130435 33.85869565],0
v3,1,0.020708,5.351241,[145 134] ; [32 53],[135.66758242 143.33241758] ; [41.33241758 43.66758242],0
r3,1,0.025949,4.959444,[273   9] ; [83  8],[269.14745308  12.85254692] ; [86.85254692  4.14745308],0
a8,1,0.030364,4.688554,[ 43 212] ; [ 6 77],[ 36.96745562 218.03254438] ; [12.03254438 70.96745562],0
n6,1,0.046324,3.969777,[263  21] ; [78 13],[258.25066667  25.74933333] ; [82.74933333  8.25066667],0
d3,1,0.07101,3.259509,[204  81] ; [56 35],[197.07446809  87.92553191] ; [62.92553191 28.07446809],0
s7,1,0.077098,3.125046,[167 104] ; [41 40],[160.13636364 110.86363636] ; [47.86363636 33.13636364],0
p5,1,0.084856,2.969357,[ 62 222] ; [12 77],[ 56.34316354 227.65683646] ; [17.65683646 71.34316354],0
s1,1,0.093616,2.811062,[  8 276] ; [ 6 84],[ 10.63101604 273.36898396] ; [ 3.36898396 86.63101604],0
r4,1,0.106047,2.612169,[268  17] ; [81 10],[264.53457447  20.46542553] ; [84.46542553  6.53457447],0
a2,1,0.115618,2.475694,[ 87 198] ; [20 71],[ 81.1037234 203.8962766] ; [25.8962766 65.1037234],0
v1,1,0.137074,2.210505,[178 102] ; [47 39],[172.13114754 107.86885246] ; [52.86885246 33.13114754],0
a6,1,0.143041,2.14494,[204  80] ; [58 33],[198.42133333  85.57866667] ; [63.57866667 27.42133333],0
s5,1,0.151792,2.054151,[114 159] ; [27 55],[108.43098592 164.56901408] ; [32.56901408 49.43098592],0
n2,1,0.171997,1.865455,[28  7] ; [14  8],[25.78947368  9.21052632] ; [16.21052632  5.78947368],0
a7,1,0.17927,1.803669,[208  76] ; [60 31],[202.96533333  81.03466667] ; [65.03466667 25.96533333],0
b4,1,0.185482,1.753147,[156 129] ; [57 34],[161.44946809 123.55053191] ; [51.55053191 39.44946809],0
a1,1,0.197219,1.662852,[ 20 265] ; [ 3 88],[ 17.43351064 267.56648936] ; [ 5.56648936 85.43351064],0
b1,1,0.217172,1.522961,[123 162] ; [46 45],[128.09840426 156.90159574] ; [40.90159574 50.09840426],0
n5,1,0.292113,1.109858,[253  32] ; [77 14],[250.13297872  34.86702128] ; [79.86702128 11.13297872],0
d2,1,0.320906,0.985251,[154 131] ; [54 36],[158.08 126.92] ; [49.92 40.08],0
p1,1,0.339224,0.91336,[ 33 252] ; [14 77],[ 35.625 249.375] ; [11.375 79.625],0
u1,1,0.36033,0.836743,[ 73 212] ; [19 72],[ 69.73404255 215.26595745] ; [22.26595745 68.73404255],0
n1,1,0.389578,0.74026,[15 20] ; [12 10],[16.57894737 18.42105263] ; [10.42105263 11.57894737],0
v4,1,0.406925,0.687766,[273  10] ; [86  5],[271.64973262  11.35026738] ; [87.35026738  3.64973262],0
u2,1,0.437621,0.602511,[35 32] ; [13  8],[36.54545455 30.45454545] ; [11.45454545  9.54545455],0
s8,1,0.441144,0.593306,[151 131] ; [44 46],[147.82258065 134.17741935] ; [47.17741935 42.82258065],0
u4,1,0.456484,0.554503,[  8 276] ; [ 4 87],[  9.088 274.912] ; [ 2.912 88.088],0
p4,1,0.474235,0.51209,[235  50] ; [72 19],[232.69946809  52.30053191] ; [74.30053191 16.69946809],0
b5,1,0.507184,0.439873,[161 124] ; [55 36],[163.72340426 121.27659574] ; [52.27659574 38.72340426],0
u3,1,0.520132,0.413632,[41 27] ; [11 10],[39.73033708 28.26966292] ; [12.26966292  8.73033708],0
s4,1,0.533165,0.388356,[ 49 232] ; [13 76],[ 47.08648649 233.91351351] ; [14.91351351 74.08648649],0
r1,1,0.535004,0.384878,[238  45] ; [74 17],[236.0855615  46.9144385] ; [75.9144385 15.0855615],0
n3,1,0.602995,0.270502,[29  6] ; [17  5],[28.24561404  6.75438596] ; [17.75438596  4.24561404],0
b2,1,0.632817,0.22826,[ 82 111] ; [23 36],[ 80.41666667 112.58333333] ; [24.58333333 34.41666667],0
b3,1,0.632817,0.22826,[ 82 111] ; [23 36],[ 80.41666667 112.58333333] ; [24.58333333 34.41666667],0
d5,1,0.633531,0.227302,[243  41] ; [76 15],[241.58933333  42.41066667] ; [77.41066667 13.58933333],0
a4,1,0.648264,0.208096,[142 142] ; [48 43],[143.89333333 140.10666667] ; [46.10666667 44.89333333],0
a5,1,0.683944,0.16572,[228  57] ; [71 20],[226.6356383  58.3643617] ; [72.3643617 18.6356383],0
s6,1,0.746503,0.104493,[193  81] ; [65 25],[194.20879121  79.79120879] ; [63.79120879 26.20879121],0
s3,1,0.786125,0.073629,[170 111] ; [53 37],[168.90296496 112.09703504] ; [54.09703504 35.90296496],0
d1,1,0.838136,0.04173,[185 100] ; [58 33],[184.18882979 100.81117021] ; [58.81117021 32.18882979],0
p12,1,0.839108,0.041223,[ 32 251] ; [11 80],[ 32.53743316 250.46256684] ; [10.46256684 80.53743316],0
s2,1,0.840684,0.040408,[155 127] ; [50 39],[155.82210243 126.17789757] ; [49.17789757 39.82210243],0
d4,1,0.948646,0.004148,[238  46] ; [76 15],[237.80266667  46.19733333] ; [76.19733333 14.80266667],0
r2,1,0.959214,0.002615,[269  12] ; [87  4],[268.91397849  12.08602151] ; [87.08602151  3.91397849],0
a3,1,0.961679,0.002308,[217  66] ; [70 21],[217.1684492  65.8315508] ; [69.8315508 21.1684492],0
