Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.000111,14.946669,[1 5] ; [38  6],[4.68 1.32] ; [34.32  9.68],1
r4,1,0.000286,13.159556,[1 5] ; [37  7],[4.56 1.44] ; [33.44 10.56],1
d4,1,0.000286,13.159556,[1 5] ; [37  7],[4.56 1.44] ; [33.44 10.56],1
v4,1,0.002599,9.069903,[3 3] ; [40  3],[5.26530612 0.73469388] ; [37.73469388  5.26530612],0
r2,1,0.014756,5.945323,[4 2] ; [42  2],[5.52 0.48] ; [40.48  3.52],0
r1,1,0.077571,3.115067,[3 3] ; [36  8],[4.68 1.32] ; [34.32  9.68],0
d1,1,0.081723,3.030303,[1 5] ; [24 20],[3. 3.] ; [22. 22.],0
s4,1,0.084244,2.981056,[3 3] ; [ 8 35],[1.34693878 4.65306122] ; [ 9.65306122 33.34693878],0
s8,1,0.12434,2.361782,[1 5] ; [22 22],[2.76 3.24] ; [20.24 23.76],0
p10,1,0.150483,2.067346,[1 5] ; [21 23],[2.64 3.36] ; [19.36 24.64],0
n3,1,0.196667,1.666955,[4 1] ; [5 6],[2.8125 2.1875] ; [6.1875 4.8125],0
n5,1,0.292928,1.106113,[5 1] ; [27 17],[3.84 2.16] ; [28.16 15.84],0
a3,1,0.292928,1.106113,[5 1] ; [27 17],[3.84 2.16] ; [28.16 15.84],0
s3,1,0.313659,1.015207,[3 3] ; [31 13],[4.08 1.92] ; [29.92 14.08],0
p7,1,0.354884,0.855917,[2 4] ; [23 20],[3.06122449 2.93877551] ; [21.93877551 21.06122449],0
p3,1,0.372719,0.794581,[1 5] ; [15 28],[1.95918367 4.04081633] ; [14.04081633 28.95918367],0
s6,1,0.377805,0.777832,[3 3] ; [30 14],[3.96 2.04] ; [29.04 14.96],0
d3,1,0.377805,0.777832,[3 3] ; [30 14],[3.96 2.04] ; [29.04 14.96],0
p2,1,0.377805,0.777832,[3 3] ; [30 14],[3.96 2.04] ; [29.04 14.96],0
p4,1,0.384088,0.757576,[2 4] ; [23 21],[3. 3.] ; [22. 22.],0
p1,1,0.404193,0.695817,[1 5] ; [ 3 41],[0.48 5.52] ; [ 3.52 40.48],0
s1,1,0.404193,0.695817,[1 5] ; [ 3 41],[0.48 5.52] ; [ 3.52 40.48],0
s5,1,0.428827,0.625999,[1 5] ; [14 29],[1.83673469 4.16326531] ; [13.16326531 29.83673469],0
v2,1,0.443346,0.587607,[2 4] ; [22 22],[2.88 3.12] ; [21.12 22.88],0
p11,1,0.446305,0.580019,[3 3] ; [29 15],[3.84 2.16] ; [28.16 15.84],0
b4,1,0.446305,0.580019,[3 3] ; [29 15],[3.84 2.16] ; [28.16 15.84],0
a7,1,0.446305,0.580019,[3 3] ; [29 15],[3.84 2.16] ; [28.16 15.84],0
n6,1,0.474988,0.510348,[4 2] ; [35  9],[4.68 1.32] ; [34.32  9.68],0
d2,1,0.506932,0.440394,[2 4] ; [21 23],[2.76 3.24] ; [20.24 23.76],0
a6,1,0.518573,0.416731,[3 3] ; [28 16],[3.72 2.28] ; [27.28 16.72],0
p8,1,0.646587,0.21023,[2 4] ; [19 25],[2.52 3.48] ; [18.48 25.52],0
b5,1,0.646587,0.21023,[4 2] ; [25 19],[3.48 2.52] ; [25.52 18.48],0
b1,1,0.646587,0.21023,[4 2] ; [25 19],[3.48 2.52] ; [25.52 18.48],0
n4,1,0.662438,0.190575,[4 2] ; [33 11],[4.44 1.56] ; [32.56 11.44],0
v3,1,0.722339,0.126263,[2 4] ; [18 26],[2.4 3.6] ; [17.6 26.4],0
a5,1,0.722339,0.126263,[4 2] ; [26 18],[3.6 2.4] ; [26.4 17.6],0
a4,1,0.722339,0.126263,[2 4] ; [18 26],[2.4 3.6] ; [17.6 26.4],0
a2,1,0.736734,0.113018,[1 5] ; [10 34],[1.32 4.68] ; [ 9.68 34.32],0
s2,1,0.752291,0.099616,[3 3] ; [25 19],[3.36 2.64] ; [24.64 19.36],0
p6,1,0.782836,0.075969,[2 4] ; [12 31],[1.71428571 4.28571429] ; [12.28571429 30.71428571],0
n2,1,0.824745,0.049038,[4 1] ; [9 3],[3.82352941 1.17647059] ; [9.17647059 2.82352941],0
v1,1,0.834007,0.043917,[3 3] ; [20 24],[2.76 3.24] ; [20.24 23.76],0
n1,1,0.889243,0.019394,[3 2] ; [7 4],[3.125 1.875] ; [6.875 4.125],0
b2,1,0.962298,0.002235,[2 4] ; [11 23],[1.95 4.05] ; [11.05 22.95],0
b3,1,0.962298,0.002235,[2 4] ; [11 23],[1.95 4.05] ; [11.05 22.95],0
