Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0001,15.129825,[15 23] ; [40 10],[23.75 14.25] ; [31.25 18.75],1
p3,1,0.006705,7.350316,[11 27] ; [29 21],[17.27272727 20.72727273] ; [22.72727273 27.27272727],0
a4,1,0.009243,6.775338,[ 8 30] ; [24 26],[13.81818182 24.18181818] ; [18.18181818 31.81818182],0
a5,1,0.095511,2.778947,[20 18] ; [35 15],[23.75 14.25] ; [31.25 18.75],0
p11,1,0.10351,2.650616,[21 17] ; [36 14],[24.61363636 13.38636364] ; [32.38636364 17.61363636],0
v1,1,0.104567,2.634475,[10 27] ; [22 28],[13.6091954 23.3908046] ; [18.3908046 31.6091954],0
r1,1,0.11137,2.534673,[22 16] ; [37 13],[25.47727273 12.52272727] ; [33.52272727 16.47727273],0
p8,1,0.207898,1.586006,[12 24] ; [23 26],[14.82352941 21.17647059] ; [20.17647059 28.82352941],0
d4,1,0.253382,1.304561,[30  8] ; [34 16],[27.63636364 10.36363636] ; [36.36363636 13.63636364],0
v4,1,0.268663,1.223561,[32  6] ; [45  4],[33.63218391  4.36781609] ; [43.36781609  5.63218391],0
p4,1,0.268862,1.222545,[16 22] ; [27 23],[18.56818182 19.43181818] ; [24.43181818 25.56818182],0
d1,1,0.352679,0.863796,[13 25] ; [22 28],[15.11363636 22.88636364] ; [19.88636364 30.11363636],0
b4,1,0.352679,0.863796,[25 13] ; [28 22],[22.88636364 15.11363636] ; [30.11363636 19.88636364],0
r2,1,0.353936,0.859296,[35  3] ; [42  7],[33.63218391  4.36781609] ; [43.36781609  5.63218391],0
n3,1,0.36671,0.814783,[10  7] ; [9 3],[11.13793103  5.86206897] ; [7.86206897 4.13793103],0
p9,1,0.369675,0.804757,[25 11] ; [39 11],[26.79069767  9.20930233] ; [37.20930233 12.79069767],0
u3,1,0.370682,0.801376,[10  6] ; [ 9 10],[8.68571429 7.31428571] ; [10.31428571  8.68571429],0
p10,1,0.384297,0.756911,[25 12] ; [38 12],[26.79310345 10.20689655] ; [36.20689655 13.79310345],0
s7,1,0.421505,0.646115,[13 24] ; [21 27],[14.8 22.2] ; [19.2 28.8],0
s2,1,0.440765,0.59429,[19 19] ; [28 20],[20.76744186 17.23255814] ; [26.23255814 21.76744186],0
s1,1,0.45591,0.555917,[ 1 36] ; [ 3 46],[ 1.72093023 35.27906977] ; [ 2.27906977 46.72093023],0
p2,1,0.455962,0.555789,[27 11] ; [39 11],[28.5  9.5] ; [37.5 12.5],0
r3,1,0.464855,0.53418,[33  4] ; [41  8],[31.8372093  5.1627907] ; [42.1627907  6.8372093],0
d2,1,0.485691,0.486059,[11 27] ; [18 32],[12.52272727 25.47727273] ; [16.47727273 33.52272727],0
p6,1,0.487034,0.483072,[10 27] ; [17 33],[11.48275862 25.51724138] ; [15.51724138 34.48275862],0
a6,1,0.524333,0.405362,[21 17] ; [31 19],[22.45454545 15.54545455] ; [29.54545455 20.45454545],0
n1,1,0.555086,0.348284,[ 6 11] ; [3 9],[ 5.27586207 11.72413793] ; [3.72413793 8.27586207],0
s3,1,0.575507,0.313554,[21 17] ; [30 19],[22.27586207 15.72413793] ; [28.72413793 20.27586207],0
v3,1,0.651473,0.204049,[ 9 27] ; [10 38],[ 8.14285714 27.85714286] ; [10.85714286 37.14285714],0
v2,1,0.686146,0.163289,[15 22] ; [22 27],[15.91860465 21.08139535] ; [21.08139535 27.91860465],0
a3,1,0.696721,0.151906,[22 16] ; [31 19],[22.88636364 15.11363636] ; [30.11363636 19.88636364],0
p1,1,0.726036,0.122782,[ 1 37] ; [ 2 48],[ 1.29545455 36.70454545] ; [ 1.70454545 48.29545455],0
p12,1,0.726036,0.122782,[ 1 37] ; [ 2 48],[ 1.29545455 36.70454545] ; [ 1.70454545 48.29545455],0
a1,1,0.726036,0.122782,[ 1 37] ; [ 2 48],[ 1.29545455 36.70454545] ; [ 1.70454545 48.29545455],0
b2,1,0.727282,0.121622,[ 4 16] ; [ 4 21],[ 3.55555556 16.44444444] ; [ 4.44444444 20.55555556],0
b3,1,0.727282,0.121622,[ 4 16] ; [ 4 21],[ 3.55555556 16.44444444] ; [ 4.44444444 20.55555556],0
a7,1,0.729257,0.119795,[25 12] ; [32 18],[24.24137931 12.75862069] ; [32.75862069 17.24137931],0
s5,1,0.778211,0.079328,[14 23] ; [18 26],[14.61728395 22.38271605] ; [17.38271605 26.61728395],0
s6,1,0.842275,0.039595,[28 10] ; [33 13],[27.5952381 10.4047619] ; [33.4047619 12.5952381],0
p5,1,0.843893,0.038776,[ 1 37] ; [ 1 49],[ 0.86363636 37.13636364] ; [ 1.13636364 48.86363636],0
r4,1,0.851862,0.034873,[29  9] ; [39 11],[29.36363636  8.63636364] ; [38.63636364 11.36363636],0
n6,1,0.853542,0.034078,[29  8] ; [40 10],[29.34482759  7.65517241] ; [39.65517241 10.34482759],0
d5,1,0.860088,0.031068,[26 11] ; [36 14],[26.36781609 10.63218391] ; [35.63218391 14.36781609],0
p7,1,0.91074,0.012568,[19 17] ; [27 23],[19.25581395 16.74418605] ; [26.74418605 23.25581395],0
d3,1,0.920038,0.010077,[27 10] ; [36 14],[26.79310345 10.20689655] ; [36.20689655 13.79310345],0
u2,1,0.921972,0.009594,[7 9] ; [ 8 11],[6.85714286 9.14285714] ; [ 8.14285714 10.85714286],0
n2,1,0.927375,0.008308,[13  4] ; [9 3],[12.89655172  4.10344828] ; [9.10344828 2.89655172],0
b1,1,0.966495,0.001764,[12 26] ; [16 34],[12.09090909 25.90909091] ; [15.90909091 34.09090909],0
b5,1,0.992094,9.8e-05,[22 16] ; [29 21],[22.02272727 15.97727273] ; [28.97727273 21.02272727],0
