Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,94.284696,[228  42] ; [35 70],[189.36  80.64] ; [73.64 31.36],1
a5,1,1e-06,25.160369,[197  74] ; [48 58],[176.11405836  94.88594164] ; [68.88594164 37.11405836],1
r1,1,1e-06,23.806395,[217  53] ; [59 47],[198.19148936  71.80851064] ; [77.80851064 28.19148936],1
n6,1,4e-06,21.19573,[236  34] ; [71 35],[220.45212766  49.54787234] ; [86.54787234 19.45212766],1
s7,1,4.2e-05,16.757022,[130 129] ; [27 75],[112.6398892 146.3601108] ; [44.3601108 57.6398892],1
p4,1,5e-05,16.457148,[168 102] ; [41 64],[150.48 119.52] ; [58.52 46.48],1
a3,1,0.000187,13.954578,[187  83] ; [51 54],[171.36  98.64] ; [66.64 38.36],1
a4,1,0.00039,12.580431,[128 142] ; [29 77],[112.7393617 157.2606383] ; [44.2606383 61.7393617],1
a2,1,0.000523,12.032505,[ 66 205] ; [ 9 97],[ 53.91246684 217.08753316] ; [21.08753316 84.91246684],1
r4,1,0.000539,11.976247,[254  17] ; [87 19],[245.12201592  25.87798408] ; [95.87798408 10.12201592],1
d5,1,0.00084,11.151022,[216  53] ; [67 38],[203.54812834  65.45187166] ; [79.45187166 25.54812834],1
u1,1,0.000868,11.089351,[ 49 222] ; [  5 101],[ 38.81697613 232.18302387] ; [15.18302387 90.81697613],1
r2,1,0.002071,9.485548,[255  13] ; [91 15],[247.93582888  20.06417112] ; [98.06417112  7.93582888],0
p5,1,0.002116,9.446347,[ 37 231] ; [  3 102],[ 28.73994638 239.26005362] ; [11.26005362 93.73994638],0
v3,1,0.002878,8.883449,[ 58 206] ; [ 9 95],[ 48.06521739 215.93478261] ; [18.93478261 85.06521739],0
p10,1,0.003211,8.683787,[210  58] ; [66 38],[198.83870968  69.16129032] ; [77.16129032 26.83870968],0
p11,1,0.003929,8.31618,[215  56] ; [69 37],[204.14854111  66.85145889] ; [79.85145889 26.14854111],0
s6,1,0.004403,8.109773,[180  84] ; [55 50],[168.1300813  95.8699187] ; [66.8699187 38.1300813],0
d1,1,0.004425,8.100639,[149 122] ; [41 65],[136.57824934 134.42175066] ; [53.42175066 52.57824934],0
p3,1,0.004689,7.995657,[130 140] ; [34 72],[117.76595745 152.23404255] ; [46.23404255 59.76595745],0
p2,1,0.007422,7.168008,[228  42] ; [76 29],[218.88  51.12] ; [85.12 19.88],0
v4,1,0.014119,6.023222,[261   9] ; [95 10],[256.32  13.68] ; [99.68  5.32],0
p6,1,0.016542,5.744366,[103 167] ; [26 78],[ 93.12834225 176.87165775] ; [35.87165775 68.12834225],0
s8,1,0.018667,5.532463,[113 158] ; [30 75],[103.06648936 167.93351064] ; [39.93351064 65.06648936],0
v1,1,0.021328,5.299818,[108 157] ; [29 75],[ 98.38753388 166.61246612] ; [38.61246612 65.38753388],0
p12,1,0.02195,5.249727,[ 18 250] ; [  1 105],[ 13.61497326 254.38502674] ; [  5.38502674 100.61497326],0
a8,1,0.026541,4.920452,[ 39 210] ; [ 7 95],[ 32.63247863 216.36752137] ; [13.36752137 88.63247863],0
p8,1,0.032764,4.558072,[140 130] ; [42 64],[130.69148936 139.30851064] ; [51.30851064 54.69148936],0
n1,1,0.04177,4.144506,[26 29] ; [11 30],[21.19791667 33.80208333] ; [15.80208333 25.19791667],0
s3,1,0.042981,4.096132,[156 114] ; [49 57],[147.20744681 122.79255319] ; [57.79255319 48.20744681],0
d4,1,0.04595,3.983437,[216  53] ; [75 31],[208.744  60.256] ; [82.256 23.744],0
p9,1,0.05967,3.546522,[218  51] ; [75 29],[211.30563003  57.69436997] ; [81.69436997 22.30563003],0
s4,1,0.060043,3.536198,[ 47 218] ; [28 78],[ 53.57142857 211.42857143] ; [21.42857143 84.57142857],0
b2,1,0.101372,2.683824,[ 64 103] ; [15 42],[ 58.89732143 108.10267857] ; [20.10267857 36.89732143],0
b3,1,0.101372,2.683824,[ 64 103] ; [15 42],[ 58.89732143 108.10267857] ; [20.10267857 36.89732143],0
p7,1,0.166143,1.917405,[162 106] ; [53 48],[156.15176152 111.84823848] ; [58.84823848 42.15176152],0
d3,1,0.201566,1.630992,[175  95] ; [60 44],[169.65240642 100.34759358] ; [65.34759358 38.65240642],0
s2,1,0.212166,1.556586,[132 137] ; [44 61],[126.58823529 142.41176471] ; [49.41176471 55.58823529],0
a6,1,0.253028,1.306508,[175  95] ; [62 44],[170.18617021  99.81382979] ; [66.81382979 39.18617021],0
d2,1,0.345862,0.88858,[121 148] ; [42 64],[116.92533333 152.07466667] ; [46.07466667 59.92533333],0
a1,1,0.398478,0.712914,[  8 263] ; [  5 101],[  9.34482759 261.65517241] ; [  3.65517241 102.34482759],0
p1,1,0.414403,0.666134,[ 25 244] ; [ 7 98],[ 23.01604278 245.98395722] ; [ 8.98395722 96.01604278],0
b1,1,0.426569,0.632146,[117 154] ; [41 65],[113.57559682 157.42440318] ; [44.42440318 61.57559682],0
b5,1,0.448958,0.57328,[165 106] ; [69 37],[168.20689655 102.79310345] ; [65.79310345 40.20689655],0
a7,1,0.515901,0.422079,[185  86] ; [68 37],[182.34840426  88.65159574] ; [70.65159574 34.34840426],0
u3,1,0.586646,0.295612,[50 33] ; [30 24],[48.46715328 34.53284672] ; [31.53284672 22.46715328],0
b4,1,0.68433,0.165293,[152 119] ; [57 49],[150.23607427 120.76392573] ; [58.76392573 47.23607427],0
n2,1,0.746103,0.104835,[40 17] ; [30 11],[40.71428571 16.28571429] ; [29.28571429 11.71428571],0
u2,1,0.760059,0.093271,[46 38] ; [31 23],[46.86956522 37.13043478] ; [30.13043478 23.86956522],0
s1,1,0.834783,0.043502,[ 14 253] ; [  5 101],[ 13.60053619 253.39946381] ; [  5.39946381 100.60053619],0
n3,1,0.86704,0.028029,[36 18] ; [28 13],[36.37894737 17.62105263] ; [27.62105263 13.37894737],0
s5,1,0.874339,0.025011,[ 80 181] ; [31 73],[ 79.37260274 181.62739726] ; [31.62739726 72.37260274],0
