Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,229.851302,[24 63] ; [510  42],[72.70422535 14.29577465] ; [461.29577465  90.70422535],1
p11,1,0.0,40.013038,[49 40] ; [466  89],[71.17236025 17.82763975] ; [443.82763975 111.17236025],1
p2,1,0.0,29.494128,[57 32] ; [479  72],[74.5375 14.4625] ; [461.4625  89.5375],1
s6,1,1e-06,23.441662,[41 46] ; [398 148],[60.33649289 26.66350711] ; [378.66350711 167.33649289],1
s8,1,3e-06,21.750637,[22 65] ; [288 264],[42.20657277 44.79342723] ; [267.79342723 284.20657277],1
n6,1,4e-06,21.481431,[62 27] ; [487  65],[76.22620905 12.77379095] ; [472.77379095  79.22620905],1
b1,1,7e-06,20.123778,[54 35] ; [198 357],[34.82608696 54.17391304] ; [217.17391304 337.82608696],1
p6,1,1.2e-05,19.233549,[14 72] ; [225 325],[32.31761006 53.68238994] ; [206.68238994 343.31761006],1
p3,1,6.4e-05,15.978587,[29 58] ; [311 241],[46.29107981 40.70892019] ; [293.70892019 258.29107981],1
s7,1,6.8e-05,15.868592,[27 56] ; [299 235],[43.8541329 39.1458671] ; [282.1458671 251.8541329],1
p7,1,9.3e-05,15.275341,[41 48] ; [365 176],[57.35555556 31.64444444] ; [348.64444444 192.35555556],1
p4,1,0.000197,13.858691,[40 48] ; [364 187],[55.63693271 32.36306729] ; [348.36306729 202.63693271],1
n5,1,0.000277,13.218909,[55 34] ; [437 114],[68.41875 20.58125] ; [423.58125 127.41875],1
p8,1,0.00069,11.516507,[34 55] ; [314 232],[48.77480315 40.22519685] ; [299.22519685 246.77480315],1
s2,1,0.001005,10.818414,[32 55] ; [307 244],[46.22727273 40.77272727] ; [292.77272727 258.22727273],0
s5,1,0.001221,10.459046,[18 68] ; [208 325],[31.39903069 54.60096931] ; [194.60096931 338.39903069],0
v2,1,0.001933,9.611703,[39 49] ; [329 203],[52.23225806 35.76774194] ; [315.76774194 216.23225806],0
p5,1,0.002753,8.9642,[ 2 87] ; [ 73 478],[10.4296875 78.5703125] ; [ 64.5703125 486.4296875],0
p12,1,0.005289,7.777779,[ 1 87] ; [ 57 495],[ 7.975 80.025] ; [ 50.025 501.975],0
v1,1,0.007721,7.096965,[39 50] ; [317 221],[50.53269537 38.46730463] ; [305.46730463 232.53269537],0
r4,1,0.009633,6.701588,[78 11] ; [526  29],[83.47204969  5.52795031] ; [520.52795031  34.47204969],0
r3,1,0.010575,6.535305,[81  8] ; [537  18],[85.4068323  3.5931677] ; [532.5931677  22.4068323],0
d1,1,0.02165,5.273735,[51 38] ; [386 169],[60.39285714 28.60714286] ; [376.60714286 178.39285714],0
s1,1,0.031237,4.639909,[ 6 81] ; [ 14 534],[ 2.74015748 84.25984252] ; [ 17.25984252 530.74015748],0
s3,1,0.062707,3.464312,[42 47] ; [317 232],[50.0799373 38.9200627] ; [308.9200627 240.0799373],0
v3,1,0.064451,3.418971,[28 58] ; [230 303],[35.84491115 50.15508885] ; [222.15508885 310.84491115],0
a3,1,0.065485,3.392716,[65 24] ; [451 103],[71.4214619 17.5785381] ; [444.5785381 109.4214619],0
d4,1,0.089967,2.874957,[72 17] ; [483  69],[77.05928237 11.94071763] ; [477.94071763  74.05928237],0
n4,1,0.092781,2.82544,[66 23] ; [452 101],[71.80996885 17.19003115] ; [446.19003115 106.80996885],0
a8,1,0.095129,2.785366,[ 6 73] ; [ 73 430],[10.7233677 68.2766323] ; [ 68.2766323 434.7233677],0
a7,1,0.12293,2.379587,[60 29] ; [417 138],[65.92080745 23.07919255] ; [411.07919255 143.92080745],0
s4,1,0.175055,1.83911,[10 77] ; [ 95 454],[14.36320755 72.63679245] ; [ 90.63679245 458.36320755],0
b3,1,0.203864,1.614472,[18 36] ; [147 199],[22.275 31.725] ; [142.725 203.275],0
b2,1,0.203864,1.614472,[18 36] ; [147 199],[22.275 31.725] ; [142.725 203.275],0
d3,1,0.210014,1.571333,[60 29] ; [408 145],[64.87850467 24.12149533] ; [403.12149533 149.87850467],0
u2,1,0.214878,1.538252,[10 13] ; [60 44],[12.67716535 10.32283465] ; [57.32283465 46.67716535],0
d5,1,0.228846,1.448017,[73 16] ; [479  73],[76.64274571 12.35725429] ; [475.35725429  76.64274571],0
b5,1,0.280945,1.162511,[49 40] ; [339 216],[53.62111801 35.37888199] ; [334.37888199 220.62111801],0
u4,1,0.30278,1.061908,[ 1 88] ; [ 17 538],[ 2.48757764 86.51242236] ; [ 15.51242236 539.48757764],0
n3,1,0.470041,0.52188,[19  9] ; [88 30],[20.52054795  7.47945205] ; [86.47945205 31.52054795],0
a2,1,0.523851,0.406305,[26 63] ; [181 374],[28.60714286 60.39285714] ; [178.39285714 376.60714286],0
r1,1,0.620426,0.245269,[74 15] ; [471  82],[75.5529595 13.4470405] ; [469.4470405  83.5529595],0
u3,1,0.623099,0.241536,[14 10] ; [65 37],[15.04761905  8.95238095] ; [63.95238095 38.04761905],0
a1,1,0.663524,0.189271,[ 6 83] ; [ 31 524],[ 5.11335404 83.88664596] ; [ 31.88664596 523.11335404],0
b4,1,0.66643,0.185806,[53 36] ; [317 238],[51.13354037 37.86645963] ; [318.86645963 236.13354037],0
r2,1,0.724369,0.124345,[87  2] ; [533  16],[86.48902821  2.51097179] ; [533.51097179  15.48902821],0
n1,1,0.738725,0.111251,[11 16] ; [44 74],[10.24137931 16.75862069] ; [44.75862069 73.24137931],0
a6,1,0.804028,0.061573,[65 24] ; [410 142],[65.95163807 23.04836193] ; [409.04836193 142.95163807],0
p1,1,0.860679,0.030804,[ 7 81] ; [ 47 505],[ 7.425 80.575] ; [ 46.575 505.425],0
u1,1,0.931661,0.007354,[20 69] ; [127 428],[20.31521739 68.68478261] ; [126.68478261 428.31521739],0
d2,1,0.9611,0.002379,[52 37] ; [321 231],[51.78939158 37.21060842] ; [321.21060842 230.78939158],0
a4,1,0.979375,0.000668,[48 40] ; [303 251],[48.11214953 39.88785047] ; [302.88785047 251.11214953],0
n2,1,0.981938,0.000513,[23  7] ; [91 28],[22.95302013  7.04697987] ; [91.04697987 27.95302013],0
