Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.001101,10.648739,[8 2] ; [ 8 26],[3.63636364 6.36363636] ; [12.36363636 21.63636364],0
b5,1,0.025638,4.980237,[8 2] ; [14 21],[4.88888889 5.11111111] ; [17.11111111 17.88888889],0
d4,1,0.038243,4.294184,[8 2] ; [15 20],[5.11111111 4.88888889] ; [17.88888889 17.11111111],0
p4,1,0.042522,4.114286,[6 4] ; [ 9 26],[3.33333333 6.66666667] ; [11.66666667 23.33333333],0
d3,1,0.043738,4.066657,[7 3] ; [12 23],[4.22222222 5.77777778] ; [14.77777778 20.22222222],0
b3,1,0.083392,2.997528,[1 5] ; [14 11],[2.90322581 3.09677419] ; [12.09677419 12.90322581],0
b2,1,0.083392,2.997528,[1 5] ; [14 11],[2.90322581 3.09677419] ; [12.09677419 12.90322581],0
n5,1,0.094894,2.78932,[5 5] ; [27  8],[7.11111111 2.88888889] ; [24.88888889 10.11111111],0
v1,1,0.143466,2.140388,[5 5] ; [ 9 26],[3.11111111 6.88888889] ; [10.88888889 24.11111111],0
p8,1,0.212702,1.552941,[4 6] ; [ 7 27],[2.5 7.5] ; [ 8.5 25.5],0
p2,1,0.261651,1.26,[6 4] ; [14 21],[4.44444444 5.55555556] ; [15.55555556 19.44444444],0
d2,1,0.26419,1.246667,[3 7] ; [17 17],[4.54545455 5.45454545] ; [15.45454545 18.54545455],0
p9,1,0.282605,1.154519,[6 4] ; [13 19],[4.52380952 5.47619048] ; [14.47619048 17.52380952],0
a4,1,0.284896,1.143584,[2 8] ; [13 21],[3.40909091 6.59090909] ; [11.59090909 22.40909091],0
p10,1,0.307841,1.039916,[5 5] ; [11 23],[3.63636364 6.36363636] ; [12.36363636 21.63636364],0
s7,1,0.33211,0.940652,[1 9] ; [ 8 25],[2.09302326 7.90697674] ; [ 6.90697674 26.09302326],0
v4,1,0.337904,0.918367,[4 6] ; [20 15],[5.33333333 4.66666667] ; [18.66666667 16.33333333],0
p5,1,0.346184,0.887395,[1 9] ; [ 1 33],[0.45454545 9.54545455] ; [ 1.54545455 32.45454545],0
u2,1,0.363722,0.825,[1 3] ; [9 9],[1.81818182 2.18181818] ; [8.18181818 9.81818182],0
d1,1,0.379394,0.772665,[4 6] ; [ 9 26],[2.88888889 7.11111111] ; [10.11111111 24.88888889],0
n6,1,0.400755,0.706058,[5 4] ; [14 21],[3.88636364 5.11363636] ; [15.11363636 19.88636364],0
b4,1,0.425442,0.635234,[6 4] ; [16 19],[4.88888889 5.11111111] ; [17.11111111 17.88888889],0
v2,1,0.445392,0.582353,[1 9] ; [ 7 27],[1.81818182 8.18181818] ; [ 6.18181818 27.81818182],0
p6,1,0.445392,0.582353,[1 9] ; [ 7 27],[1.81818182 8.18181818] ; [ 6.18181818 27.81818182],0
s5,1,0.445392,0.582353,[1 9] ; [ 7 27],[1.81818182 8.18181818] ; [ 6.18181818 27.81818182],0
a7,1,0.464214,0.535714,[5 5] ; [13 22],[4. 6.] ; [14. 21.],0
v3,1,0.465728,0.532095,[1 9] ; [ 7 28],[1.77777778 8.22222222] ; [ 6.22222222 28.77777778],0
p1,1,0.481924,0.494505,[2 8] ; [ 4 31],[1.33333333 8.66666667] ; [ 4.66666667 30.33333333],0
a6,1,0.523726,0.40655,[6 4] ; [17 18],[5.11111111 4.88888889] ; [17.88888889 17.11111111],0
a5,1,0.523726,0.40655,[6 4] ; [17 18],[5.11111111 4.88888889] ; [17.88888889 17.11111111],0
a3,1,0.523726,0.40655,[6 4] ; [17 18],[5.11111111 4.88888889] ; [17.88888889 17.11111111],0
s2,1,0.642986,0.214859,[3 7] ; [ 8 27],[2.44444444 7.55555556] ; [ 8.55555556 26.44444444],0
n4,1,0.677298,0.173183,[7 3] ; [22 13],[6.44444444 3.55555556] ; [22.55555556 12.44444444],0
s3,1,0.683162,0.166588,[3 6] ; [ 9 25],[2.51162791 6.48837209] ; [ 9.48837209 24.51162791],0
s6,1,0.71077,0.13751,[2 8] ; [ 9 26],[2.44444444 7.55555556] ; [ 8.55555556 26.44444444],0
p11,1,0.739193,0.110837,[4 6] ; [12 23],[3.55555556 6.44444444] ; [12.44444444 22.55555556],0
b1,1,0.748428,0.102857,[6 4] ; [19 16],[5.55555556 4.44444444] ; [19.44444444 15.55555556],0
d5,1,0.810657,0.057398,[5 5] ; [19 16],[5.33333333 4.66666667] ; [18.66666667 16.33333333],0
n3,1,0.811055,0.057152,[1 1] ; [ 7 10],[0.84210526 1.15789474] ; [7.15789474 9.84210526],0
r2,1,0.83491,0.043434,[6 4] ; [21 12],[6.27906977 3.72093023] ; [20.72093023 12.27906977],0
s4,1,0.848006,0.036735,[2 8] ; [ 8 27],[2.22222222 7.77777778] ; [ 7.77777778 27.22222222],0
s1,1,0.888662,0.019599,[1 9] ; [ 3 32],[0.88888889 9.11111111] ; [ 3.11111111 31.88888889],0
