Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.000441,12.351141,[19  4] ; [21 33],[11.94805195 11.05194805] ; [28.05194805 25.94805195],1
p5,1,0.000613,11.735051,[10 13] ; [ 5 48],[ 4.53947368 18.46052632] ; [10.46052632 42.53947368],1
s7,1,0.002932,8.849455,[18  4] ; [22 28],[12.22222222  9.77777778] ; [27.77777778 22.22222222],0
d3,1,0.00822,6.98497,[20  3] ; [30 24],[14.93506494  8.06493506] ; [35.06493506 18.93506494],0
s3,1,0.009215,6.780699,[17  5] ; [24 30],[11.86842105 10.13157895] ; [29.13157895 24.86842105],0
d5,1,0.029509,4.737662,[20  2] ; [36 18],[16.21052632  5.78947368] ; [39.78947368 14.21052632],0
p4,1,0.036035,4.395462,[16  6] ; [25 29],[11.86842105 10.13157895] ; [29.13157895 24.86842105],0
d4,1,0.040914,4.179574,[20  2] ; [37 17],[16.5  5.5] ; [40.5 13.5],0
p12,1,0.042828,4.102191,[ 3 20] ; [ 1 53],[ 1.19480519 21.80519481] ; [ 2.80519481 51.19480519],0
d1,1,0.049119,3.87128,[15  8] ; [22 32],[11.05194805 11.94805195] ; [25.94805195 28.05194805],0
p1,1,0.053439,3.73014,[ 6 17] ; [ 5 49],[ 3.28571429 19.71428571] ; [ 7.71428571 46.28571429],0
s8,1,0.053913,3.715397,[14  9] ; [20 34],[10.15584416 12.84415584] ; [23.84415584 30.15584416],0
n6,1,0.05532,3.672415,[22  1] ; [42 12],[19.11688312  3.88311688] ; [44.88311688  9.11688312],0
s4,1,0.068862,3.309939,[ 7 16] ; [ 7 47],[ 4.18181818 18.81818182] ; [ 9.81818182 44.18181818],0
r4,1,0.076038,3.147608,[22  1] ; [43 11],[19.41558442  3.58441558] ; [45.58441558  8.41558442],0
v1,1,0.13241,2.264015,[16  7] ; [27 26],[13.01315789  9.98684211] ; [29.98684211 23.01315789],0
u3,1,0.155132,2.021053,[2 3] ; [14  5],[3.33333333 1.66666667] ; [12.66666667  6.33333333],0
n3,1,0.210075,1.570909,[3 3] ; [8 2],[4.125 1.875] ; [6.875 3.125],0
