Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v1,1,0.022315,5.221038,[19 55] ; [7 5],[22.37209302 51.62790698] ; [3.62790698 8.37209302],0
r2,1,0.033594,4.515231,[42 31] ; [10  1],[45.19047619 27.80952381] ; [6.80952381 4.19047619],0
p7,1,0.033902,4.499664,[16 59] ; [6 6],[18.96551724 56.03448276] ; [3.03448276 8.96551724],0
d3,1,0.034576,4.466003,[33 45] ; [9 3],[36.4 41.6] ; [5.6 6.4],0
p6,1,0.04375,4.0662,[ 6 72] ; [3 8],[ 7.88764045 70.11235955] ; [1.11235955 9.88764045],0
a3,1,0.050011,3.841084,[41 36] ; [10  2],[44.12359551 32.87640449] ; [6.87640449 5.12359551],0
d1,1,0.071232,3.254409,[25 54] ; [7 5],[27.78021978 51.21978022] ; [4.21978022 7.78021978],0
v3,1,0.086774,2.933234,[15 62] ; [5 7],[17.30337079 59.69662921] ; [2.69662921 9.30337079],0
n4,1,0.089846,2.877123,[45 33] ; [10  2],[47.66666667 30.33333333] ; [7.33333333 4.66666667],0
s3,1,0.101249,2.685764,[26 51] ; [7 5],[28.5505618 48.4494382] ; [4.4494382 7.5505618],0
a7,1,0.115467,2.477753,[39 38] ; [9 3],[41.52808989 35.47191011] ; [6.47191011 5.52808989],0
s2,1,0.128801,2.306896,[17 62] ; [5 7],[19.0989011 59.9010989] ; [2.9010989 9.0989011],0
a2,1,0.14085,2.168646,[ 8 71] ; [3 9],[ 9.54945055 69.45054945] ; [ 1.45054945 10.54945055],0
b1,1,0.148243,2.090235,[35 44] ; [8 4],[37.32967033 41.67032967] ; [5.67032967 6.32967033],0
d5,1,0.179732,1.799842,[43 36] ; [9 3],[45.14285714 33.85714286] ; [6.85714286 5.14285714],0
p9,1,0.198227,1.655391,[35 40] ; [8 4],[37.06896552 37.93103448] ; [5.93103448 6.06896552],0
s1,1,0.216831,1.525222,[ 5 73] ; [ 2 10],[ 6.06666667 71.93333333] ; [ 0.93333333 11.06666667],0
v2,1,0.223215,1.483579,[24 51] ; [6 6],[25.86206897 49.13793103] ; [4.13793103 7.86206897],0
n2,1,0.240284,1.378929,[22 20] ; [4 1],[23.23404255 18.76595745] ; [2.76595745 2.23404255],0
r1,1,0.278958,1.172161,[25 53] ; [ 2 10],[23.4 54.6] ; [3.6 8.4],0
a5,1,0.321091,0.984499,[34 45] ; [7 5],[35.59340659 43.40659341] ; [5.40659341 6.59340659],0
a4,1,0.34347,0.897436,[22 56] ; [5 7],[23.4 54.6] ; [3.6 8.4],0
s6,1,0.380032,0.770599,[23 56] ; [5 7],[24.30769231 54.69230769] ; [3.69230769 8.30769231],0
p1,1,0.408295,0.683761,[ 7 71] ; [ 2 10],[ 7.8 70.2] ; [ 1.2 10.8],0
n5,1,0.415743,0.662317,[48 29] ; [6 6],[46.71910112 30.28089888] ; [7.28089888 4.71910112],0
p2,1,0.431674,0.618315,[36 42] ; [7 5],[37.26666667 40.73333333] ; [5.73333333 6.26666667],0
p11,1,0.474294,0.511955,[35 44] ; [4 8],[33.85714286 45.14285714] ; [5.14285714 6.85714286],0
p5,1,0.482562,0.493068,[ 3 75] ; [ 1 11],[ 3.46666667 74.53333333] ; [ 0.53333333 11.46666667],0
a6,1,0.508903,0.436321,[38 41] ; [7 5],[39.06593407 39.93406593] ; [5.93406593 6.06593407],0
p10,1,0.571807,0.319668,[35 42] ; [6 5],[35.875 41.125] ; [5.125 5.875],0
s5,1,0.597311,0.279071,[13 66] ; [1 9],[12.42696629 66.57303371] ; [1.57303371 8.42696629],0
n1,1,0.597334,0.279035,[12 30] ; [2 3],[12.5106383 29.4893617] ; [1.4893617 3.5106383],0
s8,1,0.601524,0.272703,[ 9 70] ; [ 2 10],[ 9.54945055 69.45054945] ; [ 1.45054945 10.54945055],0
r3,1,0.621684,0.243508,[38 37] ; [7 5],[38.79310345 36.20689655] ; [6.20689655 5.79310345],0
b2,1,0.645383,0.211771,[18 29] ; [2 2],[18.43137255 28.56862745] ; [1.56862745 2.43137255],0
b3,1,0.645383,0.211771,[18 29] ; [2 2],[18.43137255 28.56862745] ; [1.56862745 2.43137255],0
a1,1,0.668497,0.183366,[10 69] ; [ 1 11],[ 9.54945055 69.45054945] ; [ 1.45054945 10.54945055],0
u1,1,0.79435,0.067947,[ 5 74] ; [ 1 11],[ 5.20879121 73.79120879] ; [ 0.79120879 11.20879121],0
s7,1,0.804569,0.061226,[20 56] ; [3 7],[20.3255814 55.6744186] ; [2.6744186 7.3255814],0
b4,1,0.806504,0.059995,[49 30] ; [7 5],[48.61538462 30.38461538] ; [7.38461538 4.61538462],0
b5,1,0.837893,0.041857,[42 37] ; [6 6],[41.67032967 37.32967033] ; [6.32967033 5.67032967],0
v4,1,0.879731,0.022895,[42 33] ; [7 5],[42.24137931 32.75862069] ; [6.75862069 5.24137931],0
a8,1,0.911906,0.01224,[ 6 68] ; [ 1 10],[ 6.09411765 67.90588235] ; [ 0.90588235 10.09411765],0
d2,1,0.926407,0.008532,[31 46] ; [5 7],[31.14606742 45.85393258] ; [4.85393258 7.14606742],0
s4,1,0.985358,0.000337,[13 66] ; [ 2 10],[13.02197802 65.97802198] ; [ 1.97802198 10.02197802],0
p8,1,1.0,0.0,[13 65] ; [ 2 10],[13. 65.] ; [ 2. 10.],0
n6,1,1.0,0.0,[38 38] ; [6 6],[38. 38.] ; [6. 6.],0
