Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,4e-06,21.263721,[184  99] ; [22 43],[167.52298851 115.47701149] ; [38.47701149 26.52298851],1
n1,1,0.195504,1.675645,[21 31] ; [13 10],[23.57333333 28.42666667] ; [10.42666667 12.57333333],0
p6,1,0.237846,1.393316,[141 143] ; [27 38],[136.71060172 147.28939828] ; [31.28939828 33.71060172],0
u1,1,0.248498,1.331731,[ 65 224] ; [19 46],[ 68.57627119 220.42372881] ; [15.42372881 49.57627119],0
r2,1,0.270971,1.211825,[273  13] ; [63  1],[274.56  11.44] ; [61.44  2.56],0
p4,1,0.292261,1.109178,[201  87] ; [41 24],[197.43909348  90.56090652] ; [44.56090652 20.43909348],0
b5,1,0.336297,0.924496,[168 121] ; [42 23],[171.44067797 117.55932203] ; [38.55932203 26.44067797],0
a1,1,0.364517,0.822271,[ 17 272] ; [ 2 63],[ 15.51129944 273.48870056] ; [ 3.48870056 61.51129944],0
s5,1,0.369117,0.806634,[120 155] ; [30 30],[123.13432836 151.86567164] ; [26.86567164 33.13432836],0
d2,1,0.376866,0.780901,[165 124] ; [41 24],[168.17514124 120.82485876] ; [37.82485876 27.17514124],0
d3,1,0.405849,0.690928,[202  87] ; [42 23],[199.19774011  89.80225989] ; [44.80225989 20.19774011],0
a7,1,0.419399,0.651999,[198  90] ; [48 17],[200.70254958  87.29745042] ; [45.29745042 19.70254958],0
s7,1,0.439357,0.597962,[219  61] ; [48 10],[221.18343195  58.81656805] ; [45.81656805 12.18343195],0
a5,1,0.500905,0.453019,[233  56] ; [50 15],[231.03672316  57.96327684] ; [51.96327684 13.03672316],0
u3,1,0.532884,0.388889,[35 21] ; [10  4],[36. 20.] ; [9. 5.],0
s2,1,0.546404,0.363798,[205  81] ; [49 16],[206.96296296  79.03703704] ; [47.03703704 17.96296296],0
p5,1,0.554986,0.34846,[ 48 237] ; [ 9 56],[ 46.41428571 238.58571429] ; [10.58571429 54.41428571],0
r1,1,0.57106,0.320912,[244  44] ; [56  8],[245.45454545  42.54545455] ; [54.54545455  9.45454545],0
a2,1,0.577341,0.310553,[ 79 210] ; [20 45],[ 80.8220339 208.1779661] ; [18.1779661 46.8220339],0
a4,1,0.643903,0.213674,[142 147] ; [34 31],[143.68361582 145.31638418] ; [32.31638418 32.68361582],0
a3,1,0.653938,0.200971,[233  55] ; [51 14],[231.70538244  56.29461756] ; [52.29461756 12.70538244],0
d1,1,0.657987,0.195978,[195  94] ; [42 23],[193.48305085  95.51694915] ; [43.51694915 21.48305085],0
n2,1,0.681307,0.168658,[36 16] ; [17  6],[36.74666667 15.25333333] ; [16.25333333  6.74666667],0
s6,1,0.730797,0.118381,[241  46] ; [54  9],[241.9  45.1] ; [53.1  9.9],0
s1,1,0.756188,0.096404,[ 11 275] ; [ 3 61],[ 11.44 274.56] ; [ 2.56 61.44],0
s4,1,0.774919,0.081765,[ 53 234] ; [13 52],[ 53.8125 233.1875] ; [12.1875 52.8125],0
v4,1,0.777585,0.079788,[278  11] ; [63  2],[278.38700565  10.61299435] ; [62.61299435  2.38700565],0
n3,1,0.798211,0.065364,[37 15] ; [15  7],[36.54054054 15.45945946] ; [15.45945946  6.54054054],0
u2,1,0.80725,0.059524,[34 22] ; [8 6],[33.6 22.4] ; [8.4 5.6],0
a8,1,0.834109,0.043863,[ 46 221] ; [ 9 47],[ 45.46439628 221.53560372] ; [ 9.53560372 46.46439628],0
b4,1,0.840301,0.040606,[165 124] ; [38 27],[165.7259887 123.2740113] ; [37.2740113 27.7259887],0
a6,1,0.919362,0.010249,[188 100] ; [42 23],[187.64872521 100.35127479] ; [42.35127479 22.64872521],0
d5,1,0.926248,0.008569,[245  43] ; [55 10],[244.7592068  43.2407932] ; [55.2407932  9.7592068],0
r4,1,0.933278,0.007009,[272  17] ; [61  4],[271.8559322  17.1440678] ; [61.1440678  3.8559322],0
u4,1,0.967242,0.001687,[ 13 276] ; [ 3 62],[ 13.06214689 275.93785311] ; [ 2.93785311 62.06214689],0
