Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,64.915629,[ 5 33] ; [102  20],[25.4125 12.5875] ; [81.5875 40.4125],1
d5,1,8.1e-05,15.537919,[16 22] ; [93 29],[25.8875 12.1125] ; [83.1125 38.8875],1
a7,1,0.00049,12.154978,[18 20] ; [94 28],[26.6 11.4] ; [85.4 36.6],1
a5,1,0.002324,9.274433,[14 24] ; [79 43],[22.0875 15.9125] ; [70.9125 51.0875],0
n3,1,0.008078,7.016022,[15  1] ; [21 16],[10.86792453  5.13207547] ; [25.13207547 11.86792453],0
r1,1,0.011312,6.415631,[20 18] ; [90 31],[26.28930818 11.71069182] ; [83.71069182 37.28930818],0
u3,1,0.012759,6.202201,[ 8 13] ; [31 13],[12.6  8.4] ; [26.4 17.6],0
a4,1,0.015015,5.91467,[ 5 33] ; [41 81],[10.925 27.075] ; [35.075 86.925],0
a6,1,0.016143,5.787181,[18 20] ; [84 38],[24.225 13.775] ; [77.775 44.225],0
v1,1,0.017236,5.672154,[10 28] ; [57 61],[16.32051282 21.67948718] ; [50.67948718 67.32051282],0
p2,1,0.024929,5.028845,[25 12] ; [102  19],[29.74050633  7.25949367] ; [97.25949367 23.74050633],0
a3,1,0.035373,4.427103,[17 21] ; [78 44],[22.5625 15.4375] ; [72.4375 49.5625],0
r2,1,0.047361,3.932529,[30  8] ; [110  11],[33.4591195  4.5408805] ; [106.5408805  14.4591195],0
s5,1,0.061815,3.488007,[ 7 31] ; [41 78],[11.61783439 26.38216561] ; [36.38216561 82.61783439],0
a2,1,0.067073,3.353236,[ 1 37] ; [ 16 106],[ 4.0375 33.9625] ; [ 12.9625 109.0375],0
p9,1,0.075162,3.16654,[28 10] ; [105  17],[31.5875  6.4125] ; [101.4125  20.5875],0
b5,1,0.083592,2.993635,[17 21] ; [74 48],[21.6125 16.3875] ; [69.3875 52.6125],0
b4,1,0.084382,2.978416,[18 20] ; [77 45],[22.5625 15.4375] ; [72.4375 49.5625],0
v2,1,0.105925,2.613984,[14 22] ; [63 53],[18.23684211 17.76315789] ; [58.76315789 57.23684211],0
d2,1,0.1204,2.412111,[ 8 30] ; [42 80],[11.875 26.125] ; [38.125 83.875],0
v3,1,0.130584,2.285546,[ 6 31] ; [33 82],[ 9.49342105 27.50657895] ; [29.50657895 85.49342105],0
r4,1,0.133354,2.253025,[28 10] ; [103  19],[31.1125  6.8875] ; [99.8875 22.1125],0
b3,1,0.151041,2.061704,[ 3 14] ; [23 41],[ 5.45679012 11.54320988] ; [20.54320988 43.45679012],0
b2,1,0.151041,2.061704,[ 3 14] ; [23 41],[ 5.45679012 11.54320988] ; [20.54320988 43.45679012],0
s3,1,0.156605,2.006706,[14 24] ; [60 60],[17.79746835 20.20253165] ; [56.20253165 63.79746835],0
s6,1,0.15886,1.985045,[18 20] ; [73 48],[21.74842767 16.25157233] ; [69.25157233 51.74842767],0
s4,1,0.162576,1.950102,[ 5 33] ; [29 93],[ 8.075 29.925] ; [25.925 96.075],0
p10,1,0.195877,1.672852,[26 11] ; [98 24],[28.85534591  8.14465409] ; [95.14465409 26.85534591],0
u2,1,0.220392,1.501819,[10 11] ; [28 16],[12.27692308  8.72307692] ; [25.72307692 18.27692308],0
