Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,1.1e-05,19.356615,[42 28] ; [22 65],[28.53503185 41.46496815] ; [35.46496815 51.53503185],1
v2,1,0.00031,13.00855,[35 32] ; [20 64],[24.40397351 42.59602649] ; [30.59602649 53.40397351],1
p10,1,0.001409,10.19334,[49 19] ; [41 47],[39.23076923 28.76923077] ; [50.76923077 37.23076923],0
s8,1,0.002944,8.842159,[29 40] ; [18 71],[20.52531646 48.47468354] ; [26.47468354 62.52531646],0
r1,1,0.002998,8.808562,[53 17] ; [47 42],[44.02515723 25.97484277] ; [55.97484277 33.02515723],0
s6,1,0.003192,8.694596,[44 24] ; [36 52],[34.87179487 33.12820513] ; [45.12820513 42.87179487],0
r3,1,0.010122,6.613316,[62  8] ; [64 25],[55.47169811 14.52830189] ; [70.52830189 18.47169811],0
p9,1,0.011473,6.390538,[52 17] ; [48 38],[44.51612903 24.48387097] ; [55.48387097 30.51612903],0
v4,1,0.015503,5.858437,[61  8] ; [64 24],[54.93630573 14.06369427] ; [70.06369427 17.93630573],0
b5,1,0.019002,5.501374,[43 27] ; [38 51],[35.66037736 34.33962264] ; [45.33962264 43.66037736],0
r2,1,0.025914,4.961734,[64  6] ; [69 19],[58.92405063 11.07594937] ; [74.07594937 13.92405063],0
d4,1,0.027921,4.832937,[53 17] ; [52 36],[46.51898734 23.48101266] ; [58.48101266 29.51898734],0
s3,1,0.032202,4.5877,[41 29] ; [36 51],[34.33121019 35.66878981] ; [42.66878981 44.33121019],0
r4,1,0.062002,3.482999,[53 17] ; [55 34],[47.54716981 22.45283019] ; [60.45283019 28.54716981],0
a2,1,0.063427,3.445425,[10 60] ; [ 5 84],[ 6.60377358 63.39622642] ; [ 8.39622642 80.60377358],0
v3,1,0.067155,3.351225,[23 43] ; [18 66],[18.04 47.96] ; [22.96 61.04],0
u3,1,0.070338,3.275117,[11  8] ; [11 23],[ 7.88679245 11.11320755] ; [14.11320755 19.88679245],0
n3,1,0.077266,3.121501,[19  5] ; [23 17],[15.75  8.25] ; [26.25 13.75],0
p3,1,0.086862,2.931596,[24 45] ; [20 69],[19.21518987 49.78481013] ; [24.78481013 64.21518987],0
a5,1,0.10112,2.687784,[46 24] ; [47 42],[40.94339623 29.05660377] ; [52.05660377 36.94339623],0
d5,1,0.119568,2.422966,[50 20] ; [53 36],[45.34591195 24.65408805] ; [57.65408805 31.34591195],0
a4,1,0.129859,2.294184,[35 34] ; [34 54],[30.32484076 38.67515924] ; [38.67515924 49.32484076],0
p2,1,0.135984,2.222824,[45 24] ; [47 41],[40.43312102 28.56687898] ; [51.56687898 36.43312102],0
a3,1,0.14196,2.156581,[51 19] ; [55 34],[46.66666667 23.33333333] ; [59.33333333 29.66666667],0
p5,1,0.260169,1.267857,[ 6 61] ; [ 4 85],[ 4.29487179 62.70512821] ; [ 5.70512821 83.29487179],0
p11,1,0.280415,1.165078,[49 21] ; [55 34],[45.78616352 24.21383648] ; [58.21383648 30.78616352],0
s7,1,0.333838,0.933954,[29 37] ; [30 53],[26.13422819 39.86577181] ; [32.86577181 50.13422819],0
n1,1,0.340543,0.908385,[11 12] ; [15 27],[ 9.2 13.8] ; [16.8 25.2],0
d1,1,0.394254,0.725782,[29 41] ; [31 58],[26.41509434 43.58490566] ; [33.58490566 55.41509434],0
a6,1,0.418025,0.655862,[32 38] ; [35 54],[29.49685535 40.50314465] ; [37.50314465 51.49685535],0
a8,1,0.436631,0.60512,[ 7 58] ; [ 6 78],[ 5.67114094 59.32885906] ; [ 7.32885906 76.67114094],0
n2,1,0.46037,0.544995,[18  5] ; [30 13],[16.72727273  6.27272727] ; [31.27272727 11.72727273],0
p7,1,0.514779,0.424341,[29 39] ; [33 55],[27.02564103 40.97435897] ; [34.97435897 53.02564103],0
p1,1,0.595726,0.281491,[ 4 66] ; [ 7 82],[ 4.8427673 65.1572327] ; [ 6.1572327 82.8427673],0
b4,1,0.626741,0.236506,[39 31] ; [53 36],[40.50314465 29.49685535] ; [51.49685535 37.50314465],0
s4,1,0.636811,0.222937,[10 60] ; [15 73],[11.07594937 58.92405063] ; [13.92405063 74.07594937],0
a1,1,0.664564,0.188027,[ 6 64] ; [ 6 83],[ 5.28301887 64.71698113] ; [ 6.71698113 82.28301887],0
s1,1,0.672615,0.178558,[ 5 63] ; [ 5 83],[ 4.35897436 63.64102564] ; [ 5.64102564 82.35897436],0
p6,1,0.688029,0.161227,[11 58] ; [16 71],[11.94230769 57.05769231] ; [15.05769231 71.94230769],0
s5,1,0.690479,0.158567,[19 47] ; [22 63],[17.9205298 48.0794702] ; [23.0794702 61.9205298],0
p12,1,0.711061,0.13722,[ 4 65] ; [ 4 85],[ 3.49367089 65.50632911] ; [ 4.50632911 84.49367089],0
u1,1,0.726842,0.122031,[ 4 66] ; [ 4 85],[ 3.52201258 66.47798742] ; [ 4.47798742 84.52201258],0
d2,1,0.772282,0.083747,[33 37] ; [39 48],[32.10191083 37.89808917] ; [39.89808917 47.10191083],0
b1,1,0.80322,0.062092,[34 36] ; [45 44],[34.77987421 35.22012579] ; [44.22012579 44.77987421],0
b2,1,0.824394,0.049238,[24 30] ; [22 30],[23.43396226 30.56603774] ; [22.56603774 29.43396226],0
b3,1,0.824394,0.049238,[24 30] ; [22 30],[23.43396226 30.56603774] ; [22.56603774 29.43396226],0
p4,1,0.838515,0.041532,[22 48] ; [29 59],[22.59493671 47.40506329] ; [28.40506329 59.59493671],0
d3,1,0.847137,0.037161,[27 43] ; [33 56],[26.41509434 43.58490566] ; [33.58490566 55.41509434],0
u2,1,0.847837,0.036817,[ 8 11] ; [13 20],[ 7.67307692 11.32692308] ; [13.32692308 19.67307692],0
n6,1,0.941423,0.0054,[47 21] ; [62 27],[47.21019108 20.78980892] ; [61.78980892 27.21019108],0
n4,1,0.954742,0.003221,[47 22] ; [61 28],[47.16455696 21.83544304] ; [60.83544304 28.16455696],0
n5,1,0.973399,0.001112,[48 21] ; [61 27],[47.9044586 21.0955414] ; [61.0955414 26.9044586],0
