Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,78.601457,[154  13] ; [37 52],[124.59765625  42.40234375] ; [66.40234375 22.59765625],1
r2,1,0.0,30.826372,[158   7] ; [62 25],[144.04761905  20.95238095] ; [75.95238095 11.04761905],1
r3,1,0.0,30.076507,[156  10] ; [60 28],[141.16535433  24.83464567] ; [74.83464567 13.16535433],1
v4,1,0.0,28.330664,[157  10] ; [61 27],[142.76862745  24.23137255] ; [75.23137255 12.76862745],1
d4,1,0.0,25.473744,[137  29] ; [47 42],[119.78039216  46.21960784] ; [64.21960784 24.78039216],1
v2,1,1e-06,23.530569,[92 68] ; [22 65],[73.84615385 86.15384615] ; [40.15384615 46.84615385],1
p11,1,1e-06,23.173328,[133  34] ; [45 44],[116.1171875  50.8828125] ; [61.8828125 27.1171875],1
a5,1,4e-06,21.169352,[117  50] ; [36 53],[99.80859375 67.19140625] ; [53.19140625 35.80859375],1
v1,1,4.5e-05,16.644656,[80 86] ; [19 68],[ 64.95652174 101.04347826] ; [34.04347826 52.95652174],1
p2,1,0.000106,15.024187,[129  38] ; [46 40],[115.51383399  51.48616601] ; [59.48616601 26.51383399],1
d3,1,0.000179,14.035674,[110  57] ; [36 51],[95.99212598 71.00787402] ; [50.00787402 36.99212598],1
d1,1,0.0003,13.067786,[94 73] ; [29 60],[80.23828125 86.76171875] ; [42.76171875 46.23828125],1
a7,1,0.000672,11.565345,[122  44] ; [46 42],[109.79527559  56.20472441] ; [58.20472441 29.79527559],1
a6,1,0.001835,9.707236,[119  48] ; [46 43],[107.63671875  59.36328125] ; [57.36328125 31.63671875],0
p7,1,0.003912,8.324388,[89 75] ; [31 57],[78.0952381 85.9047619] ; [41.9047619 46.0952381],0
p8,1,0.00393,8.315778,[75 90] ; [23 63],[ 64.42231076 100.57768924] ; [33.57768924 52.42231076],0
d5,1,0.004887,7.920826,[127  40] ; [52 36],[117.22745098  49.77254902] ; [61.77254902 26.22745098],0
a2,1,0.005772,7.620283,[ 33 134] ; [ 6 83],[ 25.44140625 141.55859375] ; [13.55859375 75.44140625],0
s8,1,0.006355,7.446801,[ 24 143] ; [ 3 86],[ 17.61328125 149.38671875] ; [ 9.38671875 79.61328125],0
p10,1,0.007831,7.071713,[115  52] ; [44 41],[105.36904762  61.63095238] ; [53.63095238 31.36904762],0
a3,1,0.014257,6.006097,[111  55] ; [45 43],[101.95275591  64.04724409] ; [54.04724409 33.95275591],0
v3,1,0.014877,5.931029,[ 54 105] ; [17 71],[ 45.70445344 113.29554656] ; [25.29554656 62.70445344],0
