Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.000399,12.538956,[11  3] ; [ 9 28],[5.49019608 8.50980392] ; [14.50980392 22.49019608],1
d1,1,0.001089,10.669836,[ 1 15] ; [20 17],[6.33962264 9.66037736] ; [14.66037736 22.33962264],0
d4,1,0.001751,9.794111,[8 8] ; [33  4],[12.37735849  3.62264151] ; [28.62264151  8.37735849],0
p11,1,0.002268,9.319115,[12  4] ; [11 26],[6.94339623 9.05660377] ; [16.05660377 20.94339623],0
a3,1,0.009583,6.710782,[ 4 12] ; [23 13],[8.30769231 7.69230769] ; [18.69230769 17.30769231],0
p6,1,0.032997,4.545926,[ 4 11] ; [ 2 34],[ 1.76470588 13.23529412] ; [ 4.23529412 31.76470588],0
r1,1,0.04467,4.031057,[ 2 14] ; [15 22],[ 5.13207547 10.86792453] ; [11.86792453 25.13207547],0
d2,1,0.04467,4.031057,[ 2 14] ; [15 22],[ 5.13207547 10.86792453] ; [11.86792453 25.13207547],0
a5,1,0.075575,3.157579,[ 4 12] ; [19 18],[6.94339623 9.05660377] ; [16.05660377 20.94339623],0
b1,1,0.097749,2.741894,[ 6 10] ; [23 14],[8.75471698 7.24528302] ; [20.24528302 16.75471698],0
s2,1,0.100639,2.695392,[7 9] ; [ 8 29],[ 4.52830189 11.47169811] ; [10.47169811 26.52830189],0
p4,1,0.104967,2.6284,[8 8] ; [10 27],[ 5.43396226 10.56603774] ; [12.56603774 24.43396226],0
s1,1,0.127059,2.328076,[ 3 13] ; [ 2 35],[ 1.50943396 14.49056604] ; [ 3.49056604 33.50943396],0
p1,1,0.136349,2.218692,[ 2 13] ; [ 1 36],[ 0.86538462 14.13461538] ; [ 2.13461538 34.86538462],0
b4,1,0.152095,2.051114,[7 9] ; [24 13],[9.35849057 6.64150943] ; [21.64150943 15.35849057],0
d5,1,0.157751,1.995649,[8 8] ; [26 11],[10.26415094  5.73584906] ; [23.73584906 13.26415094],0
v2,1,0.220997,1.497885,[ 4 12] ; [15 20],[ 5.96078431 10.03921569] ; [13.03921569 21.96078431],0
s8,1,0.261643,1.260045,[ 3 13] ; [ 3 34],[ 1.81132075 14.18867925] ; [ 4.18867925 32.81132075],0
u3,1,0.262871,1.253571,[6 6] ; [ 4 10],[4.61538462 7.38461538] ; [5.38461538 8.61538462],0
p2,1,0.265645,1.239099,[11  4] ; [21 16],[9.23076923 5.76923077] ; [22.76923077 14.23076923],0
r2,1,0.279683,1.168631,[10  5] ; [17 17],[8.26530612 6.73469388] ; [18.73469388 15.26530612],0
d3,1,0.309762,1.031692,[8 8] ; [24 13],[9.66037736 6.33962264] ; [22.33962264 14.66037736],0
n2,1,0.319806,0.989741,[5 4] ; [ 6 11],[3.80769231 5.19230769] ; [7.19230769 9.80769231],0
n1,1,0.366444,0.815686,[3 6] ; [ 3 14],[2.07692308 6.92307692] ; [ 3.92307692 13.07692308],0
a6,1,0.383863,0.758294,[9 7] ; [16 21],[7.54716981 8.45283019] ; [17.45283019 19.54716981],0
b5,1,0.409411,0.68051,[8 8] ; [23 14],[9.35849057 6.64150943] ; [21.64150943 15.35849057],0
v1,1,0.430822,0.620608,[ 5 11] ; [15 20],[6.2745098 9.7254902] ; [13.7254902 21.2745098],0
u2,1,0.431401,0.619048,[7 5] ; [6 8],[6. 6.] ; [7. 7.],0
b3,1,0.45426,0.56,[2 8] ; [ 6 12],[2.85714286 7.14285714] ; [ 5.14285714 12.85714286],0
b2,1,0.45426,0.56,[2 8] ; [ 6 12],[2.85714286 7.14285714] ; [ 5.14285714 12.85714286],0
s5,1,0.466299,0.530732,[ 2 13] ; [ 8 28],[ 2.94117647 12.05882353] ; [ 7.05882353 28.94117647],0
p5,1,0.500688,0.453477,[ 1 14] ; [ 1 36],[ 0.57692308 14.42307692] ; [ 1.42307692 35.57692308],0
v4,1,0.514453,0.425,[11  4] ; [23 13],[10.  5.] ; [24. 12.],0
s3,1,0.528733,0.396825,[7 8] ; [13 22],[6. 9.] ; [14. 21.],0
a1,1,0.533842,0.387073,[ 1 15] ; [ 1 36],[ 0.60377358 15.39622642] ; [ 1.39622642 35.60377358],0
p10,1,0.542721,0.37052,[7 7] ; [15 22],[6.03921569 7.96078431] ; [15.96078431 21.03921569],0
s7,1,0.578669,0.308392,[ 4 12] ; [ 6 27],[ 3.26530612 12.73469388] ; [ 6.73469388 26.26530612],0
s4,1,0.624938,0.238987,[ 3 13] ; [ 5 32],[ 2.41509434 13.58490566] ; [ 5.58490566 31.41509434],0
v3,1,0.629558,0.232661,[ 2 13] ; [ 7 30],[ 2.59615385 12.40384615] ; [ 6.40384615 30.59615385],0
s6,1,0.720624,0.127896,[ 6 10] ; [12 25],[ 5.43396226 10.56603774] ; [12.56603774 24.43396226],0
n4,1,0.725655,0.123139,[ 4 12] ; [11 26],[ 4.52830189 11.47169811] ; [10.47169811 26.52830189],0
n3,1,0.733701,0.115741,[5 4] ; [10  6],[5.4 3.6] ; [9.6 6.4],0
n6,1,0.786069,0.073668,[8 8] ; [17 20],[7.54716981 8.45283019] ; [17.45283019 19.54716981],0
p3,1,0.798662,0.065065,[ 5 11] ; [10 26],[ 4.61538462 11.38461538] ; [10.38461538 25.61538462],0
p9,1,0.8532,0.034239,[8 8] ; [17 19],[7.69230769 8.30769231] ; [17.30769231 18.69230769],0
r3,1,0.869092,0.027163,[10  6] ; [24 13],[10.26415094  5.73584906] ; [23.73584906 13.26415094],0
a7,1,0.981416,0.000543,[10  6] ; [23 14],[9.96226415 6.03773585] ; [23.03773585 13.96226415],0
