Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,33.971592,[96  2] ; [20 13],[86.77862595 11.22137405] ; [29.22137405  3.77862595],1
n4,1,0.214003,1.544138,[68 30] ; [19 14],[65.08396947 32.91603053] ; [21.91603053 11.08396947],0
p1,1,0.229295,1.445232,[ 8 89] ; [ 5 27],[ 9.7751938 87.2248062] ; [ 3.2248062 28.7751938],0
r3,1,0.268434,1.224733,[94  4] ; [30  3],[92.76335878  5.23664122] ; [31.23664122  1.76335878],0
n5,1,0.269184,1.220899,[64 34] ; [18 15],[61.34351145 36.65648855] ; [20.65648855 12.34351145],0
s1,1,0.274831,1.192474,[ 4 93] ; [ 3 30],[ 5.22307692 91.77692308] ; [ 1.77692308 31.22307692],0
d3,1,0.27739,1.179831,[61 37] ; [17 16],[58.35114504 39.64885496] ; [19.64885496 13.35114504],0
p9,1,0.282764,1.153759,[84 13] ; [26  7],[82.07692308 14.92307692] ; [27.92307692  5.07692308],0
p10,1,0.298992,1.078685,[81 17] ; [23  8],[79.00775194 18.99224806] ; [24.99224806  6.00775194],0
a1,1,0.415382,0.663343,[ 1 97] ; [ 1 32],[ 1.49618321 96.50381679] ; [ 0.50381679 32.49618321],0
n6,1,0.434243,0.61145,[77 21] ; [28  5],[78.54961832 19.45038168] ; [26.45038168  6.54961832],0
b4,1,0.451229,0.567563,[49 49] ; [19 14],[50.87022901 47.12977099] ; [17.12977099 15.87022901],0
s2,1,0.513989,0.425937,[45 53] ; [13 20],[43.38931298 54.61068702] ; [14.61068702 18.38931298],0
n3,1,0.540396,0.374806,[13  8] ; [8 3],[13.78125  7.21875] ; [7.21875 3.78125],0
p11,1,0.550973,0.355577,[79 19] ; [25  8],[77.80152672 20.19847328] ; [26.19847328  6.80152672],0
p3,1,0.564275,0.332356,[32 66] ; [ 9 24],[30.67175573 67.32824427] ; [10.32824427 22.67175573],0
n2,1,0.592948,0.285764,[17  4] ; [8 3],[16.40625  4.59375] ; [8.59375 2.40625],0
u2,1,0.641758,0.21645,[12 16] ; [ 8 14],[11.2 16.8] ; [ 8.8 13.2],0
p6,1,0.741903,0.108461,[22 74] ; [ 8 23],[22.67716535 73.32283465] ; [ 7.32283465 23.67716535],0
b3,1,0.763172,0.090793,[18 36] ; [ 5 12],[17.49295775 36.50704225] ; [ 5.50704225 11.49295775],0
b2,1,0.763172,0.090793,[18 36] ; [ 5 12],[17.49295775 36.50704225] ; [ 5.50704225 11.49295775],0
p12,1,0.799646,0.064417,[ 4 93] ; [ 1 31],[ 3.75968992 93.24031008] ; [ 1.24031008 30.75968992],0
v4,1,0.802746,0.062398,[93  5] ; [30  2],[92.72307692  5.27692308] ; [30.27692308  1.72307692],0
b5,1,0.886385,0.020415,[61 37] ; [21 12],[61.34351145 36.65648855] ; [20.65648855 12.34351145],0
v3,1,0.913961,0.011674,[32 64] ; [11 21],[32.25 63.75] ; [10.75 21.25],0
